Year,ERF
1850,-0.0042283944938477395
1851,0.4529142285063282
1852,0.04683790624401146
1853,-0.07425126832879445
1854,0.3847441500161669
1855,-0.32517284524597734
1856,-0.1425718471198536
1857,0.2845261801738788
1858,0.4857251938053398
1859,0.44092503743135536
1860,0.8242928912559436
1861,-0.30617156923291095
1862,-0.05231953052812249
1863,-0.38210544762230464
1864,0.44184691799853
1865,0.23135360963413798
1866,0.4249518266954472
1867,0.36747125193215474
1868,0.15182932093934973
1869,-0.23918013245927727
1870,0.06419447266158754
1871,0.462725429031385
1872,-0.21643804356252935
1873,-0.26004784526030195
1874,0.7139124307251381
1875,0.3519038001171717
1876,-0.2255556559993515
1877,0.20445669902892477
1878,0.027649580187949108
1879,-0.2983164212964147
1880,0.3828646231278292
1881,-0.20698632431030692
1882,0.9767792977810348
1883,-0.6444073129358837
1884,-1.5227060845404434
1885,-0.38578861564653677
1886,-0.1087274012673872
1887,-0.37169642130056
1888,0.4134306812039228
1889,0.4107020824726922
1890,0.09437768265621146
1891,0.43035702110738955
1892,-0.08570319684608936
1893,0.6122546995443909
1894,0.6263414574316635
1895,0.543710325068463
1896,0.5850554124928776
1897,0.8562852363330766
1898,-0.40639416709443565
1899,0.44938456809049254
1900,0.5243603707794079
1901,-0.11058343713066807
1902,-0.3243383499046575
1903,-0.2738391999080225
1904,-0.5561896818841017
1905,0.3965231345358248
1906,0.10702129632341575
1907,-0.36679658734017156
1908,-0.0888687073107962
1909,0.45832467804105526
1910,0.07990943931102334
1911,-0.03638007024666918
1912,-0.24485052724385767
1913,-0.36758783748045554
1914,-0.2719061450933141
1915,-0.02280386503832879
1916,0.28047906358424074
1917,0.373356930253966
1918,-0.251557659130379
1919,0.4558642030883174
1920,0.14761944069635222
1921,0.2785453745179377
1922,-0.36333857458176044
1923,0.3550447583058318
1924,0.5103218327691237
1925,0.09587705250598767
1926,0.09153394256762039
1927,-0.32806966698723705
1928,-0.1630869971702177
1929,-0.1530827945940558
1930,1.1459819068847588
1931,0.2871902775866636
1932,0.015591576844791857
1933,0.38772013020618756
1934,-0.062236410147589696
1935,0.08660314126873281
1936,0.9567139913560867
1937,0.3221332725540661
1938,-0.5491375869101918
1939,0.33076980508770715
1940,-0.15246866342207985
1941,0.36796673834290017
1942,0.11391890655081635
1943,-0.4307749032107875
1944,0.24106462970162154
1945,-0.18099727404129665
1946,0.6454807869126279
1947,0.1736940672322838
1948,0.42170914473347343
1949,0.16561106873218304
1950,-0.1899315054731866
1951,-0.116756215093343
1952,0.1442814703871797
1953,-0.006723082447480433
1954,0.633941046768583
1955,-0.1365900430393007
1956,-0.07141378991487113
1957,-0.19955097917456083
1958,0.1416089456058145
1959,0.39676484541037355
1960,0.21029382341237435
1961,0.26248130349503995
1962,-0.28311193159036924
1963,-1.3343970918656187
1964,-0.3173052595359236
1965,-0.8408588124978966
1966,-0.5735535705267782
1967,-0.41364312346640847
1968,0.19939458973470506
1969,0.11956882172945807
1970,0.03618100006075092
1971,-0.35296251817639496
1972,0.39535506622828864
1973,0.18975372365252774
1974,0.5923756148487542
1975,-0.24960938104657526
1976,0.38460665942109423
1977,1.0646115524213717
1978,0.2935564103178643
1979,0.3370478681084467
1980,0.4007777670511351
1981,-0.1852493259520307
1982,0.026297876889420535
1983,-0.19359689368454372
1984,0.07092000812668901
1985,0.44135764409574185
1986,0.3029728075221023
1987,0.5266211061944539
1988,0.8185706107981974
1989,0.7448097979423303
1990,0.14160104881170582
1991,-0.5305757395377716
1992,-1.1404806405844439
1993,0.1927046271066687
1994,0.4912177736589295
1995,0.5836613450267626
1996,1.073718420473163
1997,1.4695847250329714
1998,1.8504522004911708
1999,1.2102939349072548
2000,1.4832983243709774
2001,1.0818977608962426
2002,1.315724445194598
2003,1.4928037144190398
2004,0.9587675653548827
2005,1.2994823229420354
2006,1.0267394798135778
2007,1.3401875502103424
2008,1.2840447909951571
2009,1.5802708071038096
2010,1.8453752231528444
2011,1.4988559122789176
2012,2.0967727934901204
2013,1.6057665367792806
2014,1.338443790280766
2015,2.2164697574916694
2016,1.8009727988771986
2017,1.9444387239605458
2018,2.020730315208203
2019,2.555356794211259
2020,2.533121673665741
2021,2.7000942088669726
2022,3.2873912967199272
2023,2.840916609181032
2024,2.9894096015485028
2025,3.395610072251161
2026,2.8378735777437947
2027,3.044496032394652
2028,2.6276851521940614
2029,3.1922087801431314
2030,3.2748338479633174
2031,3.046265481835649
2032,3.5082752361231786
2033,3.7487384003302058
2034,3.1581497049009015
2035,3.519916955918129
2036,4.213094254931439
2037,3.778037445540387
2038,4.492465708153913
2039,4.222548697562068
2040,3.662493142165388
2041,4.4603888184476626
2042,4.0201230508161006
2043,4.063287845681412
2044,4.344983286977229
2045,3.9873321521109233
2046,4.521795084822722
2047,4.797474225867431
2048,4.9824626882836345
2049,5.066421821701592
2050,4.601789964743583
2051,4.834723271243459
2052,4.799582971583835
2053,5.157879170590331
2054,5.096139440999493
2055,5.24643936265098
2056,5.362215362556857
2057,5.469407206286723
2058,5.307406220617159
2059,5.059754894874182
2060,6.066725576688845
2061,5.813361220961882
2062,5.738986601436645
2063,6.078829553299505
2064,6.116185457933271
2065,5.711382679850242
2066,5.7050613451651175
2067,6.184523824359685
2068,6.289778825859649
2069,6.339021176217238
2070,6.754787656214244
2071,6.8291060681213684
2072,6.17743683075029
2073,6.709742734474734
2074,7.039820126794777
2075,6.712907069229148
2076,6.992333875186499
2077,7.444023522412942
2078,7.007747953532801
2079,7.3598074941845795
2080,7.507107691838354
2081,7.350059057473334
2082,7.5446976853623475
2083,7.683360206107431
2084,7.975840313371673
2085,8.035701530426852
2086,8.016567184590293
2087,8.272726601905571
2088,8.00349361077868
2089,8.087872540358644
2090,8.732856357866723
2091,8.412890332065885
2092,8.415473180254924
2093,8.433405695666066
2094,8.687463392363984
2095,8.06368776445954
2096,8.498597351710668
2097,8.74119569577001
2098,9.1107728990667
2099,9.219773645364276
2100,9.176844179110743
