,co2
2186,364.4824010345321
2187,364.99776784668455
2188,364.821573494727
2189,365.1066621108601
2190,365.1716669222985
2191,364.96860876255874
2192,365.2388626479751
2193,365.04264158489366
2194,365.3742698186613
2195,365.8283702416277
2196,365.5914953667557
2197,365.7506741710951
2198,365.84159556727354
2199,365.39543981796163
2200,364.73354649903837
2201,364.6821976694302
2202,364.99247788172636
2203,366.48756589984276
2204,367.1051592964609
2205,366.12650775759136
2206,365.12140323313326
2207,364.20239622758476
2208,363.93398236796037
2209,364.9599155430601
2210,365.7287500596513
2211,366.0776982560713
2212,365.9963120306889
2213,365.08169372301603
2214,364.93928255005136
2215,365.75521805661634
2216,366.0597760312986
2217,365.91262572930697
2218,365.68315938299685
2219,365.41189477454816
2220,365.3340128804732
2221,365.1437046810585
2222,364.81652447752185
2223,364.73042601469433
2224,364.3352556787277
2225,364.43351121371694
2226,364.5863569688172
2227,364.6549528924781
2228,364.40126769735036
2229,364.4607876736327
2230,364.27964082073373
2231,363.7409169327567
2232,363.80558428397615
2233,363.65198286881304
2234,364.0280504001635
2235,364.2922466734136
2236,363.9647605399412
2237,364.0654090050426
2238,363.5092492037305
2239,362.83221574355815
2240,363.07574665969173
2241,362.79128901013013
2242,362.79153715935945
2243,362.9726330170786
2244,363.257834674314
2245,362.4345965291969
2246,361.62195812151583
2247,361.45287615863094
2248,361.86508292760874
2249,361.9782846826614
2250,361.9355127269069
2251,362.130021648961
2252,362.24328805078227
2253,362.31468950156005
2254,362.65619303045384
2255,362.96067816144625
2256,362.72714264494726
2257,362.2069559427812
2258,361.7726773495356
2259,361.94567353945644
2260,363.38983378416805
2261,362.6940695567115
2262,361.0272332246293
2263,360.929044678752
2264,361.533732393366
2265,361.47930497966
2266,361.7131607901646
2267,362.0387024348948
2268,361.7512300987619
2269,361.4753070136811
2270,362.13609306614035
2271,363.29707306532606
2272,362.784684133925
2273,361.72069751437584
2274,361.0239000875141
2275,360.974309290251
2276,361.16098420140537
2277,361.8036286988165
2278,361.92938840341776
2279,361.3069972132173
2280,361.09802781377545
2281,361.58019826653816
2282,362.284285485893
2283,361.4908375166188
2284,360.53367956164203
2285,360.7507249418633
2286,361.44362609550507
2287,360.53288053388917
2288,360.3671483469078
2289,360.63825358509735
2290,360.3714200261217
2291,360.07424942021856
2292,359.8672922158036
2293,360.1263944722641
2294,361.24964608380674
2295,361.16387901894666
2296,359.8055475040164
2297,358.88144783399537
2298,358.95768531051283
2299,359.52056444104556
