,co2
2015,407.1776448351277
2016,409.1602041391492
2017,411.6438106935105
2018,414.8806690641617
2019,417.9751295579058
2020,420.00916741863546
2021,422.1573209199634
2022,425.6692316137655
2023,429.7207239543954
2024,433.32028017801053
2025,436.0237743972569
2026,439.11520441736315
2027,443.06099773604376
2028,446.8760501992268
2029,449.7612707574305
2030,453.46616890196486
2031,457.70497009237107
2032,461.52273077229603
2033,465.93505408576067
2034,470.43695008967876
2035,474.45969875576634
2036,478.4573155095034
2037,484.08151422247676
2038,490.13549751815236
2039,494.6243041783915
2040,499.3653734919185
2041,504.3564862876179
2042,509.3054321553694
2043,513.7590485904744
2044,518.1130226844078
2045,522.5795714479578
2046,527.5730008209971
2047,531.5615550379756
2048,534.0352173376002
2049,536.7410717887886
2050,539.8019100716743
2051,543.618178244287
2052,547.6037055210576
2053,550.1142268328806
2054,551.9081815827413
2055,552.9446031888654
2056,554.3377963386984
2057,555.5333119662215
2058,555.9670017316797
2059,556.2681396729791
2060,556.4130340404179
2061,556.7812523022014
2062,556.8236578373874
2063,556.5893172864426
2064,555.9565882861044
2065,554.3915071603988
2066,552.7243268186571
2067,551.4462446802504
2068,549.8045251255504
2069,546.8843372011137
2070,544.9319945014622
2071,542.6899431993855
2072,540.0242474837045
2073,537.5663794563964
2074,534.7680949781784
2075,532.4471682455871
2076,529.5911747414976
2077,526.9850473347982
2078,523.8665240175295
2079,520.8307541722063
2080,518.1936681810597
2081,515.8280627284189
2082,513.6206673594388
2083,511.4704811412683
2084,509.2132303392168
2085,505.69139677383305
2086,501.11620263105095
2087,497.9166844868308
2088,495.4031173264864
2089,493.20845331863586
2090,490.2561623889715
2091,488.108795607372
2092,484.92067781271703
2093,481.42420329787416
2094,478.92491352908615
2095,477.2634246813574
2096,474.9397260233271
2097,472.2073142681005
2098,468.96591524722015
2099,466.2271871420874
2100,463.45845844973263
2101,460.5351186002897
2102,459.05110737717405
2103,456.4959742236784
2104,454.0206142242315
2105,452.3157376953177
2106,450.2015941047112
2107,446.9114994710256
2108,443.58804209007934
2109,440.8473438630966
2110,437.95994854399964
2111,435.7775745801858
2112,433.8296932977978
2113,431.89063605227466
2114,430.21593717885526
2115,427.57628533491504
2116,424.28781973954545
2117,422.015519743322
2118,420.6746070589275
2119,419.3493071689231
2120,416.2262166839517
2121,413.5201844604626
2122,411.98036957549687
2123,411.0509074157664
2124,409.61166837461997
2125,406.74451677359406
2126,403.9414985393103
2127,401.64454997117184
2128,399.69653430713885
2129,398.31167905569
2130,397.91149341765464
2131,397.0684382642549
2132,394.098168081445
2133,391.6710980043603
2134,389.7932301484615
2135,389.2591309293975
2136,388.0009818025667
2137,385.82469532481406
2138,383.5436596976553
2139,381.2387960331025
2140,379.14178642138614
2141,377.7301441322212
2142,376.13275132003247
2143,375.299569758893
2144,374.4326882715086
2145,372.73001710625147
2146,371.21911126667186
2147,370.59670688064756
2148,369.84756594797454
2149,368.813752083191
2150,367.972236726972
2151,367.0099727104638
2152,365.9246941020975
2153,365.3039988986304
2154,364.1497745339056
2155,363.4667701842043
2156,363.0539651779272
2157,362.5093123451466
2158,361.9635339468422
2159,361.2734550722358
2160,360.5708848802531
2161,360.6017696935682
