,co2
2015,408.08223789738224
2016,410.3563777478936
2017,412.90613257639114
2018,415.6367599126089
2019,419.00977107006844
2020,421.73503283015174
2021,423.83526139189365
2022,426.4048750562251
2023,429.71947908095996
2024,433.3435758997669
2025,436.2974114369402
2026,439.4987675009407
2027,443.0994626435118
2028,446.66000032679835
2029,449.85989882423644
2030,453.9082099920939
2031,458.4843076921027
2032,462.9115200067599
2033,466.47742880215895
2034,470.8549317848848
2035,475.8232588301688
2036,480.68468909722515
2037,484.71025777865
2038,489.7812931288297
2039,495.32491372714634
2040,500.1650220592059
2041,505.1951724075929
2042,509.71122706746917
2043,513.9373736171665
2044,518.9404210732378
2045,523.4615898595863
2046,527.6010438809703
2047,531.2350926563962
2048,534.7624748813389
2049,538.0672425790816
2050,541.741045898507
2051,544.9610110601475
2052,547.275296540186
2053,549.0734728020926
2054,550.9142305797806
2055,553.1443686650422
2056,554.6184469288427
2057,556.8166753213833
2058,557.754583073402
2059,556.9505267101956
2060,556.0493908701876
2061,554.9736160325715
2062,554.007043210385
2063,552.6724542675851
2064,551.4568773700972
2065,550.5534479484783
2066,550.0383763683665
2067,548.9224242984637
2068,546.3401766342528
2069,543.9589649639622
2070,542.0283077604221
2071,539.626134453404
2072,537.6411300226678
2073,535.3740711107066
2074,533.0655607131818
2075,530.1876806909407
2076,526.7618181980586
2077,524.1979188582784
2078,522.0963043977505
2079,519.670239842065
2080,517.1853417685835
2081,514.2702713622926
2082,510.9781016955191
2083,507.97818815730653
2084,505.59822766731514
2085,502.4609224898816
2086,499.58436057232814
2087,497.1083432203866
2088,494.287883743897
2089,491.499423153775
2090,488.5466619487122
2091,486.2316842549684
2092,484.12954513074897
2093,482.07931339294737
2094,478.5044830652975
2095,475.237006839468
2096,472.7955351239835
2097,471.1614173714051
2098,468.43208238244085
2099,464.70958876511907
2100,460.7938992873192
2101,458.1386731318254
2102,456.01306929907156
2103,454.83514533446674
2104,452.6113137180484
2105,449.43473290846174
2106,445.97178735941594
2107,443.1973321673498
2108,441.28660752383064
2109,440.05676620208203
2110,437.9005709129853
2111,434.7399237811785
2112,432.00930000924564
2113,430.171690859192
2114,428.96471622475724
2115,426.53225174110713
2116,423.75643510955956
2117,421.5517938468418
2118,419.4448200573536
2119,416.77908044543165
2120,414.3971360087576
2121,412.9729384140964
2122,412.2913961890024
2123,410.6346951762508
2124,407.5562854750928
2125,404.94809648249606
2126,402.4317655325766
2127,400.70334818098866
2128,399.5763712797093
2129,397.9222433178539
2130,395.9889974569885
2131,393.8174386763074
2132,392.25085170474506
2133,390.9491515526407
2134,389.16806151241997
2135,387.36128131868844
2136,385.3350676309802
2137,383.2857963709941
2138,381.5214091749731
2139,379.38327262319564
2140,377.6347381831576
2141,376.39077111373774
2142,374.96750021174626
2143,373.48473974313725
2144,371.98982532259305
2145,371.15682258765145
2146,370.3827885143096
2147,369.7561209664069
2148,369.212598445936
2149,367.8587425296016
2150,366.06420055592054
2151,365.16067801945223
2152,364.80673825048837
2153,364.67446024180725
2154,364.2808272230414
2155,363.79563713453695
2156,363.2316254230147
2157,362.9636708722793
2158,361.75401583552264
2159,360.9468823698982
2160,360.9566641537154
2161,360.9361539984622
2162,361.49268948753087
2163,361.8135637377833
2164,361.75852597891145
2165,361.7788569088179
2166,361.3635898863591
2167,360.8991986201734
2168,361.25132989844457
2169,361.2249447016699
2170,361.02440642924483
2171,361.3498616206193
2172,361.8926510828176
2173,362.18026003296114
2174,362.3984989775806
2175,362.95884331630657
2176,363.43524244805656
2177,363.1987911958609
2178,363.49076220002144
2179,363.6313771347277
2180,363.7866647613028
2181,363.85280165745957
2182,364.2273775787691
2183,364.69041733212225
2184,364.6628859788635
2185,364.59413339540384
2186,364.5225512926616
2187,364.96093174102566
2188,365.95740772169466
2189,365.9060754024455
2190,365.53121184192076
2191,365.4568069319953
2192,365.0071984703616
2193,365.78057237471893
2194,366.05695459046666
2195,365.23434595288364
2196,364.3967642436694
2197,364.3818733058207
2198,364.0783565579832
2199,364.5404472047581
2200,365.327507698299
2201,364.89607407296836
2202,363.75891049063466
2203,363.75026969629033
2204,364.1375787955708
2205,364.1999060459824
2206,363.98689567812335
2207,364.22163500933937
2208,364.12832334765193
2209,363.6691770011758
2210,363.9696844948497
2211,364.2392251481537
2212,364.4524098667963
2213,364.3887211393995
2214,364.23996308649254
2215,363.05200054222183
2216,363.0268119697709
2217,364.3398167349637
2218,365.26191724351855
2219,364.0668765618295
2220,362.42246112373584
2221,361.68297605907685
2222,362.15167485349247
2223,363.47679519240194
2224,364.1761765613353
2225,363.9302514212923
2226,363.4131385904868
2227,363.475007487743
2228,364.05869299150413
2229,364.48141290679257
2230,365.1738987491823
2231,364.5995672109543
2232,363.37677423020017
2233,363.3469421062861
2234,363.76163873507807
2235,363.8732536845634
2236,364.05259843587623
2237,364.123713118132
2238,363.56765784823614
2239,363.81435289894307
2240,363.6462016912182
2241,363.6038203765926
2242,364.6892607798815
2243,364.6887586775031
2244,363.3530813886156
2245,362.1524342740188
2246,362.68826981219297
2247,363.04470927913883
2248,362.8672417046874
2249,362.8078803855887
2250,362.70148548292775
2251,362.53065754248803
2252,362.15205707446023
2253,362.2108693259427
2254,362.45151015833085
2255,362.96110860199525
2256,362.4857726200006
2257,362.4330214306919
2258,362.4805966558947
2259,362.4981321157822
2260,361.84904216899355
2261,362.09928728609907
2262,362.98830170429676
2263,363.2451582048936
2264,363.10358223018983
2265,362.16197819857365
2266,361.93644441909976
2267,361.9538160531111
2268,362.56524175885306
2269,363.2678993876699
2270,362.7242303262906
2271,361.8506309814511
2272,361.61020414947563
2273,361.8027284185864
2274,361.9224760834855
2275,362.1081419760112
2276,362.4228613354611
2277,362.4416996013613
2278,361.5049376199595
2279,360.67634279452597
2280,360.81943209753797
2281,361.333996113985
2282,361.3733375767659
2283,360.9318113618544
2284,361.58305764171854
2285,361.7884516033893
2286,361.56076489228263
2287,361.3671047422758
2288,361.11985566994395
2289,360.561275747001
2290,360.44339531333065
2291,360.851652670125
2292,362.2148904464264
2293,361.6508754391208
2294,360.73721977786295
2295,360.18744781775365
2296,360.5179713840975
2297,360.67275277518985
2298,360.18711474767093
2299,359.9202995896557
