,tas,rsdt,rsut,rlut
2015,288.41586318487754,340.3169245028273,103.05311121187594,237.22325630806026
2016,288.2675409039345,340.24534275654725,102.3371622514449,237.42120690449846
2017,288.3342340601202,340.22651295179344,101.50688275131601,237.1118748511544
2018,288.4339079653808,340.21889475857296,102.90516558813164,237.46811896518054
2019,288.31365606426783,340.2176798330386,102.3782025396798,237.13631672132396
2020,288.4634792684772,340.22761621795576,101.30083264072039,237.20114308755208
2021,288.6653028279908,340.2978380913644,102.27897705143037,238.12058636012932
2022,288.34538403409255,340.37406781064965,101.79563109231954,237.39571636731466
2023,288.4751741255986,340.417460093344,101.3931711758252,237.38691330174012
2024,288.6523041965435,340.43639711781725,100.76696187357545,237.65485069050908
2025,288.86959344530356,340.3933752899068,100.81750679847094,237.9785481544021
2026,288.9496463079442,340.3450257655531,102.25221915304304,238.43594709949443
2027,288.737835398094,340.2954867495085,102.75696987825597,237.78839236946146
2028,288.6044383863696,340.2760764859789,101.64452297408225,237.32408622734977
2029,288.869953585455,340.24360216907456,101.38658665043556,237.38461126224453
2030,289.0534857351482,340.22573631764095,101.92566273418215,238.1509302303006
2031,288.7690508768368,340.2085496829723,102.29896730652614,237.76090685069573
2032,288.73374449372625,340.2123090227574,101.178235360562,237.4611344418014
2033,288.7180342307244,340.25426922440437,100.98296335034792,237.71183675380345
2034,288.91960740389777,340.32815897951536,100.71383853902385,237.82723259217286
2035,288.92224822343235,340.3358198979132,101.16019052656215,237.47080720131802
2036,288.95865332616887,340.37030955313395,100.25005811152198,237.72192445273404
2037,289.17767848315316,340.33515824706996,100.80811049825205,237.9525175387815
2038,289.36009624502555,340.3364137124939,101.75787100635199,238.7462927105081
2039,288.9824816765641,340.28826876392236,102.05733416127036,237.73406497661006
2040,289.0899671983079,340.2442437949727,100.29477019086484,237.53879624869901
2041,289.24074914194836,340.2046099216885,100.29505732110039,237.51365081938525
2042,289.45544868457193,340.1937391090884,100.58021523856998,238.2642236023789
2043,289.4533781300704,340.19905845274207,101.74264811220537,238.56412793951105
2044,289.3520861046034,340.2230112504629,100.88151557265883,237.84297100019668
2045,289.35823436242146,340.2926553433322,101.70950019910453,238.04872593202344
2046,289.3273459201138,340.34004839884454,101.4040588906937,237.96899194699995
2047,289.26737873558034,340.3921150614522,101.35166083683968,238.0375373482842
2048,289.1821218924944,340.3987920099849,100.89100348925096,237.94940611119787
2049,289.22736340064426,340.35471486757916,100.43111615275643,237.87749561857174
2050,289.42574701647794,340.28859790470625,100.13185748905096,237.83769535483125
2051,289.56573376922825,340.2558612578127,100.8338080080445,238.5959365144114
2052,289.44191716012074,340.2254051042482,101.03858057987681,238.4806760170509
2053,289.348888310319,340.20386457224447,100.47627865449549,238.1031071007602
2054,289.402160779359,340.21213989345193,100.14089760045896,238.08852089507388
2055,289.66770033309945,340.25207369097626,100.34950309136588,238.52512528371076
2056,289.5993413274422,340.30267719487756,100.81779698466522,238.56791068529557
2057,289.31722392961655,340.30381192613424,101.42942901679821,238.28991466817942
2058,289.36652191123113,340.31250485398755,100.28330796427046,238.1146736651549
2059,289.6704452082585,340.3183402520804,100.4924236689072,238.59155037203428
2060,289.60901628766976,340.2765080151091,101.5215337278231,239.3463118529834
2061,289.2011124252277,340.2417026404551,101.56196914449247,237.81404491236773
2062,289.2072376812816,340.2124292152733,100.4731992217752,237.80426709487878
2063,289.39823772563994,340.20244813255084,101.4639284026946,238.28688639880463
2064,289.173590287909,340.1985854848804,102.20445932700851,237.85300519304027
2065,289.0432813782875,340.21120899867293,101.36965164287211,237.66306157202757
2066,288.9514972697793,340.2657105465394,101.42070290334406,237.64501500891012
2067,289.15544383485127,340.31458941071776,100.29633990270575,237.71702451945558
2068,289.24910102101006,340.3437884021184,101.22926024175705,238.20104101909374
2069,289.22344856144485,340.33137427067925,100.89695875353232,238.20077397809973
2070,289.31670028486184,340.30151143318017,100.47427483628574,238.14939421518196
2071,289.3323290087833,340.2579695190558,101.90308494615027,238.5653681895319
2072,289.1682871971248,340.2367095163972,101.17440245621162,237.9421153128343
2073,289.05886505546806,340.2213372009582,101.17894861351851,238.1415432170875
2074,289.06175940953034,340.198390880511,100.41849479273786,237.7813640900645
2075,289.28975421155536,340.18899294523254,100.34088476039217,238.47492812062305
2076,289.1917921193603,340.17930697930416,101.59786046280108,238.63356099226803
2077,289.13779168396405,340.19195135481965,100.52729747744297,238.0277678876554
2078,289.4077464900536,340.2269447255631,100.4309290434975,238.670371320952
2079,289.1715394603421,340.2635953498551,102.04799190947939,239.09520422714198
2080,288.7738760747645,340.29083381494485,102.12396770803247,237.83022673538676
2081,288.8059156174172,340.29269951421924,100.07201521712994,237.52095269566246
2082,288.9409125665496,340.292057935325,101.33207230339224,237.94765437785668
2083,288.97092642002286,340.26378924004916,101.48537115716586,237.88475196161608
2084,289.2750069746426,340.25055916546813,100.73536518978842,238.34780283906014
2085,289.0642676846547,340.20901230125975,102.04689039753839,238.90238691950927
2086,288.8453609990773,340.1858925523286,101.24110289966033,237.70672918042922
2087,288.7478658516357,340.18393961298955,100.18691973636545,238.09514104833667
2088,288.9309751421832,340.18718741291775,100.68223044237975,238.18911900348635
2089,289.05231074364144,340.21951974396023,100.3578632105233,238.4476259555058
2090,289.11869983995456,340.2725919145297,101.36454155600661,238.8298434090343
2091,289.0518989138683,340.3119081952547,101.26879403224343,238.56868008880872
2092,288.98056742995396,340.36276305254165,102.13477777330085,238.60780725842775
2093,288.761900422276,340.3423900065955,101.0483435002518,238.4457718324503
2094,288.91423252790315,340.299043332251,100.71253623827657,238.16382297882737
2095,288.8916637849154,340.2660406225385,101.33572950120117,238.51118566103457
2096,288.82187585021654,340.22485257808734,100.88015218651095,238.19912042722515
2097,288.9786745926696,340.212195703197,100.43512575150476,238.4979280293925
2098,289.1090003413416,340.1991233963261,101.15711077602145,239.10772952397437
2099,288.73378823626365,340.21745715150837,102.11639870738078,238.46454306016207
2100,288.5870635215491,340.2592123363249,100.79844403149923,238.19202938160572
