,co2
2101,362.35528629005495
2102,360.52493005924146
2103,359.02695685197926
2104,358.2389968307529
2105,357.2164115286045
2106,355.7279578973048
2107,354.7328329394623
2108,353.5169905275736
2109,352.3971799752313
2110,351.47807538853993
2111,350.693318718777
2112,349.35964037278933
2113,348.4094280006949
2114,347.36965245772325
2115,346.18397266659946
2116,345.4506183105543
2117,344.550828651016
2118,343.4480969161154
2119,342.8153458917046
2120,342.0998388064828
2121,341.0772226529832
2122,340.2848212636852
2123,339.85624542521987
2124,339.4985646710417
2125,338.5630845267622
2126,337.7429515465687
2127,337.53155186102225
2128,336.855972368138
2129,335.9442691809975
2130,335.4150775571413
2131,335.33498414720054
2132,334.872853171494
2133,334.32066502590396
2134,334.0039793019467
2135,333.2136738232533
2136,332.5039004663761
2137,332.32210024650107
2138,332.0713568799712
2139,331.8070129735715
2140,331.24744739247717
2141,330.6498766261792
2142,330.1509140431224
2143,329.45839772448954
2144,328.8764710462807
2145,328.6662211632343
2146,328.67353463171673
2147,328.5876234305753
2148,328.45249338000247
2149,328.32881144505757
2150,327.6240175151391
2151,327.0158628484344
2152,326.741195721394
2153,326.8682971559543
2154,326.714923201284
2155,326.6447860979016
2156,326.3737835830468
2157,326.20300946627964
2158,326.3183414405566
2159,325.9697157938327
2160,325.3321379953264
2161,325.0732970453902
2162,325.26465590073644
2163,325.37526242920916
2164,325.0450744745809
2165,324.9000596322027
2166,325.2507187320556
2167,325.2732652203174
2168,324.763285119697
2169,324.749304268522
2170,324.42292461601187
2171,324.1786609767079
2172,324.3712427532001
2173,324.1696189834366
2174,323.761653357143
2175,323.5669864255632
2176,323.68764766413955
2177,323.90416990049744
2178,323.7379055531158
2179,323.43725470103016
2180,323.38046868500163
2181,323.4456965553253
2182,323.48158450758376
2183,323.60586026028
2184,323.4382834567912
2185,323.54890489203297
2186,323.53621875979684
2187,323.4722252265625
2188,323.2303200645619
2189,323.3511989608365
2190,323.2771355276895
2191,323.18726488111275
2192,322.95732853384555
2193,323.22603559495235
2194,323.4922152039238
2195,323.37754733564486
2196,323.5939401284129
2197,323.72109354797175
2198,323.65054348934666
2199,323.51295080278004
2200,323.9611176266667
2201,323.7664695644149
2202,323.52269416897224
2203,323.4379564513374
2204,324.0529923845673
2205,323.8555660024647
2206,323.59282485678307
2207,323.7493652733804
2208,323.7218375655737
2209,323.987814989696
2210,324.0657268222831
2211,324.2294042791463
2212,324.2372475983582
2213,324.5455103373483
2214,324.4213685568806
2215,324.18392221708
2216,324.22771660645236
2217,324.84455965522227
2218,324.9442832987865
2219,324.68178839783496
2220,324.4943634199845
2221,324.16078474146616
2222,324.52936319297527
2223,324.7117502489502
2224,324.727860503787
2225,324.6343410952603
2226,324.7942052496334
2227,324.68897846091244
2228,324.7516553867875
2229,324.96421723424373
2230,325.0023911112395
2231,324.7753529040555
2232,324.8850736119266
2233,324.8470346506258
2234,324.7215305990252
2235,324.5551210521648
2236,324.51397129345446
2237,324.92659679463753
2238,324.8444929521479
2239,324.6553671874206
2240,324.70291666740627
2241,324.938211620778
2242,324.84739694172293
2243,325.00377885596527
2244,325.07870386262755
2245,324.8596677600504
2246,324.5491240023484
2247,324.5520173307531
2248,324.90530587145906
2249,324.71840583831283
2250,324.3035020544703
2251,324.26651930380285
2252,324.6307201655689
2253,324.5091322542957
2254,324.4680960889398
2255,324.7062206867343
2256,324.66046473637255
2257,324.3427645029967
2258,324.1889299480308
2259,323.9898665573798
2260,324.023132710863
2261,323.98097665089193
2262,324.1397668574635
2263,324.3536053093039
2264,324.26672092257223
2265,323.9251993891369
2266,323.9441104183247
2267,323.95459100916077
2268,323.8301615657881
2269,323.7973164813586
2270,323.6048739605069
2271,323.4839671376269
2272,323.66247296153114
2273,323.6443940697068
2274,323.6548753209694
2275,323.8730634359474
2276,324.2369136112531
2277,323.87910916863
2278,323.3991334694594
2279,323.4437097094364
2280,323.9781097395463
2281,324.0298745330545
2282,323.8090753748182
2283,323.79921794353845
2284,324.2877629593147
2285,324.33699784767487
2286,323.654032899822
2287,323.4601524418321
2288,323.52122443701643
2289,323.3622959182707
2290,323.5117039175876
2291,323.8377442995807
2292,324.10100982388667
2293,323.9213743876635
2294,323.44171682536256
2295,323.37108836467974
2296,323.2618355217958
2297,323.0605962145897
2298,323.13825387732896
2299,323.57868597498623
