year,tas,rlut,rsut,rsdt
2015,1.005268656146825,-1.3029826122826194,0.4026494768756663,0.07253086621494731
2016,1.2062028928382915,-0.9399845446219217,0.6920264084889567,0.029419824823833096
2017,1.042166594737182,-0.9088446957835572,0.0932060633317775,-0.019563096324645812
2018,0.9785353246705313,-1.2149191714973995,0.12592196407523204,-0.03048425134181798
2019,1.1824183998432432,-1.2659135660444178,0.2741538855200787,-0.03330021248530102
2020,1.2936786026386358,-1.2905619862896458,0.7161753306222494,0.011098938119857849
2021,1.39722332889977,-1.1130593574001182,1.052273535268725,0.04664463343880243
2022,1.120874896745363,-1.0543714548306582,0.24791496705057625,0.12620476239698064
2023,1.150355749611549,-1.2202080903966817,-0.07967511056465071,0.1758546135338861
2024,1.2050516376236828,-1.4427400346291392,0.03236495173436538,0.2205343415829475
2025,1.3393938573863693,-1.1191366333070505,0.27610005908454127,0.1466510542800279
2026,1.506293456778394,-1.063584334135328,0.5272438863302682,0.09723965186685746
2027,1.5586207092857194,-1.0453535286265208,0.6659413477065357,0.04946594243932623
2028,1.337422483394505,-0.7847699263266463,0.3110502031429263,0.06187472277554207
2029,1.1894906410022372,-1.238952146870787,-0.3536887593327549,-0.005839803830838264
2030,1.2561469255026623,-1.333034671076831,-0.20203046543853986,-0.025321025838309197
2031,1.396958535045826,-1.391860139229948,0.12847907015233773,-0.0394065991960133
2032,1.4567751571706253,-1.1821064083289912,0.18504120802032276,-0.00706814704807357
2033,1.5196848408756978,-1.0164293469424877,0.1667320819616407,0.004507508870460697
2034,1.4915259034590918,-1.2597085181721184,0.31304997930662637,0.08263269544340801
2035,1.6278917088179696,-1.339211013722661,0.2589884375613991,0.08892423959616735
2036,1.6346871198995245,-1.2070551921285926,0.17108388546888875,0.15848104136057373
2037,1.7262924008617233,-1.1561448526177571,-0.07155072679449859,0.08710088373533154
2038,1.8960231235002425,-1.086738302782578,0.601727663534021,0.0856012669552797
2039,1.8339388986552763,-0.8691331168980696,0.4459361112666471,0.0454043979939911
2040,1.656116203374495,-1.1273592519437443,-0.14925967565167753,0.02675411970864161
2041,1.7236153283949989,-1.1306634715269581,-0.10936445830564878,-0.04365831368738782
2042,1.7913806052326322,-1.1854392161192493,0.09315543387360492,-0.0546679049448926
2043,1.5709922183563094,-1.6284058389779545,0.1837297762500043,-0.05276676421487991
2044,1.6732700003931882,-1.3791640279629291,-0.3214923272381185,0.006164586820659679
2045,1.90717311735159,-1.2841319840392202,-0.009757022080577826,0.042142052445001354
2046,1.9871760915758045,-1.384057769162581,0.2522862187392576,0.09127363138020428
2047,1.9770116094109085,-1.1653219471998,-0.2546095685361962,0.15000277511438753
2048,1.8603920394662055,-1.3357696671062342,-0.3090529489338394,0.1829130879950185
2049,1.83819765819743,-1.3221172077621475,-0.17676295915261164,0.10595678525146468
2050,1.934817629360282,-1.3265072729275573,-0.27622000352502596,0.04264261303268313
2051,1.9872025720050033,-1.776297333195231,0.20844708262130496,0.008973676625885219
