Year,ERF
1850,0.8715377814357115
1851,0.2945032099746717
1852,0.8090621228445609
1853,0.17431639579259867
1854,0.1651384211637098
1855,0.4732821134854686
1856,0.5773169275401129
1857,0.7400029653860385
1858,-0.3381049476053929
1859,-0.3932068959703757
1860,0.8937898919609035
1861,0.025204109324212215
1862,-0.04551237412835313
1863,-0.6356718498133945
1864,0.4522031506871278
1865,0.9455773135271948
1866,0.6625297666442731
1867,0.21057782407966516
1868,-0.10779186540796573
1869,0.17859996334939093
1870,0.5203139711074791
1871,-0.12252821746809019
1872,-0.18606107242508074
1873,0.11975684484682723
1874,0.09763417170378763
1875,0.44827663506177295
1876,0.8886652963322605
1877,-0.3151391513955244
1878,0.1303133106158656
1879,0.3025845072178024
1880,0.47058756972038585
1881,0.18809458229265888
1882,0.2932509144084679
1883,-0.979952588721366
1884,-1.8379427774059816
1885,-0.11564911388100144
1886,0.2310734448304893
1887,-0.36046361549456263
1888,0.09655457294789045
1889,0.3859278491454235
1890,0.1977953516365918
1891,-0.06376770802126006
1892,-0.7346050209490547
1893,-0.13572131973584609
1894,0.8005445139009976
1895,0.5684506674313582
1896,0.3502351062838109
1897,0.07185143261516927
1898,0.4928799397598132
1899,0.14743473793951878
1900,0.10854445908862786
1901,0.5184907798209573
1902,0.5053986938391397
1903,-0.6370414308639002
1904,0.06822723076725688
1905,-0.6039599698982984
1906,0.28079732351072295
1907,0.6998371592424194
1908,0.5285053263774828
1909,0.1421241117488897
1910,0.13013249589701947
1911,0.6030789482547372
1912,-0.20153241577175152
1913,-0.5144634071921858
1914,-0.14545804395255693
1915,0.47510023339244384
1916,0.6104387279715118
1917,0.6615515917060402
1918,0.37587953221143894
1919,0.14572884040400477
1920,0.24493808057056612
1921,0.010583185813070523
1922,0.2610350377242011
1923,0.8671405536004855
1924,0.8378083520034785
1925,0.1677766385356052
1926,-0.025332660311922606
1927,0.4477835205707773
1928,0.8199590728262093
1929,0.20891609262166827
1930,0.05229436031292348
1931,0.32890513981726266
1932,0.53313871477463
1933,1.0988057572935825
1934,0.8640150545887956
1935,0.9414903724330246
1936,0.7325654824630105
1937,0.17326127176347544
1938,0.2611356197821986
1939,0.7105042507919542
1940,0.9270887389248406
1941,0.7880034360848718
1942,0.5859626263494335
1943,0.4447214522839155
1944,0.9437722595431874
1945,1.0129541148919317
1946,1.0336745336928006
1947,0.9396377690866144
1948,0.6655479719765891
1949,0.5753675252636392
1950,1.0807825412496272
1951,0.8364652739766466
1952,0.9775849330406325
1953,0.5972549029141018
1954,0.9722661724717654
1955,0.9824094380263235
1956,1.0468576575320143
1957,-0.3407076965403869
1958,0.4958643689968277
1959,1.406300234623175
1960,0.9140479337129618
1961,0.6396130940547593
1962,0.5437347174224363
1963,-0.31912278904853614
1964,0.38056608668351305
1965,0.20598061583176902
1966,0.022459286295384767
1967,0.7510293106785132
1968,1.620520607078733
1969,1.5689522405436336
1970,0.573136412608322
1971,0.7546208455985369
1972,0.9633733049196099
1973,1.5704794525254955
1974,0.8032103384860719
1975,-0.4357470243152165
1976,1.0981972531094741
1977,1.629444609230211
1978,1.7096707614267301
1979,1.3124645589324522
1980,0.9572897741106259
1981,1.797493828488283
1982,1.0843060137576526
1983,0.08192161690221134
1984,0.8165358568526462
1985,1.8177440040897184
1986,1.5613931157423626
1987,1.0384842017188278
1988,1.3680300494055144
1989,1.9679264309466347
1990,1.5003960933261795
1991,0.5240205003496708
1992,-1.0015884458479802
1993,1.177623546552554
1994,1.9169153529654428
1995,1.4861448235864358
1996,1.0264597404157825
1997,1.8950466831949604
1998,2.0321151312750683
1999,2.3562995540751595
2000,1.9623164581751706
2001,1.3271060940486723
2002,2.0454951341980787
2003,2.26398368688488
2004,2.3927310518019214
2005,1.6262925324575213
2006,1.9464946730689305
2007,2.0827700246705163
2008,1.9517816932952337
2009,0.9732400564652243
2010,2.5146717773325857
2011,2.79741617356372
2012,2.4779857877990077
2013,1.4625158249820418
2014,2.4877631203076613
