,tas,rsdt,rsut,rlut
2015,287.79620810239913,340.34394956041194,100.8967478528924,237.9321258130208
2016,287.8726795531098,340.27736917746796,101.11964137708378,237.88922663024994
2017,287.7783215208263,340.25119696295275,101.1946038564771,237.88157114944957
2018,287.80382100355195,340.24039930698086,100.98575486020667,237.84837866683344
2019,287.95246602484605,340.23799579669804,101.05876695473023,237.6591888309122
2020,288.09856308063917,340.25899541007544,101.6022133919772,237.60929746129978
2021,288.11187428363206,340.31724681280474,101.52327503288457,237.7569976671622
2022,287.92982932143053,340.39684201295745,101.42602270398812,238.06501420587904
2023,287.82064360356384,340.4468983826957,101.04002254135189,237.7251337032329
2024,287.9273076059756,340.4686559146823,101.51056981992922,237.46081316609028
2025,288.137214921579,340.41755624797025,101.7298450724317,237.9747279517594
2026,287.82945651243284,340.36812073179175,101.67555998449716,237.73987520312429
2027,287.79640765506116,340.3208208155904,100.65283614610983,237.48604389743141
2028,287.9430924407286,340.3098045921981,101.10909683296278,237.34217175364338
2029,288.068235703122,340.26500974455394,101.14320333174726,237.5825697812886
2030,288.12697138794744,340.2457551440845,101.49120999312451,237.70614178565913
2031,287.9880085259262,340.23192914542545,101.41163338778637,237.63770614477997
2032,287.9896173399974,340.2409082119888,101.03146541796615,237.53559475940105
2033,288.23267358990876,340.2754098772791,100.9860861664232,237.58921781765505
2034,288.3331255587014,340.3535615421285,101.35595922941515,237.87868439533278
2035,288.24328607872457,340.3599164687222,100.95168338157988,238.08076649980583
2036,288.11137056954766,340.4066265549944,100.98346661053847,237.82359352799628
2037,288.2305025465966,340.35709419159394,100.67050661758283,237.80785954271457
2038,288.16260130879374,340.35691485553735,100.80336759075033,237.6199662852224
2039,288.2563807631616,340.31686708531976,100.95087084507223,237.62542903024257
2040,288.38800132767796,340.2747777542756,100.90226117347204,237.76936400432703
2041,288.34303920923855,340.227225059316,101.00760697017243,237.93650818552942
2042,288.22203795456215,340.21633835600795,100.64410867403683,237.7081894605744
2043,288.40158941640885,340.21864266885683,100.65113806043819,237.68526691623921
2044,288.49917432288396,340.25411452002083,100.92274353643353,237.70915355002182
2045,288.5057055718776,340.3129388167203,101.30836001095054,238.14329907644307
2046,288.3443434290626,340.36245475504643,100.64756651278167,237.96219272371113
2047,288.35647399587623,340.42119090638204,100.83055944778427,237.55691812434088
2048,288.51660617486357,340.43128348178504,101.1768128781304,237.96524100719998
2049,288.4865258693137,340.3766506937127,101.09514198949948,237.83100165816435
2050,288.3168124650496,340.313954024011,100.60449980614904,237.54547712322108
2051,288.4936190658036,340.2806797583011,101.15530135759015,237.52714429854532
2052,288.5878522677172,340.2591952013304,101.21571265657008,237.79543523342318
2053,288.5705386628343,340.22507031143834,100.87046032344143,237.83368184250324
2054,288.49392339510877,340.2326140479145,101.11002001029846,237.51957809454555
2055,288.5362764275266,340.27631711024,100.79325591298876,237.71883607579358
2056,288.49971654292494,340.33086737115974,100.75135554878216,237.84829159586968
2057,288.5177336300923,340.32683213851027,100.79363392192732,237.4966212841507
2058,288.56895331417496,340.3374940950581,100.6936694499784,237.71994990078167
2059,288.52621414123405,340.3424196882,100.49547359964286,237.83855207043052
2060,288.63961505571376,340.3103689551939,100.9377905555848,237.72843200807588
2061,288.72503964399027,340.262401156907,100.85756913673447,237.97307072034084
2062,288.5622435569051,340.23421154874103,100.87991786159728,237.7952054791252
2063,288.6117735884902,340.22823331510205,100.47242403987455,237.60091093656922
2064,288.67933767810797,340.2306712590774,100.83646797096323,237.66095827315985
2065,288.6831520955888,340.2328848694735,100.65840053631577,237.7868853428496
2066,288.7891352612995,340.28885520365264,100.76095250160012,237.9332664770891
2067,288.86978163351574,340.33614708924523,101.25208599686324,237.79824321465662
2068,288.74528488579875,340.3752248943071,100.85596358067271,237.78281516686351
2069,288.712301634375,340.3544836109492,100.75131596866503,237.77352902948803
2070,288.7108896522623,340.32441324336895,100.58346657118187,237.81743953277416
2071,288.71930551076764,340.2844128609563,100.50206243021152,237.77658055873368
2072,288.859948419721,340.268159069019,100.98794200255952,237.70236854093932
2073,289.0402412731984,340.24313632272464,101.24712307056916,237.6519932175266
2074,288.9874176175672,340.2221777714435,101.35364238368216,237.93308399805312
2075,288.8081034679023,340.2118775560072,100.63560857936221,237.73978884628355
2076,288.7649259663871,340.21219958828686,100.4959830500009,237.6208807834224
2077,288.83232896299745,340.21249701261,100.6670679426719,237.59859975089202
2078,288.97519622864576,340.2465110092124,100.66421578732177,237.8498118334841
2079,288.9954373997927,340.2891755475827,101.40495733592957,237.97431022865968
2080,288.865814403784,340.3207774684578,100.76998821170355,237.78803297480036
2081,288.7693783199142,340.31522782762653,100.77135165967623,238.0106590717054
2082,288.7420065641002,340.31696776041184,100.56387619018933,237.64585356075747
2083,288.9850166347872,340.28902002201687,100.77591821070875,237.81568001831639
2084,289.02518857944324,340.2825521888082,101.13956357728102,237.85596068769712
2085,288.9045848050268,340.2299329389245,100.6560501857041,237.7040762955304
2086,289.007041658166,340.20819291695415,100.39558218717929,238.0225499834535
2087,288.90423098426487,340.20953186066515,100.39252998056095,237.97555779497205
2088,288.801381259358,340.2187697609699,100.46117743316313,237.84975496968772
2089,288.8905845687677,340.2416418928508,100.1580133970981,237.77682904855294
2090,289.1112515916278,340.29627927713153,100.5400586654194,238.02562125128642
2091,289.1579543040632,340.3330676200232,101.15549183782844,238.0666547573336
2092,289.00006864517604,340.395407868768,101.13258406741595,238.05955259111667
2093,288.89856837221436,340.36457869708175,100.36667225782399,237.8902399878049
2094,289.1095246134528,340.32377475161155,100.16702433124789,237.83723481057794
2095,289.29285117074755,340.290453748601,100.95486330523575,238.13414569834933
2096,289.14664297324055,340.25642597926975,101.09168336452997,238.18693298065872
2097,289.02915903414106,340.2340091356004,100.35611331258467,238.16778535247929
2098,288.9994408122636,340.2240692877952,100.4795625880577,238.17726404200315
2099,289.0120833808078,340.24229803968313,100.54690416784685,238.11168770132815
