,tas,rsdt,rsut,rlut
2015,287.7004235966798,340.34394956041194,101.00079767655201,237.915361364858
2016,287.7019074959642,340.27736917746796,101.4085056061067,237.62649501216788
2017,287.95810754945177,340.25119696295275,101.07345845950498,237.80738582907176
2018,287.8514952595114,340.24039930698086,100.91312842835642,238.0204753540336
2019,287.7678992309291,340.23799579669804,100.99979724510628,237.9511457772209
2020,287.8621929886633,340.25899541007544,101.18164525185038,237.5783426201103
2021,287.8686684530268,340.31724681280474,101.45517029403392,237.61700924606967
2022,287.86560574896504,340.39684201295745,101.1271576497952,237.75974085218354
2023,288.0084730244387,340.4468983826957,101.34802087981382,237.64506937945188
2024,288.04447167322223,340.4686559146823,101.61446619975732,238.03249776407458
2025,287.7788582980836,340.41755624797025,101.2149218299042,237.67277838188215
2026,287.8782817930025,340.36812073179175,100.88912756580072,237.77267806091302
2027,288.00357711664196,340.3208208155904,101.32020291670835,237.74806517804367
2028,287.94266842744946,340.3098045921981,101.26682041369928,237.64128262783672
2029,288.10687109984895,340.26500974455394,100.96833492970171,237.53776013273466
2030,288.1869777646953,340.2457551440845,101.71812166656754,237.52248865769025
2031,287.9868693542675,340.23192914542545,100.80348358402138,237.90540981474942
2032,287.9460620682142,340.2409082119888,100.73849962306646,237.53402130462302
2033,287.99090697551287,340.2754098772791,100.96614177880338,237.56343282345082
2034,288.2297966661412,340.3535615421285,101.24669273996317,237.58277794372114
2035,288.3754152082292,340.3599164687222,101.71044391557467,238.06433052340978
2036,288.03557721143926,340.4066265549944,101.03942680234066,237.9439146115651
2037,287.969311746278,340.35709419159394,101.00446238715462,237.5144081106215
2038,288.031963277595,340.35691485553735,101.06544429002317,237.3869706435229
2039,288.19340531757854,340.31686708531976,101.15396710236284,237.6381163439595
2040,288.24876079514013,340.2747777542756,101.16879734059718,237.46044550588522
2041,288.3483104584183,340.227225059316,101.37922666463943,237.8466172973183
2042,288.3003199287292,340.21633835600795,101.02677324374092,237.69474384683653
2043,288.24646700931237,340.21864266885683,101.09057093430796,237.5934114963728
2044,288.3704650278311,340.25411452002083,101.1531541917188,237.7773930821468
2045,288.33783753128927,340.3129388167203,101.31103437240051,237.60542274854689
2046,288.3416734101607,340.36245475504643,101.12771119116154,237.72164317100783
2047,288.3136671870364,340.42119090638204,100.5645613139888,237.86143315709035
2048,288.4008030381801,340.43128348178504,100.63831060618092,237.80822538323926
2049,288.3852744163751,340.3766506937127,100.850355596933,237.8560168000315
2050,288.45286535046506,340.313954024011,100.81503984955874,237.79982046765534
2051,288.476587963749,340.2806797583011,100.96137408675155,237.7975975848502
2052,288.6543885403651,340.2591952013304,101.10377759385341,237.8539478833405
2053,288.5281875269999,340.22507031143834,100.817092983495,238.01731395046457
2054,288.32238701014063,340.2326140479145,100.45040875709674,237.82028346531956
2055,288.4885429866832,340.27631711024,100.77598046545586,237.42793408746766
2056,288.51759041120414,340.33086737115974,100.96705069769325,237.68873409851733
2057,288.55630345507916,340.32683213851027,101.08161698048058,237.98490739312084
2058,288.4739559612812,340.3374940950581,100.80844185481136,237.5169649783849
2059,288.56365891280865,340.3424196882,100.57508528595632,237.76441023362972
2060,288.75864895163346,340.3103689551939,101.04806018986613,237.7278106831598
2061,288.70317699626645,340.262401156907,101.0264818916826,238.02500402937585
2062,288.5637537212223,340.23421154874103,100.50746293759049,237.634694137024
2063,288.67170776489985,340.22823331510205,100.86263729879191,237.7596088074722
2064,288.6325237423332,340.2306712590774,101.05292041408948,237.62764474550752
2065,288.69775665611957,340.2328848694735,100.57704668635961,237.60040357032628
2066,288.7223938379919,340.28885520365264,100.06452123733787,237.8239182187642
2067,288.77979555951606,340.33614708924523,100.44505276406363,237.7585519998324
2068,289.0484764837474,340.3752248943071,100.71209039895432,237.95234496741617
2069,288.97170786030256,340.3544836109492,101.17029789939907,238.50094976250594
2070,288.7720551278576,340.32441324336895,100.36351678730232,238.0273172740029
2071,288.93937892928517,340.2844128609563,100.59484301478294,237.7181439812875
2072,288.8718467668687,340.268159069019,100.68754205554943,237.9788737562204
2073,288.790089254069,340.24313632272464,100.48930316790684,237.76467743192993
2074,288.88692466724757,340.2221777714435,100.68502444240742,237.89303338238392
2075,289.0183034360438,340.2118775560072,100.85450115060117,237.94178391741204
2076,288.97476842272795,340.21219958828686,100.78467761019903,237.70435572150805
2077,289.0282700032274,340.21249701261,101.24379353031209,237.91876727118446
2078,288.7561804535554,340.2465110092124,100.62808581715983,237.8633467735007
2079,288.6656481960922,340.2891755475827,100.51321475148275,237.64449090297356
2080,288.76932943361277,340.3207774684578,100.35950100527162,237.81195246766683
2081,288.89703942445766,340.31522782762653,100.5286921372179,237.733772274672
2082,288.99736300454754,340.31696776041184,100.75810472032283,237.92063070642473
