year,ssp119,ssp126,ssp245,ssp370,ssp585
1850,0.059915561496922023,0.059915561496922023,0.059915561496922023,0.059915561496922023,0.059915561496922023
1851,0.3185463065828899,0.3185463065828899,0.3185463065828899,0.3185463065828899,0.3185463065828899
1852,0.4595316861632655,0.4595316861632655,0.4595316861632655,0.4595316861632655,0.4595316861632655
1853,-0.5968942457111011,-0.5968942457111011,-0.5968942457111011,-0.5968942457111011,-0.5968942457111011
1854,0.04894092014206531,0.04894092014206531,0.04894092014206531,0.04894092014206531,0.04894092014206531
1855,0.9677787843083271,0.9677787843083271,0.9677787843083271,0.9677787843083271,0.9677787843083271
1856,0.3379981764219802,0.3379981764219802,0.3379981764219802,0.3379981764219802,0.3379981764219802
1857,-0.49824832027000593,-0.49824832027000593,-0.49824832027000593,-0.49824832027000593,-0.49824832027000593
1858,0.47803187218567667,0.47803187218567667,0.47803187218567667,0.47803187218567667,0.47803187218567667
1859,0.3851637230332845,0.3851637230332845,0.3851637230332845,0.3851637230332845,0.3851637230332845
1860,0.08924115096567745,0.08924115096567745,0.08924115096567745,0.08924115096567745,0.08924115096567745
1861,-0.29644340467508545,-0.29644340467508545,-0.29644340467508545,-0.29644340467508545,-0.29644340467508545
1862,-0.2941770669544643,-0.2941770669544643,-0.2941770669544643,-0.2941770669544643,-0.2941770669544643
1863,0.4442856978717173,0.4442856978717173,0.4442856978717173,0.4442856978717173,0.4442856978717173
1864,0.6306725841256888,0.6306725841256888,0.6306725841256888,0.6306725841256888,0.6306725841256888
1865,-0.02597069335830809,-0.02597069335830809,-0.02597069335830809,-0.02597069335830809,-0.02597069335830809
1866,-0.007060060017424201,-0.007060060017424201,-0.007060060017424201,-0.007060060017424201,-0.007060060017424201
1867,0.06292779818517992,0.06292779818517992,0.06292779818517992,0.06292779818517992,0.06292779818517992
1868,-0.020338088491282567,-0.020338088491282567,-0.020338088491282567,-0.020338088491282567,-0.020338088491282567
1869,0.9184897048938732,0.9184897048938732,0.9184897048938732,0.9184897048938732,0.9184897048938732
1870,0.6913759319568047,0.6913759319568047,0.6913759319568047,0.6913759319568047,0.6913759319568047
1871,0.1892977647037863,0.1892977647037863,0.1892977647037863,0.1892977647037863,0.1892977647037863
1872,-0.14621370166305547,-0.14621370166305547,-0.14621370166305547,-0.14621370166305547,-0.14621370166305547
1873,0.397725968292548,0.397725968292548,0.397725968292548,0.397725968292548,0.397725968292548
1874,0.3348824920658867,0.3348824920658867,0.3348824920658867,0.3348824920658867,0.3348824920658867
1875,-0.2288899148357878,-0.2288899148357878,-0.2288899148357878,-0.2288899148357878,-0.2288899148357878
1876,0.453327014134447,0.453327014134447,0.453327014134447,0.453327014134447,0.453327014134447
1877,0.48319323682822596,0.48319323682822596,0.48319323682822596,0.48319323682822596,0.48319323682822596
1878,0.2663846501420921,0.2663846501420921,0.2663846501420921,0.2663846501420921,0.2663846501420921
1879,-0.21776208822607226,-0.21776208822607226,-0.21776208822607226,-0.21776208822607226,-0.21776208822607226
1880,-0.1189881815725774,-0.1189881815725774,-0.1189881815725774,-0.1189881815725774,-0.1189881815725774
1881,-0.24575736793272046,-0.24575736793272046,-0.24575736793272046,-0.24575736793272046,-0.24575736793272046
1882,0.2790394917668183,0.2790394917668183,0.2790394917668183,0.2790394917668183,0.2790394917668183
1883,-1.2638551207252837,-1.2638551207252837,-1.2638551207252837,-1.2638551207252837,-1.2638551207252837
1884,-2.7023616999978834,-2.7023616999978834,-2.7023616999978834,-2.7023616999978834,-2.7023616999978834
1885,-0.761554897564744,-0.761554897564744,-0.761554897564744,-0.761554897564744,-0.761554897564744
1886,0.28368745221257874,0.28368745221257874,0.28368745221257874,0.28368745221257874,0.28368745221257874
1887,1.034172510492787,1.034172510492787,1.034172510492787,1.034172510492787,1.034172510492787
1888,0.7611552506368319,0.7611552506368319,0.7611552506368319,0.7611552506368319,0.7611552506368319
1889,0.2828404580665439,0.2828404580665439,0.2828404580665439,0.2828404580665439,0.2828404580665439
1890,0.283114479102761,0.283114479102761,0.283114479102761,0.283114479102761,0.283114479102761
1891,0.189435880433474,0.189435880433474,0.189435880433474,0.189435880433474,0.189435880433474
1892,0.13166590102890485,0.13166590102890485,0.13166590102890485,0.13166590102890485,0.13166590102890485
1893,0.5484620496852839,0.5484620496852839,0.5484620496852839,0.5484620496852839,0.5484620496852839
1894,0.6927295339506894,0.6927295339506894,0.6927295339506894,0.6927295339506894,0.6927295339506894
1895,0.6656341019896284,0.6656341019896284,0.6656341019896284,0.6656341019896284,0.6656341019896284
1896,0.05726340233474139,0.05726340233474139,0.05726340233474139,0.05726340233474139,0.05726340233474139
1897,-0.09192638735552666,-0.09192638735552666,-0.09192638735552666,-0.09192638735552666,-0.09192638735552666
1898,0.7480391560910971,0.7480391560910971,0.7480391560910971,0.7480391560910971,0.7480391560910971
1899,0.14307686060620797,0.14307686060620797,0.14307686060620797,0.14307686060620797,0.14307686060620797
1900,-0.33565135531804313,-0.33565135531804313,-0.33565135531804313,-0.33565135531804313,-0.33565135531804313
1901,0.3237471651619489,0.3237471651619489,0.3237471651619489,0.3237471651619489,0.3237471651619489
1902,0.18492311342023782,0.18492311342023782,0.18492311342023782,0.18492311342023782,0.18492311342023782
1903,-0.6450507695239823,-0.6450507695239823,-0.6450507695239823,-0.6450507695239823,-0.6450507695239823
1904,-0.5132633719153699,-0.5132633719153699,-0.5132633719153699,-0.5132633719153699,-0.5132633719153699
1905,-0.5844589204899737,-0.5844589204899737,-0.5844589204899737,-0.5844589204899737,-0.5844589204899737
1906,1.159846672268066,1.159846672268066,1.159846672268066,1.159846672268066,1.159846672268066
1907,0.30278505814781004,0.30278505814781004,0.30278505814781004,0.30278505814781004,0.30278505814781004
1908,0.29090205696969046,0.29090205696969046,0.29090205696969046,0.29090205696969046,0.29090205696969046
1909,0.2395903540913507,0.2395903540913507,0.2395903540913507,0.2395903540913507,0.2395903540913507
1910,-0.1006922284646406,-0.1006922284646406,-0.1006922284646406,-0.1006922284646406,-0.1006922284646406
