year,ssp585,ssp245,ssp370,ssp126,ssp119
1850,0.35449064124539287,0.38907480118661714,0.3824254001160445,0.397578831361295,0.2955731435510761
1851,0.3229506087982845,0.3488628095856629,0.36009012202406265,0.36713638764802103,0.07066280092255553
1852,-0.014884013197639559,-0.12107073811311275,-0.0519702637618948,-0.04942893455399074,0.08208175678953009
1853,0.3110384111029674,0.2145941698505909,0.19801663372112052,0.25603747017072237,0.08556420887151314
1854,0.4325288202818546,0.45385047994032146,0.472297507743462,0.5239780777767744,0.40673382809541153
1855,0.20392501194544393,0.22093700458027338,0.21735818649075175,0.19264630305143388,0.17979494146673647
1856,0.1021322802997016,-0.004615966662920811,-0.007140974370717392,0.04406515589957641,-0.19076647333274485
1857,0.19031539792565444,0.15110360557513117,0.20633540039631434,0.18209564863911967,0.4019829414570243
1858,0.2117599383541438,0.13771710028368803,0.18987071974415798,0.21142097721298786,0.014709630563025825
1859,0.35556687821122535,0.2772005521605558,0.33973051603204224,0.33242157531607236,0.34136063102592834
1860,0.2251430033708065,0.1368406423669442,0.25539849995450453,0.18427833185149914,0.25738977705346205
1861,-0.5669330843262083,-0.5655430325326046,-0.6557560426440079,-0.5477371454277038,-0.7658256612673257
1862,-0.4119633251341606,-0.35825750673878504,-0.4173509745602257,-0.3810391149774638,-0.11240228985539656
1863,0.0715823454715537,-0.05852045045222702,0.0716761685000189,0.07249101533183108,0.17790909657925946
1864,0.5247857171006581,0.48324488679361316,0.4807734994677553,0.5126833528603485,0.2697312722436124
1865,0.37248203311384603,0.31502918388283535,0.3229343330952666,0.3477162615675003,0.3526459699412077
1866,0.11562654174896789,0.10186384045344074,0.21756228941207273,0.13009493846875805,0.46113581457222025
1867,0.18819185732979193,0.2499921135696399,0.290716453047626,0.3035097046772948,0.18254672344542502
1868,0.3089783998328791,0.20658518262044923,0.3025248663057205,0.3119604452467798,0.27963172866790426
1869,0.4485671929351642,0.38245705721547874,0.4914351322997218,0.4670689937657555,0.46414653389144866
1870,0.36710806609401836,0.34739282659960324,0.322831935023625,0.34077089470703603,0.26755008000200065
1871,0.27614299651859664,0.29502647034637886,0.32736324754536883,0.2995455622743744,0.4488132248168204
1872,0.1992951697461105,0.16607489236848996,0.25940229718864416,0.1803317020676352,0.20162412867617485
1873,-0.08965095467492984,-0.07781856601582797,-0.1829822020078784,-0.08772613460915935,-0.04630886942842223
1874,0.29940886515507725,0.3413319590871951,0.4148357992255983,0.37766998133343327,0.2695958633628354
1875,0.33997342141149006,0.3244221386659618,0.41200600842768825,0.3384844288009403,0.2653850923188346
1876,0.26612678835922005,0.2981534413790751,0.3623764604374188,0.30571070588940596,0.3776356445837935
1877,0.21992040041009192,0.21078857589296768,0.15630057157154592,0.1641443982417019,0.29061712017527264
1878,0.4435208443670422,0.4567378505700772,0.4353777930496441,0.44176409489359614,0.16874905256638917
1879,0.1970174875386428,0.1824530174661816,0.16612693648450205,0.16841574254240121,0.1755001032269169
1880,0.15540158298566975,0.10157014378080496,0.18698488291115323,0.12820988069913775,0.3389657370433806
1881,0.20566280611484042,0.20192409321647667,0.18386956692776532,0.1988822803855074,0.41205921532815915
1882,-0.08711130387566735,0.09403519947293504,-0.013218756188654854,0.004644676429037944,-0.09749316480306035
1883,-1.1510615598141578,-1.0490081426990552,-0.9628137415302459,-1.0280774195674875,-0.923524262157522
1884,-1.7730185606619715,-1.9384109481357055,-1.805175417771002,-1.857295020323202,-1.5520121119832158
1885,-0.49402230007660775,-0.6434534800942429,-0.6272302808518628,-0.615009021700174,-0.5362966647218645
1886,0.05126784872478571,0.020862765633785058,0.08743539001174197,0.06953686136937282,0.18518268748960273
1887,-0.23158082463128615,-0.3134398024908574,-0.27016301119755115,-0.26677538590599525,-0.3281225490983759
1888,0.06517019720798509,0.04720683936823061,0.13967458595968213,0.05707206837432177,0.1523347908483234
1889,0.3876584568945054,0.3471928138143995,0.504833186988323,0.4666176050475018,0.532025316315532
1890,0.11819004296805657,0.06288967470911508,0.1799979438208255,0.17587729831697801,0.0806896727610931
1891,0.013615939155591616,-0.0697282899285984,-0.0896379669194765,-0.062582508580782,-0.20985269432976877
1892,0.17336169710468285,0.15748218159762356,0.07673597994788706,0.12598531703798788,0.1424202598867536
1893,0.2771223377656169,0.18628962610087793,0.22383594385085173,0.19068481542940793,0.2617103204653255
1894,0.21263544036470577,0.2434834149573477,0.44742699853715145,0.25475243935598335,0.4896066083116141
1895,0.4685849347812622,0.4624116968864329,0.4422793444923634,0.4322148045577151,0.4608433996066478
1896,0.3073605921347668,0.1662349251236786,0.21142536149743374,0.23510357336485077,0.11957292022516869
1897,0.35312556801254413,0.20501270494850474,0.2524382777361269,0.3230563594513679,0.2066340197270173
1898,0.026496450356145174,0.10185476536874954,0.15133447084222035,0.06761426117538344,0.48138010011339255
1899,0.19314507228304278,0.28361319227917425,0.20589195591541054,0.1918364310362063,0.17557493671299523
1900,0.20668512714652532,0.24348863424299366,0.17116564009579238,0.19724838657786742,0.08016786661714409
1901,0.22692803325684527,0.27035799533483806,0.25486157773297424,0.26044237467602005,0.26345103052200936
1902,-0.3246375749310183,-0.25408436362791287,-0.20765698291924953,-0.23667454727164203,-0.17402623900175362
1903,-0.9867973458781685,-1.104855523097543,-1.0684177666052068,-1.0592489009940291,-1.0054001803654529
1904,-0.2981329999813904,-0.30779962495073443,-0.3475130205979292,-0.3943859252003879,-0.2963287921981994
1905,-0.010833156381797104,-0.11246524643830622,-0.06211360199836605,-0.1009672340317325,-0.1325529741424635
1906,0.27077843618524977,0.29549780237184087,0.23689067052748936,0.32897152609341684,-0.031403641857622566
1907,0.07112227529809034,0.06139396057445995,0.07034894199843028,0.018182946601871475,-0.06679819659626018
1908,0.14083334210775844,0.13984531251624033,0.18374917423515463,0.12406503337642677,0.006997621830361345
1909,0.004602037214743282,-0.06931890344582822,-0.09367413513062164,-0.06300281878938643,-0.38588439287887577
1910,-0.07652272219631492,-0.004292460926517028,0.029312238816913194,-0.008516552128772337,0.04716252514510244
1911,0.10295971236566004,0.17847354463729126,0.23026462231650152,0.13718496449613488,0.1525716427844861
1912,-0.3046932361790649,-0.42474908296933434,-0.39750074468175933,-0.4116553793561197,-0.5549928682347695
1913,-0.5755240316959035,-0.6040226241134069,-0.5909339674661966,-0.6375575697670863,-0.8708143786319695
1914,-0.05765992068442849,-0.06348494931285081,0.03143023252204413,-0.044901973640942394,-0.013287475421215333
1915,0.12086684872593167,0.024991131596168337,0.02018406040095827,0.0032455899577412683,-0.022827344586101805
1916,0.029736503457309438,0.14761774440956782,0.11315669289520053,0.05198513016576489,0.16298564081833639
1917,0.3938242027097844,0.2668672875042029,0.37804167900075264,0.34289161748475133,0.027996763538059466
1918,0.12534924391615526,0.15178151055126704,0.13556191569236392,0.12116917955160672,0.11468721546232219
1919,0.005736164750866857,0.10742603497442388,0.05331050176435348,0.01880273029115631,-0.029673030481353835
1920,0.05273962037563762,0.09306111069163941,-0.002759847044126351,0.0758421039318325,-0.10369114783285854
1921,0.10694595157359738,0.1451426094589801,0.15753736156634696,0.10887003961485925,0.04694582280053983
1922,-0.22513774926405983,-0.1579083291163137,-0.2099417706329921,-0.21470080639959221,-0.13358496152447397
1923,-0.20351151173636414,-0.26912671290554047,-0.3605167260039237,-0.24832703694968208,-0.27332548128695544
1924,0.22498172060997668,0.2809739936798179,0.25846830462253434,0.2733959769300899,0.11101855096665891
1925,0.052086023563644446,0.08654331370655849,0.05971065415472521,0.08526270884131831,0.3469153010603763
1926,-0.09204070973158313,0.07192593116690538,-0.09009927362986342,-0.006887437715155431,-0.1275492692209938
1927,0.25995506509071037,0.2955343482417612,0.2506304148521559,0.2689059633037451,0.222586453274579
1928,-0.06900997701599476,0.0152974312515195,0.004310942953170638,0.014282724922247358,0.10420992769673804
1929,-0.2883987686245455,-0.22510721081404939,-0.3245851419118696,-0.20564011763133724,-0.12237184365292636
1930,0.3002445602331976,0.23949267291389714,0.16379355496597264,0.2869839638990285,0.25624219935462095
1931,0.21483229850221897,0.28340491528386225,0.3095542406501969,0.26117226621068845,0.2544613070896825
1932,-0.09610487433164411,-0.009571633757762266,0.002347020091969021,-0.04553014005078937,0.05669791961307019
1933,0.071300845922173,-0.022157514793310518,-0.11396550115486664,0.01670301845846983,0.14897763517299645
1934,0.0729112493930561,0.02579829453889443,0.08813314507622355,0.1389380385289441,0.19233298759259781
1935,0.2320416481594244,0.13603137646036945,0.24019120169968355,0.2161812540852318,0.12532217335227858
1936,0.06984633528616846,0.2682493390867897,0.19094678786412522,0.18849998663749046,0.3740858292549416
1937,0.3175108393873178,0.4016808702968924,0.40615572919010884,0.400057900742436,0.39729621247745645
1938,-0.04758405603649568,-0.16004172853547727,-0.10923725000533929,-0.12238190142094069,-0.1383088353864318
1939,-0.30753709512192035,-0.19242571600509129,-0.35632481395530863,-0.35964210194053575,0.09655659156575569
1940,0.2616698684313393,0.294185522479835,0.40001140299071414,0.309770011627849,0.47606171954541043
1941,0.30897468233728487,0.2466012436961338,0.34526178427698073,0.34523940015780785,0.1484099581856374
1942,-0.0014409275694107215,-0.022316029634031898,-0.00015757838252816736,-0.018923505055563283,0.10439199866171445
1943,0.021457048942826962,0.059602260052201705,0.09587729164626202,0.008329752219735753,0.1857431403974673
1944,-0.0607027893817802,0.082429439029721,0.05811592922985909,0.059341406906303074,0.21460163957161715
1945,0.1534724156376891,0.17043633830999005,0.1749804845162034,0.18214898947221936,0.5428986701431647
1946,0.19575040429539314,0.12130885047430828,0.07531974250909723,0.0818722144263927,0.1125570109607803
1947,0.2935914107598986,0.29328201623873906,0.22046566850006077,0.2895294664280138,0.4879596353057126
1948,0.21560215198857147,0.35319318076810213,0.3834122933917511,0.3602720212991294,0.38932142495875754
1949,0.21728490587977045,0.05114868856131005,0.1753710132004197,0.14401794022115044,0.13694540882116513
1950,0.026926899635463797,0.1473510462014459,0.01178248409076621,0.032025856330826885,-0.06513871188102938
1951,0.11495882539389612,0.08537177139908336,0.056861971533312294,0.05606251812163976,0.04575839656203429
1952,-0.15592878659664744,-0.15929850246367272,-0.12054317749639115,-0.12141269880823752,0.07015193507637396
1953,-0.05815297180231083,-0.046717263462163094,-0.041068918329807635,-0.021590623868656733,-0.01930323280100965
1954,-0.032411655172804754,-0.032010827610467474,-0.07815501720568474,-0.0620997036614398,-0.06933755528897023
1955,-0.12264180808404107,-0.03602690968246014,-0.14373938712419293,-0.0807491873285826,-0.4553205217076798
1956,0.20108411368091916,0.16990622747255546,0.20980921510560868,0.19348374449144112,0.5764788960862264
1957,0.15789210515974195,0.2670518526547715,0.24350300238155387,0.22324493532484924,0.37863903507293817
1958,0.21714106169625713,0.18685119361464275,0.2134609437806324,0.22688277806208024,0.09504090316989655
1959,0.17375271290237393,0.28285193681919785,0.19256512478105026,0.2572768712944866,0.13282098258079245
1960,-0.006348185947715801,0.04031315728785334,-0.07783448032356666,-0.02680867232665607,0.059937992990618305
1961,-0.11564948290304577,-0.05890166187733559,-0.04370672476640436,-0.08549252507794314,-0.04888055584038442
1962,-0.6562536164144911,-0.4560753096753691,-0.4231728125798765,-0.4875302882396507,-0.6420031285956139
1963,-1.4638943301233418,-1.4506647819986689,-1.4929595584362634,-1.4881722730449845,-1.2362418799684707
1964,-0.9270293994497458,-1.007234658784916,-1.098074609263121,-0.9715798543395393,-0.5550269089231585
1965,-0.5028141317272917,-0.6076483557331209,-0.6461771716576163,-0.5966124483271384,-0.9225920157184057
1966,-0.023009949667980867,-0.025390797290583578,-0.03198903104411288,-0.03656257582283584,-0.11192723971654961
1967,-0.34751553431404913,-0.3523854510985762,-0.29944262598768856,-0.3543495279755618,-0.2975035413980313
1968,-0.1967761392472921,-0.16927915328378618,-0.18046173542696553,-0.14911719979357851,-0.18358093047719304
1969,0.030760914137625384,0.07302276978764055,-0.009482979622196797,0.001824251224661566,0.083581691350611
1970,-0.12400001759596058,-0.14407606379803328,-0.2574543045996037,-0.20133101981325252,-0.24943420864191101
1971,-0.3738446557061985,-0.36180765929902237,-0.30372139053964153,-0.3642818166626426,-0.24387965900948816
1972,-0.09784187303661152,-0.08172710418305806,-0.19311973561917595,-0.13939931038730313,-0.18495907766443265
1973,0.0836595716647568,0.1606731364046835,0.15136280020825488,0.14025842089623752,0.3254411798651201
1974,-0.5375011318199541,-0.4825325569875181,-0.30575897251212536,-0.48867040414033397,-0.004014592028096842
1975,-0.35968719988692655,-0.3492493481598057,-0.36283654410013866,-0.34109805679382443,-0.43415019349078215
1976,-0.21165684776609528,-0.1400854999457921,-0.22620406695607753,-0.16498402408831703,0.039867128472211744
1977,-0.24865207033752845,-0.18050416502704647,-0.24565882081959,-0.24725318362982562,-0.5202031462470094
1978,0.18216651373705506,0.24565224747129222,0.20421491198595076,0.22073559910242346,0.15551421305704316
1979,0.07460317473353673,0.14220778877764695,0.15827277735096357,0.207022149514281,0.5296662276927735
1980,0.1367817285670445,0.18378188224734027,0.08905869736232286,0.1783924038734872,0.24044364657268713
1981,0.004915743927075278,0.12492509776974803,0.06911857445176373,0.11476552482727387,0.036464660001321425
1982,-0.45352448348939933,-0.34987730162935227,-0.3395783254208168,-0.3989611537900357,-0.18869941722388095
1983,-0.4395464875063888,-0.5609380965341301,-0.538821755705829,-0.5249307782349159,-0.458037299623708
1984,-0.20204103367920112,-0.24888272644112364,-0.20658880146096537,-0.19277191857780196,-0.5634464360587182
1985,-0.18704238914005922,-0.10117823077879962,-0.015898883344308112,-0.06531062210231009,0.19843125122078686
1986,-0.030675910370783654,-0.14716096955555247,-0.17532876067376957,-0.08554009477406499,-0.2793109712729386
1987,0.3738372260195,0.17021708301248095,0.3651900513872761,0.28734456759192484,0.0899220671949097
1988,0.2472005189961879,0.22237109092351548,0.1638437591360291,0.18993717453372017,0.40449337414472875
1989,0.17262368242491655,0.15728652931901754,-0.022095444665207964,0.12496588849715651,0.3588776767731039
1990,0.13670335381185916,0.33114319630358535,0.40064031305388825,0.40963923629895893,0.551611659424379
1991,-1.194609532215696,-1.0035744998343181,-1.0786289508047588,-1.025142651382177,-1.2768866843469326
1992,-1.3964993637896523,-1.5656204663206046,-1.5372928119555753,-1.5110644322031062,-1.4589581381385481
