year,ssp126,ssp245,ssp585
1892,-0.7830959792608232,-0.7830959792608232,-0.7830959792608232
1893,-0.5197012641881905,-0.5197012641881905,-0.5197012641881905
1894,0.7220198774306323,0.7220198774306323,0.7220198774306323
1895,0.0030706988418997827,0.0030706988418997827,0.0030706988418997827
1896,0.01744263617061534,0.01744263617061534,0.01744263617061534
1897,-0.6025392158847729,-0.6025392158847729,-0.6025392158847729
1898,0.5219467734327996,0.5219467734327996,0.5219467734327996
1899,-0.41604232200469005,-0.41604232200469005,-0.41604232200469005
1900,-0.23122852246777761,-0.23122852246777761,-0.23122852246777761
1901,-0.41699752292619413,-0.41699752292619413,-0.41699752292619413
1902,-0.877557918488883,-0.877557918488883,-0.877557918488883
1903,-1.1093588361317208,-1.1093588361317208,-1.1093588361317208
1904,0.1540672717337988,0.1540672717337988,0.1540672717337988
1905,-0.05906375736103103,-0.05906375736103103,-0.05906375736103103
1906,0.11002038764624289,0.11002038764624289,0.11002038764624289
1907,-0.08184434497625837,-0.08184434497625837,-0.08184434497625837
1908,0.7103837981616672,0.7103837981616672,0.7103837981616672
1909,0.09127973757536129,0.09127973757536129,0.09127973757536129
1910,-0.7516147707378695,-0.7516147707378695,-0.7516147707378695
1911,0.49852547590291135,0.49852547590291135,0.49852547590291135
1912,-0.07036650284814835,-0.07036650284814835,-0.07036650284814835
1913,-0.7894189418919928,-0.7894189418919928,-0.7894189418919928
1914,-0.38380199172587764,-0.38380199172587764,-0.38380199172587764
1915,0.4383169006772933,0.4383169006772933,0.4383169006772933
1916,-0.1718927340966331,-0.1718927340966331,-0.1718927340966331
1917,0.42338509557298304,0.42338509557298304,0.42338509557298304
1918,0.1522114069203559,0.1522114069203559,0.1522114069203559
1919,0.33653164778475647,0.33653164778475647,0.33653164778475647
1920,-0.3175216241218509,-0.3175216241218509,-0.3175216241218509
1921,-0.6582149450222987,-0.6582149450222987,-0.6582149450222987
1922,1.0166744346906325,1.0166744346906325,1.0166744346906325
1923,0.4574611933587474,0.4574611933587474,0.4574611933587474
1924,-0.07358959335304066,-0.07358959335304066,-0.07358959335304066
1925,0.17779433116392446,0.17779433116392446,0.17779433116392446
1926,-0.08857477516982337,-0.08857477516982337,-0.08857477516982337
1927,-0.4655930857864371,-0.4655930857864371,-0.4655930857864371
1928,-0.23871699954799128,-0.23871699954799128,-0.23871699954799128
1929,0.16685551478787358,0.16685551478787358,0.16685551478787358
1930,-0.12542195801419426,-0.12542195801419426,-0.12542195801419426
1931,-0.12396682557706934,-0.12396682557706934,-0.12396682557706934
1932,0.04972152455829787,0.04972152455829787,0.04972152455829787
1933,-0.5425145428186283,-0.5425145428186283,-0.5425145428186283
1934,-0.45327639628257904,-0.45327639628257904,-0.45327639628257904
1935,0.8927376162513865,0.8927376162513865,0.8927376162513865
1936,0.11731421777458889,0.11731421777458889,0.11731421777458889
1937,0.1955440531104492,0.1955440531104492,0.1955440531104492
1938,0.010340343192971502,0.010340343192971502,0.010340343192971502
1939,-0.057817337695410975,-0.057817337695410975,-0.057817337695410975
1940,-0.0011561597069121854,-0.0011561597069121854,-0.0011561597069121854
1941,-0.19796227144592982,-0.19796227144592982,-0.19796227144592982
1942,0.4769787744200179,0.4769787744200179,0.4769787744200179
1943,-0.19530496223293692,-0.19530496223293692,-0.19530496223293692
1944,0.05449285235254364,0.05449285235254364,0.05449285235254364
1945,0.28446800617436896,0.28446800617436896,0.28446800617436896
1946,-0.17445412281393813,-0.17445412281393813,-0.17445412281393813
1947,0.4908900648156149,0.4908900648156149,0.4908900648156149
1948,0.011774607280053084,0.011774607280053084,0.011774607280053084
1949,-0.6905200299189733,-0.6905200299189733,-0.6905200299189733
1950,-0.07441409405722471,-0.07441409405722471,-0.07441409405722471
1951,-0.7541323642714706,-0.7541323642714706,-0.7541323642714706
1952,0.49273439191723156,0.49273439191723156,0.49273439191723156
1953,0.280612175324507,0.280612175324507,0.280612175324507
1954,0.3998426500273605,0.3998426500273605,0.3998426500273605
1955,-0.4822347836904082,-0.4822347836904082,-0.4822347836904082
1956,0.11115820465232495,0.11115820465232495,0.11115820465232495
1957,0.9822293535126856,0.9822293535126856,0.9822293535126856
1958,-0.12239039082627245,-0.12239039082627245,-0.12239039082627245
1959,-0.19332732587791468,-0.19332732587791468,-0.19332732587791468
1960,0.3029206491426919,0.3029206491426919,0.3029206491426919
1961,-1.219467301011786,-1.219467301011786,-1.219467301011786
1962,0.13942107366104806,0.13942107366104806,0.13942107366104806
1963,-0.05082397934164151,-0.05082397934164151,-0.05082397934164151
1964,-2.643661238507384,-2.643661238507384,-2.643661238507384
1965,-0.48757697924137955,-0.48757697924137955,-0.48757697924137955
1966,0.5773608852865149,0.5773608852865149,0.5773608852865149
1967,0.09617422211183435,0.09617422211183435,0.09617422211183435
1968,-0.8418531694482766,-0.8418531694482766,-0.8418531694482766
1969,0.051121566647451155,0.051121566647451155,0.051121566647451155
1970,0.776423734740587,0.776423734740587,0.776423734740587
1971,0.324368510571428,0.324368510571428,0.324368510571428
1972,0.5070496175599007,0.5070496175599007,0.5070496175599007
1973,-0.012145569407923107,-0.012145569407923107,-0.012145569407923107
1974,0.39813325024961954,0.39813325024961954,0.39813325024961954
1975,-0.4897543876742302,-0.4897543876742302,-0.4897543876742302
1976,-0.478019085105596,-0.478019085105596,-0.478019085105596
1977,-0.3597484809228022,-0.3597484809228022,-0.3597484809228022
1978,0.742229043935022,0.742229043935022,0.742229043935022
1979,0.08528488667650502,0.08528488667650502,0.08528488667650502
1980,0.4521739938893934,0.4521739938893934,0.4521739938893934
1981,1.0618092817525264,1.0618092817525264,1.0618092817525264
1982,-0.4816118969143959,-0.4816118969143959,-0.4816118969143959
1983,-1.5020678701172057,-1.5020678701172057,-1.5020678701172057
1984,-0.41813152422616584,-0.41813152422616584,-0.41813152422616584
1985,0.5152811797044679,0.5152811797044679,0.5152811797044679
1986,0.18203728098800376,0.18203728098800376,0.18203728098800376
1987,0.9596996981466883,0.9596996981466883,0.9596996981466883
1988,0.48230563167439566,0.48230563167439566,0.48230563167439566
1989,0.6285373275882973,0.6285373275882973,0.6285373275882973
1990,0.7434526606234444,0.7434526606234444,0.7434526606234444
1991,-1.3443526452820227,-1.3443526452820227,-1.3443526452820227
1992,-2.158842422265024,-2.158842422265024,-2.158842422265024
1993,-0.33140282591108594,-0.33140282591108594,-0.33140282591108594
1994,-0.5071553062283614,-0.5071553062283614,-0.5071553062283614
1995,0.7710257128828724,0.7710257128828724,0.7710257128828724
1996,0.27833497161008025,0.27833497161008025,0.27833497161008025
1997,0.6749885387370533,0.6749885387370533,0.6749885387370533
1998,1.2869261213949803,1.2869261213949803,1.2869261213949803
1999,0.16056171777333228,0.16056171777333228,0.16056171777333228
2000,1.19541941540893,1.19541941540893,1.19541941540893
2001,0.31330051528267555,0.31330051528267555,0.31330051528267555
2002,0.7221515237423293,0.7221515237423293,0.7221515237423293
2003,1.2562636167856291,1.2562636167856291,1.2562636167856291
2004,0.8852633258070024,0.8852633258070024,0.8852633258070024
2005,0.713081758597182,0.713081758597182,0.713081758597182
2006,0.3466691277053069,0.3466691277053069,0.3466691277053069
2007,0.6882829713590379,0.6882829713590379,0.6882829713590379
2008,0.9736679692942454,0.9736679692942454,0.9736679692942454
2009,-0.2912265680740569,-0.2912265680740569,-0.2912265680740569
2010,0.7929655665965303,0.7929655665965303,0.7929655665965303
2011,0.6799824223333475,0.6799824223333475,0.6799824223333475
2012,0.3729556972249384,0.3729556972249384,0.3729556972249384
2013,1.0276291482072197,1.0276291482072197,1.0276291482072197
2014,0.37454551952811044,0.37454551952811044,0.37454551952811044
2015,0.10997751150130597,-0.12022862635116094,0.5948269099444379
2016,0.37552310924381116,0.4311459585775257,0.5458747966636861
2017,0.0344080231088717,-0.10807099520584185,0.2046133404525583
2018,1.1038146768559391,0.849000839881846,0.6281651050602433
2019,0.555879086413043,-0.10127608537201649,1.2117974125376612
2020,1.031495503864094,1.443456176572369,1.1340315012850049
2021,0.6012725978409614,0.3149089457841976,1.0258543015103858
2022,0.6954394811030373,-0.16638200632804834,0.073556635860629
2023,0.5013799985080758,1.233363356152132,0.9050657112180525
2024,0.3650695898164402,-0.11765040031657703,0.6864714165808783
2025,0.7390418390739701,0.821428377198496,0.5490589443906932
2026,0.6355425854775265,0.8660705305913492,0.5852230269720509
2027,0.806944351076635,0.23066877317001389,0.5256636395437533
2028,0.4557330997780946,0.4208450954644949,0.3912837832082081
2029,0.3545569619993274,0.761290845795525,1.4277073011519885
2030,0.7378322866494784,0.765187855725252,0.16973554176328287
2031,0.07064149144300869,0.17879565823858679,0.7359121876250643
2032,0.2984056676999902,0.4002336495793908,0.5042505621119582
2033,0.28152395254999263,1.1944623338233527,0.5755821346294403
2034,-0.002478612431624061,0.5442332758052237,-0.019237760363535195
2035,0.7011098099296671,0.6905070258663688,0.22371270996045522
2036,-0.1010061930849524,-0.2209785733496905,0.4249088719861609
2037,0.3382862794932717,0.39280788073154893,0.041665196269181415
2038,0.06577102005862345,0.06658525689361339,0.7131737510924401
2039,-0.1447372481516327,0.2947154848792768,0.1649888960131789
2040,0.4832190505290366,0.4743814773438846,0.41629446466216313
2041,-0.5258192523642133,-0.0019649258185183704,0.7299005224885398
2042,-0.16523861630803793,-0.19468403198000406,0.1053317304341439
2043,0.1315186350992552,0.6097165075639963,-0.03029625970268901
2044,-0.02397898892850847,-0.3859799873199403,0.41001026036853316
2045,0.7756774424243296,0.5293796176424688,-0.254433114842735
2046,0.455071214103957,0.4110990463589239,0.47545892913064636
2047,-0.08090788081170341,0.22669945210656373,0.5763694264817847
2048,0.5208988934510259,0.3948308234671041,0.35117696607865057
2049,-0.21615052578731886,0.5007133643897075,-0.24633433118703296
2050,0.1876407076903024,0.4222368345719767,1.1002743385038865
2051,0.13843065035855906,0.48819683878235764,0.35168606683199144
2052,-0.19941973701505944,-0.010933207827084512,0.1946498127449301
2053,-0.02465817665452752,-0.16390830194227357,0.2763176308214943
2054,0.17879736975375948,0.18805986137777708,0.3913188221150872
2055,-0.03410501270710942,-0.16651410819611145,0.6463519811048402
2056,-0.13659435506286854,0.3803003858630829,0.4996329482844608
2057,0.11051343000828906,-0.20463523303404596,0.19382117626385487
2058,-0.24482914600246364,0.12180296210687747,0.4755650802836424
2059,-0.3542329595238791,0.8070374819599953,-0.10539649348512725
2060,0.18605881748508013,-0.0709689429098912,0.21959242990786354
2061,-0.8213113247393449,-0.6984140959290843,0.20394653542430774
2062,-0.06379463271042907,0.258391420219517,-0.5009809161079692
2063,-0.2880665180204929,-0.03146493543517215,0.4596796974683661
2064,-0.28394722587052046,0.17832838666966255,-0.24149716614072236
2065,-0.5292973549072428,-0.4692326461860392,0.04444542408141494
2066,-0.03655174515459336,0.4501213912685986,-0.23797515175897743
2067,-0.6449746056835837,-0.19299845879879873,-0.14270151679318843
2068,-0.1291916416847263,0.31630915976832386,0.18224904579236512
2069,-0.5916954583178868,-0.3965993108812116,0.25312575524952585
2070,-0.92473567405075,0.14827303254889213,-0.5432798687583862
2071,-0.3690958599399585,-0.6593320327715841,0.5239173171417848
2072,-0.5541866951861669,-0.001980993984279422,-0.3515521438493492
2073,-0.10142066380494663,0.09013473112134562,0.07186524149217899
2074,-0.645094227701049,-1.0537207969645879,-0.3745516421054198
2075,-0.8077498113653374,-0.1643386038539263,-0.3428355266175247
2076,-0.16005019052392244,0.11190796704219164,0.11245382742940979
2077,-0.7999467818488037,0.26953987935829105,-0.6057711416804992
2078,-0.45564044634223366,-0.568964790151016,-0.10443759748676573
2079,0.02535244419269933,-0.2190819798199204,-0.8834001215449119
2080,0.23482113992934073,-0.3259601965801249,-0.6085913661120959
2081,-0.5771572751076408,-0.0540677228819435,0.36056209279883955
2082,-0.37680718583369277,-0.01850696770737681,-0.7902198402489669
2083,-0.4694584695409856,-0.8103241471415288,-0.5197574566057748
2084,-0.16335471368905985,0.14006491512413,-0.3896271787251937
2085,-0.703817915254414,-0.2940192204240839,-0.9008855925922497
2086,-0.32532302309479855,-0.5333534993997753,-1.1458166344570584
2087,-0.8956777426090821,0.27278073815208437,-0.5653320953116241
2088,-0.9609587818123027,0.20756333392965853,-1.2775925526713356
2089,-0.025514966061386257,-0.7184522995616294,-0.3485808423270118
2090,-0.5862243945485535,-0.5474184390429464,-0.6257199688905732
2091,-0.50505997449129,0.46490616717567246,-0.7190429692537235
2092,-0.3385980857682602,-0.6045986344360323,-0.5353431624577034
2093,-0.6338001621829892,0.017282910554484054,-0.7700372507321926
2094,-0.5612251841486864,-0.6515341265235799,-0.8669394208840213
2095,-1.0188849425418038,-0.3548902161242693,-0.8173334026483552
2096,-0.4362910372222695,-0.47303476660951027,-1.3175183709299372
2097,-1.031259082419501,-0.05246765059418479,-1.388202581291706
2098,-0.7559859557078485,-0.9288620192503059,-1.3161644912870258
2099,-0.28068906455007214,-0.45172674717087213,-1.0389426858197757
2100,-0.6016124367630888,0.08420239161091203,-0.9024111549690232
