year,ssp245,ssp585,ssp370,ssp126
1850,0.21885952091844021,0.21885952091844016,0.21885952091844021,0.21885952091844016
1851,0.07398902875458083,0.07398902875458083,0.07398902875458083,0.07398902875458083
1852,0.11785247523695609,0.11785247523695612,0.11785247523695612,0.11785247523695609
1853,-0.06473936855317851,-0.06473936855317851,-0.06473936855317852,-0.06473936855317851
1854,0.056626189264080244,0.056626189264080216,0.056626189264080216,0.056626189264080216
1855,-0.0763398899330747,-0.07633988993307471,-0.0763398899330747,-0.07633988993307471
1856,0.307332112332291,0.307332112332291,0.3073321123322911,0.307332112332291
1857,0.0009898859898461072,0.0009898859898461003,0.0009898859898461107,0.0009898859898461003
1858,0.01383053341996342,0.013830533419963428,0.01383053341996342,0.013830533419963414
1859,0.014879072650390245,0.014879072650390252,0.014879072650390245,0.014879072650390245
1860,0.10014637752633368,0.10014637752633368,0.10014637752633368,0.10014637752633368
1861,-0.3376170061356331,-0.3376170061356331,-0.3376170061356331,-0.3376170061356331
1862,-0.35455563013232383,-0.35455563013232383,-0.35455563013232383,-0.35455563013232383
1863,-0.15649764010932993,-0.15649764010932993,-0.15649764010932993,-0.15649764010932993
1864,0.28849433953398895,0.28849433953398895,0.28849433953398895,0.28849433953398895
1865,-0.12491978995647814,-0.12491978995647814,-0.12491978995647814,-0.12491978995647814
1866,0.18038728696354162,0.18038728696354162,0.18038728696354162,0.18038728696354162
1867,0.030908495702699733,0.030908495702699733,0.030908495702699733,0.030908495702699747
1868,0.43970852506876035,0.43970852506876035,0.43970852506876035,0.4397085250687604
1869,-0.14061110332480242,-0.14061110332480245,-0.14061110332480242,-0.14061110332480242
1870,0.09757109286387292,0.09757109286387292,0.09757109286387292,0.09757109286387292
1871,0.28864658272971006,0.28864658272971006,0.28864658272971006,0.2886465827297101
1872,0.048452498931873075,0.048452498931873034,0.048452498931873034,0.048452498931873034
1873,-0.41119675803111916,-0.41119675803111916,-0.41119675803111916,-0.41119675803111916
1874,-0.28027802048438977,-0.28027802048438977,-0.28027802048438977,-0.28027802048438977
1875,0.029471226729189004,0.029471226729189032,0.029471226729189004,0.029471226729189032
1876,0.2697043013629673,0.2697043013629673,0.26970430136296736,0.2697043013629673
1877,0.18219253920610984,0.1821925392061099,0.1821925392061099,0.1821925392061099
1878,-0.11450064558367928,-0.11450064558367926,-0.11450064558367927,-0.11450064558367926
1879,0.07932175185309813,0.07932175185309813,0.07932175185309813,0.07932175185309813
1880,-0.2792395536008017,-0.2792395536008017,-0.2792395536008017,-0.2792395536008017
1881,0.07520229796639194,0.07520229796639194,0.07520229796639197,0.07520229796639194
1882,0.0500147378695458,0.0500147378695458,0.0500147378695458,0.0500147378695458
1883,-1.1307569993959175,-1.1307569993959175,-1.1307569993959175,-1.1307569993959175
1884,-2.1681172278430774,-2.1681172278430774,-2.1681172278430774,-2.1681172278430774
1885,-0.672879067451245,-0.672879067451245,-0.6728790674512453,-0.672879067451245
