year,ssp585,ssp245,ssp370,ssp126,ssp119
1850,0.2876531254676176,0.16015301751516153,0.1948673669098486,0.1948673669098486,0.2876531254676176
1851,0.2987236158050249,0.10357737994492507,0.0760773466741161,0.0760773466741161,0.2987236158050249
1852,0.20446053728901864,-0.031998975227637554,-0.01269041450233099,-0.01269041450233101,0.20446053728901864
1853,0.1367668543150867,0.2055013862852505,0.1894247498743008,0.1894247498743008,0.1367668543150867
1854,-0.2318502923764221,-0.007121057049405607,0.00641959399562269,0.006419593995622683,-0.2318502923764221
1855,0.42486413569089804,0.2155076080662579,0.1974119047067475,0.19741190470674747,0.42486413569089804
1856,0.04087526581215831,0.045694572400944766,0.03008622086605257,0.030086220866052584,0.04087526581215829
1857,0.1384021647566586,0.11220065152049946,0.12236750206593486,0.12236750206593489,0.1384021647566586
1858,0.25687212460998304,0.17855924326874428,0.197925158031083,0.197925158031083,0.25687212460998304
1859,0.013235190688873494,0.14038322896396466,0.12813006661323711,0.12813006661323711,0.013235190688873494
1860,-0.2006377981813214,0.01731457006388957,-0.03548535651092251,-0.0354853565109225,-0.2006377981813214
1861,-0.5266378477941375,-0.3304709096721924,-0.3211692736098147,-0.32116927360981473,-0.5266378477941375
1862,-0.3376525298900551,-0.34314850441032513,-0.3371533235019579,-0.3371533235019578,-0.33765252989005506
1863,0.09902057351183788,-0.06188485292719547,-0.04290778655006999,-0.04290778655007001,0.0990205735118379
1864,-0.10521161318193784,0.01314858346971201,0.02257575323406609,0.022575753234066062,-0.10521161318193784
1865,0.10551304281330368,0.11517578062825815,0.11696955858267297,0.11696955858267294,0.10551304281330368
1866,0.09216931543962212,0.12552618050895814,0.10941085279071183,0.1094108527907118,0.09216931543962212
1867,-0.03604417432228972,-0.04219599414731927,-0.06600178418405829,-0.06600178418405828,-0.036044174322289735
1868,0.0035574283033172477,0.09414039322940203,0.09295743163168647,0.09295743163168653,0.0035574283033172616
1869,0.31590885499389876,0.15556974777796584,0.1788435045840237,0.17884350458402376,0.31590885499389876
1870,0.08465015859248089,0.06684059644317618,0.06117255599658698,0.06117255599658698,0.08465015859248089
1871,0.270197927809282,0.06677040742534049,0.06238396181823486,0.062383961818234884,0.270197927809282
1872,0.09851983427779056,0.10214029799688866,0.12351654667792826,0.12351654667792823,0.09851983427779056
1873,-0.2663637291849311,-0.12553035668633972,-0.11805992927465674,-0.11805992927465675,-0.2663637291849311
1874,-0.18842924147579493,-0.02612414646287027,-0.0780827782307368,-0.0780827782307368,-0.18842924147579493
1875,-0.04558445399613913,0.0469440739364196,0.0532400291834844,0.0532400291834844,-0.045584453996139127
1876,0.17387541240428245,0.046567555695651866,0.06545792189530163,0.06545792189530163,0.17387541240428245
1877,0.1371339854704974,0.22477788963420847,0.19514914106294617,0.19514914106294629,0.1371339854704974
1878,-0.20461292689006555,-0.05989646867083336,-0.08464069331201125,-0.08464069331201125,-0.20461292689006555
1879,0.009932015517427728,0.029561341838860333,0.061000949040817126,0.061000949040817154,0.009932015517427714
1880,0.22725259770266193,0.11824484491203945,0.08993936195866549,0.08993936195866552,0.22725259770266204
1881,-0.2794059216983364,-0.11931938701080178,-0.14595989975440873,-0.14595989975440876,-0.2794059216983364
1882,0.2828835729255659,0.11284082620230296,0.11038713190518057,0.1103871319051806,0.2828835729255659
1883,-0.6154701046420763,-0.7179607964610156,-0.7342718270155502,-0.73427182701555,-0.6154701046420763
1884,-2.12252512468755,-1.9899490480313453,-1.9554294798378091,-1.9554294798378091,-2.1225251246875496
1885,-0.7274475899357713,-0.5883312260530348,-0.6236354270687691,-0.6236354270687691,-0.7274475899357713
1886,0.0002658580571370528,-0.16045332386354294,-0.1488723671372995,-0.1488723671372995,0.0002658580571371083
1887,-0.25140929604789475,-0.25784704138861114,-0.26814642111880116,-0.2681464211188012,-0.25140929604789475
1888,-0.015942644266329936,-0.02099082972448002,-0.011278373173615353,-0.011278373173615325,-0.015942644266329964
1889,-0.0620690658181353,-0.03411392459893184,-0.049383320794544286,-0.0493833207945443,-0.0620690658181353
