year,ssp585,ssp245,ssp370,ssp126,ssp119
1850,0.16502368353827468,0.16502368353827468,0.09554376920674511,0.16502368353827468,-0.2256355170040108
1851,0.1650701266166917,0.16507012661669182,0.24992342982264784,0.16507012661669182,0.5191402500566038
1852,0.09775585607241602,0.09775585607241605,0.13305650320526016,0.09775585607241602,-0.023112393130532066
1853,0.10866638346139473,0.1086663834613947,0.31624160640604176,0.1086663834613947,0.6487501599820239
1854,0.10124238119651643,0.10124238119651649,0.1624904648358121,0.10124238119651649,0.7239253548435498
1855,0.10618101067892574,0.1061810106789258,-0.18921348204512858,0.10618101067892578,-1.6990327357952892
1856,0.09933064747408113,0.09933064747408121,0.11589415715106753,0.09933064747408116,-0.10480409638016264
1857,0.030547472919065205,0.030547472919065212,0.3611080577875617,0.030547472919065212,0.6775820733417312
1858,0.19092253472370488,0.19092253472370488,0.1298891153074532,0.1909225347237049,0.1201181123055213
1859,0.18933325615759597,0.18933325615759608,-0.10991302882074097,0.189333256157596,0.3924607880303066
1860,0.09226841459041957,0.0922684145904196,-0.44144528516191467,0.09226841459041957,-0.32954393279768524
1861,-0.4906154280526236,-0.4906154280526233,-0.18674474970535898,-0.49061542805262337,-0.08645647320018512
1862,-0.3897899235644485,-0.3897899235644485,-0.12936334291292867,-0.3897899235644485,-0.26223091530521236
1863,0.008920528492181647,0.008920528492181654,-0.5086574165966028,0.008920528492181654,-1.6316933077404008
1864,0.1245452121853995,0.12454521218539945,0.3714449549565966,0.12454521218539939,0.33037594750178995
1865,0.0690271420537489,0.06902714205374888,0.32930906728183984,0.0690271420537489,0.25840298939258877
1866,0.029558508500402404,0.029558508500402432,0.3654359267640403,0.029558508500402418,0.8397994828447736
1867,0.14077364428195566,0.14077364428195577,0.45633245467698225,0.14077364428195582,0.7038250091741199
1868,0.20995699321184513,0.20995699321184513,0.3366824005286208,0.2099569932118452,0.6754011263793801
1869,0.16670481391861502,0.16670481391861494,-0.010084737564598094,0.16670481391861502,-0.43967649341024106
1870,0.1446791561409741,0.1446791561409741,0.27061437774389097,0.1446791561409741,0.30254507689222965
1871,0.1052225795328558,0.10522257953285577,0.22473322189843706,0.1052225795328558,0.31173687517629034
1872,0.18727566660580808,0.18727566660580816,0.6045795388837005,0.18727566660580808,0.6097123934251832
