year,ssp585,ssp245,ssp370,ssp126,ssp119
1850,0.3358782655988675,0.2040550897047997,0.21034371266707866,0.2652835075037426,0.2652835075037425
1851,0.31580320867202527,0.3088998046545036,0.33531398209747476,0.33409972103221014,0.33409972103221014
1852,-0.0991197793670618,0.045385831022792124,0.003139357696986393,0.011160238578080682,0.011160238578080664
1853,-0.013260368388471663,-0.009996485663838787,0.060850321101096665,0.010217284181590567,0.010217284181590588
1854,0.432549956339804,0.3175995286087426,0.35390625337303977,0.30144239363492986,0.30144239363492975
1855,-0.02941603785894225,0.02009553141037161,-0.05122224710649275,-0.048024547975050264,-0.04802454797505024
1856,0.17996444695152616,0.17815233534806096,0.20892548647139492,0.24382710184198678,0.24382710184198678
1857,0.33051144428476964,0.2708794221771867,0.2840336234654099,0.3094896087637944,0.3094896087637944
1858,0.37018936026253235,0.32309305918094783,0.23884475639682537,0.43785922889086903,0.43785922889086903
1859,0.39494351607323547,0.20219066307642128,0.3440347506167302,0.35156429836644054,0.35156429836644054
1860,0.25121402474002086,0.22198343284154462,0.26807704643258623,0.349210432220093,0.349210432220093
1861,-0.3391463256000259,-0.3123754016891224,-0.4479972552644753,-0.36080354637141904,-0.36080354637141904
1862,-0.36102407578082635,-0.32020934967725445,-0.27949488979726267,-0.3490105288366286,-0.34901052883662853
1863,0.13280574685186242,0.1691934217812895,0.163947202520365,0.16813048526830715,0.16813048526830715
1864,0.22520956776930945,0.26456228473916243,0.2660339620698839,0.29377208706857455,0.29377208706857455
1865,0.16971474002108516,0.10772824210717634,0.08577402735625377,0.15763853939896788,0.15763853939896788
1866,0.04907827977880704,0.21515797620283403,0.06314465160636573,0.10854498762796244,0.10854498762796244
1867,0.14313363734209536,0.22683880689562913,0.22243876084102054,0.13139258648195182,0.13139258648195182
1868,-0.01869846043600503,-0.06477327505729784,0.017083072603652272,-0.12091220707509473,-0.12091220707509473
1869,0.36930471202214765,0.2132100015691245,0.11899267530127514,0.2677484201003826,0.2677484201003826
1870,0.27657058784725275,0.1216097188783079,0.23676091072776753,0.42860067947173597,0.42860067947173597
1871,0.15452008336449652,0.1654827570386816,0.21922393567549858,0.2483104699694249,0.24831046996942496
1872,0.38720622125097165,0.21389102100529178,0.2564658248876807,0.35992625037383436,0.35992625037383436
