year,ssp119,ssp245,ssp585,ssp370,ssp126
1850,0.06415390185469862,0.06415390185469863,0.0102341439001646,0.06415390185469862,0.06415390185469862
1851,-0.17047547987581624,-0.17047547987581624,-0.1265987026793501,-0.17047547987581624,-0.17047547987581624
1852,-0.21239474828373184,-0.21239474828373184,-0.09391500438742287,-0.21239474828373184,-0.21239474828373184
1853,-0.026152664689563496,-0.026152664689563496,-0.062077255944642765,-0.026152664689563496,-0.026152664689563492
1854,-0.12703147108349022,-0.12703147108349022,-0.1548752110276565,-0.12703147108349022,-0.12703147108349022
1855,-0.05267127321776476,-0.05267127321776476,-0.16162365010840385,-0.05267127321776476,-0.052671273217764776
1856,0.01872290954144628,0.01872290954144628,-0.09523687614351076,0.01872290954144628,0.01872290954144628
1857,0.21384216510291224,0.21384216510291226,0.31126224594862245,0.21384216510291226,0.21384216510291224
1858,-0.090229823952459,-0.09022982395245899,-0.09088463868625124,-0.090229823952459,-0.090229823952459
1859,-0.1396418086450226,-0.1396418086450226,-0.04287489615040764,-0.1396418086450226,-0.1396418086450226
1860,-0.1416199672841965,-0.1416199672841965,-0.0664200981888807,-0.1416199672841965,-0.14161996728419654
1861,-0.11089423460103004,-0.11089423460103004,-0.18822496583043327,-0.11089423460103004,-0.11089423460103004
1862,-0.1934112983830622,-0.1934112983830622,-0.2806522733222236,-0.1934112983830622,-0.1934112983830622
1863,-0.1961737594342394,-0.19617375943423937,-0.16528261510614356,-0.1961737594342394,-0.19617375943423943
1864,0.0202177917926962,0.020217791792696213,0.04922030316451462,0.020217791792696227,0.020217791792696213
1865,0.04311848289528381,0.04311848289528381,0.012562122458335517,0.04311848289528381,0.04311848289528381
1866,0.04284164575078085,0.04284164575078085,0.06395901865130502,0.04284164575078085,0.04284164575078085
1867,0.06147402554577493,0.061474025545774955,0.1289018954906283,0.06147402554577493,0.061474025545774955
1868,0.022647940100172168,0.022647940100172168,0.06257891511720776,0.022647940100172168,0.022647940100172154
1869,0.07521545286322762,0.07521545286322762,-0.08860824812233631,0.07521545286322762,0.07521545286322762
1870,0.09721088862340838,0.09721088862340838,0.10379871435139748,0.09721088862340838,0.09721088862340838
1871,-0.10680144207860777,-0.10680144207860777,-0.0175911056269561,-0.10680144207860778,-0.10680144207860776
1872,0.19485135229792652,0.19485135229792647,0.14813679747859104,0.19485135229792652,0.19485135229792647
1873,0.19181612630649886,0.19181612630649886,0.26530491931818834,0.19181612630649886,0.19181612630649886
1874,0.1937610212564456,0.1937610212564456,0.16473295754675313,0.1937610212564456,0.19376102125644554
1875,-0.18603775694448682,-0.18603775694448677,-0.10189199335080262,-0.18603775694448682,-0.18603775694448677
1876,-0.03951958410009325,-0.03951958410009325,0.0016274725000788165,-0.03951958410009325,-0.03951958410009326
1877,-0.2979428323420681,-0.29794283234206803,-0.23373015452148016,-0.2979428323420681,-0.2979428323420681
1878,-0.17994787014099956,-0.17994787014099956,-0.05113677278539691,-0.17994787014099956,-0.17994787014099956
1879,0.07138684724565841,0.07138684724565841,-0.03206808772015927,0.07138684724565844,0.07138684724565844
1880,0.02174854281197129,0.021748542811971305,-0.07093856000920677,0.02174854281197129,0.021748542811971305
1881,-0.2204191140940328,-0.22041911409403278,-0.08235720348744871,-0.2204191140940328,-0.2204191140940328
1882,-0.15886955766576555,-0.15886955766576555,-0.2380483258735202,-0.15886955766576555,-0.15886955766576555
1883,-1.0671888652033155,-1.0671888652033155,-1.052737826632581,-1.0671888652033155,-1.0671888652033155
1884,-1.7108743423175958,-1.7108743423175956,-1.6390723215152676,-1.7108743423175956,-1.7108743423175958
1885,-0.4384761293696114,-0.43847612936961133,-0.5282361629715596,-0.4384761293696114,-0.43847612936961133
1886,-0.29020477652876536,-0.29020477652876536,-0.3247512827028026,-0.29020477652876536,-0.29020477652876536
1887,-0.05167335028822162,-0.051673350288221634,0.06454215223845142,-0.051673350288221634,-0.051673350288221634
1888,-0.11845005696616051,-0.11845005696616051,-0.1358745166249871,-0.11845005696616051,-0.11845005696616052
1889,-0.22533033427816018,-0.22533033427816018,-0.1796889616743797,-0.22533033427816018,-0.22533033427816018
1890,-0.2511236825158786,-0.2511236825158786,-0.12736005359550495,-0.2511236825158786,-0.2511236825158786
1891,-0.3374146971323859,-0.3374146971323858,-0.36367289716046064,-0.3374146971323859,-0.3374146971323859
1892,-0.05744339729995021,-0.05744339729995021,0.01206015658827403,-0.05744339729995021,-0.05744339729995021
1893,0.07498337977399691,0.07498337977399691,0.14285391108844342,0.07498337977399691,0.07498337977399691
1894,0.11090025808624351,0.11090025808624351,0.15509793701515992,0.11090025808624351,0.11090025808624351
1895,0.20184770006747288,0.20184770006747288,0.12206569798558409,0.20184770006747288,0.20184770006747288
1896,-0.47772335252205134,-0.47772335252205134,-0.36235516313736116,-0.47772335252205134,-0.47772335252205134
1897,-0.3695975215138273,-0.3695975215138274,-0.23087246114589355,-0.3695975215138273,-0.3695975215138274
1898,-0.4675321424863913,-0.4675321424863913,-0.37756930488017415,-0.4675321424863913,-0.4675321424863913
1899,-0.2701825869677215,-0.2701825869677215,-0.17722863453699048,-0.2701825869677215,-0.2701825869677215
1900,0.04949023046810594,0.04949023046810594,0.011525210693681676,0.04949023046810594,0.04949023046810594
1901,-0.0743519192739043,-0.07435191927390433,-0.16027143845923592,-0.0743519192739043,-0.0743519192739043
1902,-0.7205853093033833,-0.7205853093033834,-0.6802344026637812,-0.7205853093033833,-0.7205853093033834
1903,-0.9816463625958467,-0.9816463625958467,-0.9375706451936037,-0.9816463625958467,-0.9816463625958467
