year,ssp585,ssp245,ssp370,ssp126,ssp119
1850,0.04416434545874864,0.16808900101565544,0.044164345458748644,0.044164345458748644,0.044164345458748644
1851,0.18325457650825625,0.08014399157968487,0.18325457650825625,0.18325457650825625,0.18325457650825625
1852,0.10358178695210574,-0.015070991846505562,0.10358178695210571,0.10358178695210571,0.10358178695210574
1853,0.26411222820554825,0.20629511984201446,0.2641122282055483,0.26411222820554825,0.26411222820554825
1854,0.1938403803442706,0.11465601612604061,0.1938403803442706,0.1938403803442706,0.1938403803442706
1855,0.13910254744309689,0.17732376673527267,0.13910254744309689,0.13910254744309689,0.13910254744309686
1856,-0.01843514493877467,0.12788859889601953,-0.018435144938774684,-0.018435144938774687,-0.018435144938774677
1857,-0.025750112299041325,0.03596803182168962,-0.025750112299041325,-0.02575011229904133,-0.02575011229904133
1858,0.21641948857077598,0.08442924213007763,0.21641948857077598,0.216419488570776,0.21641948857077598
1859,0.29341358970131987,0.1454897933683009,0.29341358970131987,0.29341358970131987,0.29341358970131987
1860,0.10663963672238734,0.11691980287890476,0.10663963672238734,0.10663963672238734,0.10663963672238737
1861,-0.44698070602609863,-0.414420305208154,-0.44698070602609863,-0.4469807060260986,-0.4469807060260986
1862,-0.37788521920294543,-0.309210768265531,-0.3778852192029455,-0.37788521920294554,-0.3778852192029455
1863,0.04251296625223373,-0.009569448714100724,0.04251296625223375,0.04251296625223375,0.04251296625223373
1864,0.18150069622348902,0.1620553135623246,0.18150069622348902,0.18150069622348902,0.18150069622348902
1865,-0.10090096182968585,0.08489140198403222,-0.10090096182968585,-0.10090096182968585,-0.10090096182968583
1866,-0.15487118045233542,-0.07596027989780743,-0.15487118045233542,-0.15487118045233544,-0.15487118045233542
1867,0.15452062732402824,0.00869771546701259,0.1545206273240283,0.15452062732402833,0.1545206273240283
1868,0.33818016399910256,0.26567980319741724,0.33818016399910256,0.3381801639991026,0.3381801639991025
1869,0.12305590344704359,0.20912240961883302,0.12305590344704359,0.12305590344704359,0.12305590344704359
1870,0.12585487337478687,0.20256131113137005,0.12585487337478687,0.12585487337478687,0.12585487337478687
1871,0.17504451436940177,0.14110293424617548,0.17504451436940177,0.17504451436940177,0.17504451436940177
1872,0.057354029701044196,0.07129120165266134,0.057354029701044223,0.057354029701044223,0.057354029701044196
1873,-0.1331822164874325,-0.13820859927366763,-0.1331822164874325,-0.1331822164874325,-0.1331822164874325
1874,0.26812493163747503,0.20252739134419395,0.268124931637475,0.2681249316374749,0.268124931637475
1875,0.1842741156896925,0.1796198794506377,0.1842741156896925,0.18427411568969262,0.18427411568969257
1876,0.12608095385381685,0.11848133976171456,0.12608095385381685,0.1260809538538169,0.12608095385381685
1877,0.06232739287244635,0.07184708166362497,0.062327392872446374,0.062327392872446374,0.062327392872446374
