year,ssp119,ssp126,ssp245,ssp370,ssp585
1850,-0.10305262791946167,-0.10305262791946167,-0.10305262791946167,-0.10305262791946167,-0.10305262791946167
1851,-0.16262015522474152,-0.16262015522474152,-0.16262015522474152,-0.16262015522474152,-0.16262015522474152
1852,-0.1669062857871123,-0.1669062857871123,-0.1669062857871123,-0.1669062857871123,-0.1669062857871123
1853,-0.08507571864984168,-0.08507571864984168,-0.08507571864984168,-0.08507571864984168,-0.08507571864984168
1854,-0.008070694290213166,-0.008070694290213166,-0.008070694290213166,-0.008070694290213166,-0.008070694290213166
1855,-0.06703913412184731,-0.06703913412184731,-0.06703913412184731,-0.06703913412184731,-0.06703913412184731
1856,-0.025914697656353194,-0.025914697656353194,-0.025914697656353194,-0.025914697656353194,-0.025914697656353194
1857,-0.09192897888636978,-0.09192897888636978,-0.09192897888636978,-0.09192897888636978,-0.09192897888636978
1858,0.02027324407012437,0.02027324407012437,0.02027324407012437,0.02027324407012437,0.02027324407012437
1859,-0.09887883501321043,-0.09887883501321043,-0.09887883501321043,-0.09887883501321043,-0.09887883501321043
1860,0.013799331219913342,0.013799331219913342,0.013799331219913342,0.013799331219913342,0.013799331219913342
1861,-0.5877437520452155,-0.5877437520452155,-0.5877437520452155,-0.5877437520452155,-0.5877437520452155
1862,-0.45375769519592246,-0.45375769519592246,-0.45375769519592246,-0.45375769519592246,-0.45375769519592246
1863,-0.016550534963556525,-0.016550534963556525,-0.016550534963556525,-0.016550534963556525,-0.016550534963556525
1864,-0.009870891678203021,-0.009870891678203021,-0.009870891678203021,-0.009870891678203021,-0.009870891678203021
1865,-0.12290481943814227,-0.12290481943814227,-0.12290481943814227,-0.12290481943814227,-0.12290481943814227
1866,-0.13366109941725463,-0.13366109941725463,-0.13366109941725463,-0.13366109941725463,-0.13366109941725463
1867,-0.036178037170726235,-0.036178037170726235,-0.036178037170726235,-0.036178037170726235,-0.036178037170726235
1868,0.025562098367601607,0.025562098367601607,0.025562098367601607,0.025562098367601607,0.025562098367601607
1869,0.09868500353979498,0.09868500353979498,0.09868500353979498,0.09868500353979498,0.09868500353979498
1870,0.1278495248585974,0.1278495248585974,0.1278495248585974,0.1278495248585974,0.1278495248585974
1871,0.04231104357212413,0.04231104357212413,0.04231104357212413,0.04231104357212413,0.04231104357212413
1872,-0.05052962228446826,-0.05052962228446826,-0.05052962228446826,-0.05052962228446826,-0.05052962228446826
