Year,ERF
1850,-0.055189038283344066
1851,-0.049002320105015915
1852,0.24232344887368149
1853,-0.1805915039072563
1854,0.10362533308528289
1855,0.284334434798902
1856,0.2857094310451642
1857,0.3112881653043674
1858,0.5229438149404789
1859,0.13983971369215986
1860,0.07655405274851332
1861,-0.5043594179200968
1862,-0.19942234146719937
1863,-0.0668315974555016
1864,0.0733222756228211
1865,-0.05619832673585256
1866,0.5658967351117864
1867,0.35716878533899377
1868,0.03954261614174384
1869,-0.21376330110197414
1870,0.7935852456615532
1871,0.11429219896088866
1872,-0.408153685357302
1873,-0.4834609973819944
1874,0.06211999670444179
1875,-0.12716739707574712
1876,0.2695155423299424
1877,0.5554933065509329
1878,0.46931436016095673
1879,-0.16690830248338706
1880,0.2340906547454671
1881,0.01610753504179649
1882,-0.42758863462393265
1883,-0.7429382563376986
1884,-1.6510417869683163
1885,-0.8394515634125168
1886,-0.11898534830402424
1887,0.3448210721490971
1888,-0.05472954026069578
1889,0.81816061784439
1890,0.021702389285376884
1891,-0.07195067092910172
1892,0.02832029059078736
1893,0.12845758087435458
1894,0.0427773140962182
1895,0.11258562789719827
1896,0.03603153732534702
1897,0.6609345386933954
1898,0.1819590084317475
1899,0.2464655542187607
1900,0.07512053959871877
1901,0.07800881280073048
1902,-0.04430550237020145
1903,-1.1548268722511803
1904,-0.35184433139313936
1905,-0.1497730684922602
1906,0.0979992008811786
1907,0.12971032956595813
1908,0.24896650467933487
1909,-0.011404867790745146
1910,-0.308330311566545
1911,0.35286943153869565
1912,-0.345476852251817
1913,-0.3062044623519755
1914,-0.3191686522735421
1915,0.23873160009080688
1916,-0.30857727249982564
1917,-0.2722713372492994
1918,0.15090988529275076
1919,0.4088267071200334
1920,0.22713811290599753
1921,0.09103861877264102
1922,-0.15945475777698268
1923,0.09317232293363673
1924,-0.017927737307614128
1925,0.16691430500177848
1926,-0.047908281747431974
1927,-0.065563629823892
1928,-0.2778594049823959
1929,-0.13230400994400163
1930,0.9401027097711225
1931,0.23579998171099348
1932,-0.6067412189078888
1933,-0.2655260603457125
1934,-0.01846584536191897
1935,0.015295400309346185
1936,0.04736795318583147
1937,0.5876392946364095
1938,0.8698363113465578
1939,-0.01995431765517791
1940,0.28456932058272244
1941,-0.19676792132441848
1942,0.3084268476885812
1943,0.3908589914310368
1944,0.10948739592690551
1945,0.35829240107344684
1946,0.5864286656248033
1947,-0.04661123766461292
1948,0.16600249620209984
1949,0.4412746850714663
1950,0.2867100670248851
1951,0.18627318360461986
1952,0.17523110188428342
1953,0.3853855368100693
1954,0.3108835803223357
1955,0.4662929272788064
1956,0.41948645798287876
1957,0.13538186445344352
1958,0.2775024146363495
1959,0.693916177148072
1960,0.4690407559937272
1961,0.5132965492517811
1962,0.42243913047353226
1963,-1.293231092458997
1964,-0.5090143756399083
1965,0.008089139103857904
1966,-0.20685029154452336
1967,0.7053525206629044
1968,0.31464737945009785
1969,0.48740035040741303
1970,0.44539453936326545
1971,-0.15505074400749516
1972,0.6766652651689374
1973,0.2011061618166354
1974,-0.14392350250720826
1975,0.5058687915102579
1976,0.6983182334703356
1977,0.6417640326512457
1978,0.6619910508699136
1979,1.0444196871643192
1980,1.3547659235360565
1981,0.9964890225070195
1982,1.0383355202904858
1983,0.6408290247226853
1984,1.0871038687514982
1985,0.7564025954345389
1986,0.36621792334617603
1987,1.2655066526997518
1988,1.3740449544148226
1989,1.4931779379300587
1990,1.1537481043661937
1991,0.4507141709471813
1992,-0.35600405422824977
1993,0.11264849866019322
1994,1.0699335671434516
1995,1.3729071238053336
1996,1.7191560080215762
1997,1.770429361783983
1998,1.74185635688379
1999,1.9425731170045992
2000,1.9046203193473557
2001,2.4453038478663385
2002,2.13933456022526
2003,1.9183927303591397
2004,1.8321351444124958
2005,1.409578950799892
2006,1.932362721237459
2007,1.7727664981755071
2008,1.705808952481974
2009,2.1729269519149117
2010,1.7932401499644188
2011,2.194101164145942
2012,2.1445239987515903
2013,2.082326755549979
2014,2.479766864789885
2015,2.2920902683247633
2016,2.136174521448236
2017,2.20893725326769
2018,2.6375140129343277
2019,2.8294895103962756
2020,2.497373869721974
2021,2.996580665803043
2022,3.1328461423294343
2023,3.0199146657745155
2024,2.569301037947035
2025,2.375621342847462
2026,3.3633985673280518
2027,3.0271286976254475
2028,3.264259555023161
2029,3.258293402989741
2030,3.078087428665768
2031,3.4732061005893318
2032,3.504439817257902
2033,3.374678501240642
2034,3.4441614320515486
2035,3.9618517062352376
2036,3.259864821573747
2037,3.5791577392554497
2038,3.9346156362292986
2039,3.7904951484240645
2040,3.8871191194778896
2041,4.052120763298235
2042,3.988471668532711
2043,3.988702399881759
2044,4.121413236835706
2045,4.389531648504777
2046,4.439763410784618
2047,4.0990602421546924
2048,4.401026515914075
2049,4.7117039516936
2050,4.555494530803329
2051,4.664791008872005
2052,4.663845169764723
2053,5.043564225502653
2054,4.657878922118398
2055,4.739628361092727
2056,5.094906660897833
2057,5.330337020415251
2058,5.038538893469248
2059,5.435489811106182
2060,5.228907774491017
2061,5.644788822666184
2062,5.554426688490022
2063,5.5123350317721265
2064,5.816557734239982
2065,5.610394188937923
2066,6.033983583548979
2067,6.415559056808817
2068,6.352689136085552
2069,6.03784865373979
2070,6.35859895948173
2071,6.275199638245166
2072,6.377553159905521
2073,7.026536696178625
2074,6.305336190117137
2075,6.684380098521867
2076,6.8122194851707
2077,6.7841440869358
2078,6.922201919769145
2079,7.395442761460084
2080,6.858177509786121
2081,7.188356583455397
2082,7.116446379329727
2083,7.2852737085693775
2084,7.080357105568642
2085,7.3988605741237015
2086,7.794948947583691
2087,7.779540014358906
2088,7.1503908456994685
2089,7.817086954317514
2090,7.885336270526027
2091,8.165795580851388
2092,7.745283081245839
2093,7.935601700930383
2094,8.09454857357198
2095,8.314256151077846
2096,8.705912169518378
2097,8.223314578790276
2098,8.008682573636726
2099,8.529325717205934
2100,8.091565982998533
