,tas,rsdt,rsut,rlut
2015,287.6477982295326,340.34394956041194,101.08969915155002,237.79238902433806
2016,287.6936351050583,340.27736917746796,101.54454596858199,237.59757724972133
2017,287.8246696962835,340.25119696295275,101.44789563435096,237.6621188784753
2018,287.8009132613125,340.24039930698086,101.33805847984223,237.90682258590394
2019,287.72301640966623,340.23799579669804,101.26642997283898,237.3866144653321
2020,287.7516516762944,340.25899541007544,101.40745030604296,237.179156669109
2021,287.85128113276573,340.31724681280474,101.28583585401799,237.72437976139804
2022,287.9785176526572,340.39684201295745,100.92795981125686,237.6499943954548
2023,288.07401612357876,340.4468983826957,101.4173243870092,238.0525329963347
2024,287.9755914900786,340.4686559146823,101.37770593908282,237.80577585740215
2025,288.01381661655006,340.41755624797025,101.11093908011185,237.87040614434423
2026,287.85569180802366,340.36812073179175,100.75645322573409,237.81639392622722
2027,287.9189341317721,340.3208208155904,101.16875104901737,237.4955552092208
2028,287.91164826001676,340.3098045921981,101.21808854956502,237.5836368913963
2029,287.9633673684106,340.26500974455394,101.02983822470212,237.53462056875333
2030,288.01402386627086,340.2457551440845,101.11685719921049,237.5085375860475
2031,287.9489058861306,340.23192914542545,101.28922157568458,237.4942929574013
2032,288.12475477097627,340.2409082119888,101.17036821862489,237.47203997545694
2033,288.13994325815014,340.2754098772791,101.3953348976937,237.46673194395052
2034,288.226556154951,340.3535615421285,101.17540898631091,237.66274379510776
2035,288.18447413840266,340.3599164687222,101.1270815114928,237.39792077477907
2036,288.1921571870539,340.4066265549944,101.04894961251055,237.61499176266025
2037,288.3151053674471,340.35709419159394,101.07004470788185,237.56307538382657
2038,288.3330214354215,340.35691485553735,101.18081394329867,237.65498574741517
2039,288.48678595142593,340.31686708531976,100.79709131559291,237.68207383634658
2040,288.618787131433,340.2747777542756,101.58495071131433,237.72980280242186
2041,288.40741015949067,340.227225059316,101.08053078742107,237.44034225978734
2042,288.42613080167575,340.21633835600795,101.05024417630432,237.55384666947475
2043,288.2990330878553,340.21864266885683,100.579975674506,237.72865457379456
2044,288.33095607499405,340.25411452002083,100.49732510653757,237.48245812408152
2045,288.4579696821826,340.3129388167203,101.01899446955434,237.43409504338283
2046,288.3680365364134,340.36245475504643,100.88242835993248,237.44096931343097
2047,288.4953419590325,340.42119090638204,100.83832946095016,237.51320568960463
2048,288.57572854413206,340.43128348178504,101.08952250086575,237.55736543756117
2049,288.64324843577407,340.3766506937127,100.97095046392995,237.53757267491892
2050,288.6186797629776,340.313954024011,100.81123075597843,237.7753189826458
2051,288.61758148613285,340.2806797583011,100.00815013770251,237.90039129056575
2052,288.6362575513637,340.2591952013304,100.8835604811254,237.3636619354936
2053,288.68396552876237,340.22507031143834,100.8396187588802,237.67034847153033
2054,288.83766131662634,340.2326140479145,100.61396289841723,237.8751882943435
2055,288.9278880372644,340.27631711024,100.84827824953324,237.9151728898804
2056,288.8374566407828,340.33086737115974,100.78794414369662,237.75547117322708
2057,288.8570635764171,340.32683213851027,100.8886487784075,237.89009378566712
2058,288.6858787636176,340.3374940950581,100.69590486957081,237.9043043691495
2059,288.8048017555846,340.3424196882,100.63035100407592,237.8219410248041
2060,288.9531140528675,340.3103689551939,101.02807015258334,238.0285433926408
2061,288.7465216955094,340.262401156907,101.00289455160286,238.0748606616352
2062,288.6031422250508,340.23421154874103,100.49467159497131,237.77195540199008
2063,288.7556400490141,340.22823331510205,100.76103992978449,237.87545343523152
2064,288.81701595273836,340.2306712590774,101.28810139299269,237.77851552337543
2065,288.6849364440083,340.2328848694735,100.4795034221526,237.92173635628637
2066,288.9050551392019,340.28885520365264,100.84667122839609,238.15961008058454
2067,288.705129947688,340.33614708924523,100.95692542913129,238.2344141434439
2068,288.46747952823256,340.3752248943071,100.54741470426076,237.7186557437142
2069,288.703511533424,340.3544836109492,100.65954368981471,238.10982555520363
2070,288.857520284073,340.32441324336895,101.17906399858528,238.08951244259234
2071,288.72882102525665,340.2844128609563,101.3576886861711,238.21639223402588
2072,288.5006515168507,340.268159069019,100.9399467344465,237.92714566926838
2073,288.5146864405053,340.24313632272464,100.69159101718044,237.69563968920895
2074,288.6503268727518,340.2221777714435,100.67761725288459,238.16878498264518
2075,288.53367393963276,340.2118775560072,100.76328264559758,238.298723524076
2076,288.5809666850844,340.21219958828686,100.58434675975938,238.0008787350898
2077,288.6409012679382,340.21249701261,101.08600321320937,237.89912168174905
2078,288.65954443501226,340.2465110092124,101.04396178623587,238.32624750991587
2079,288.6064461970834,340.2891755475827,100.6622628985942,238.2988823746979
2080,288.6025989191933,340.3207774684578,100.93102267247998,238.31214624033387
2081,288.52899277646935,340.31522782762653,101.20157819286952,238.0967756293683
2082,288.3626127372002,340.31696776041184,100.6677136839047,238.20464630969016
2083,288.31112918422514,340.28902002201687,100.90754733146822,237.85046157092242
2084,288.5003522627551,340.2825521888082,100.8050855869356,238.14079694322615
2085,288.6411709723379,340.2299329389245,100.99386106928296,238.31261159671905
2086,288.39235809397115,340.20819291695415,100.67332909207026,238.30138485396546
2087,288.3376345263961,340.20953186066515,100.50865380281328,238.15792156145596
2088,288.3711094210207,340.2187697609699,100.91804356236516,237.89689369979828
2089,288.6012971701804,340.2416418928508,101.07015243569538,238.27789312750406
2090,288.64364455508024,340.29627927713153,100.95545899624936,238.31235912535703
2091,288.65553760802237,340.3330676200232,101.22487429539173,238.3503073672273
2092,288.65514029167326,340.395407868768,101.46570090632407,238.3125073316622
2093,288.4263936187753,340.36457869708175,101.3967308986585,238.42183921114372
2094,288.46580228168267,340.32377475161155,100.4666095905417,238.50005444324177
2095,288.3241052715672,340.290453748601,100.92147671389046,238.44014900645382
2096,288.2129249093742,340.25642597926975,100.84339140102783,238.20110718431135
2097,288.2852468164854,340.2340091356004,101.15933993399449,238.08611482318693
2098,288.22894510877813,340.2240692877952,100.9412895024498,238.06363901544054
2099,288.32207138980857,340.24229803968313,100.83098977634334,238.22669030617124
2100,288.59518439280936,340.2851128207087,101.30535051818082,238.44496155207253
2101,288.48166657831376,340.33211923031763,101.36131772285778,238.7392060149025
2102,288.2059070683978,340.33036067341794,100.95653424576072,238.33512652892503
2103,288.0899959783798,340.3292347482335,100.79566266059811,238.253360486161
2104,288.1987991651199,340.3146708350909,100.93708633769008,238.18333265847446
2105,288.21255182245204,340.2672105681485,101.03699907471837,238.19250944810076
2106,288.31432030043555,340.24450562099724,101.51995802399233,238.04196590911442
2107,288.2342612067301,340.22359761861077,100.97343278156488,238.29370241548835
2108,288.1346775449967,340.2305654805902,100.55989671467722,238.30274733777856
2109,288.2555771522073,340.23183400575687,100.70583009571631,238.45316802707836
2110,288.1270959452474,340.274501918559,101.1177116607402,238.4888713026008
2111,288.17043496759743,340.3610704981911,100.91182042128673,238.30018557483774
2112,288.2739748914283,340.3695778735956,101.20786550349159,238.42154512791888
2113,288.10668635120106,340.3666627089087,100.99239978252757,238.563994055371
2114,288.148928543902,340.320974383917,101.16876491438103,238.35981755696332
2115,288.09243601366404,340.302808514447,100.84336089761398,238.31239864995416
2116,288.1231303840188,340.27200452421863,100.8046062595483,238.47707413206044
2117,288.1695672659725,340.24040382638424,100.89357053740933,238.32382695627427
2118,288.1728830761185,340.2282350386655,101.06958964223217,238.46296835556993
