year,tas,rlut,rsut,rsdt
1850,287.6305719348507,239.33146114001556,100.76394331385166,340.2307704108113
1851,287.6199913644811,239.22566763441122,100.96466125487909,340.22002074670655
1852,287.79723610941164,239.29316254984278,100.83416015537402,340.2185510628045
1853,287.67707860322906,239.40263447825782,101.774259906199,340.19930994491335
1854,287.47583003325275,239.2147173187346,101.11920849528917,340.17265790759853
1855,287.52425835502856,238.77657676807135,100.73409652684803,340.15613160802815
1856,287.6939322944057,239.4239777948179,99.9233263294059,340.151433781859
1857,287.6831147494263,239.22829899618435,100.85024372360455,340.1630890862537
1858,287.7989654589116,239.62601348238977,100.9986746491948,340.19556156763093
1859,287.58364720589844,239.27619462662923,101.581273593044,340.2224599702965
1860,287.5093154400808,239.04351215634665,100.58854276270655,340.2432054559474
1861,287.5661641078287,238.91684391088668,100.77710857008283,340.23944481922825
1862,287.7367283761726,239.42700354858906,101.99602267247901,340.2157085580984
1863,287.5520174653795,239.29815664283487,101.06286965105893,340.201677557731
1864,287.60338676046814,239.1803268564237,100.45566995712859,340.188267065713
1865,287.7943796765167,239.44930004826332,100.98107795871783,340.1772775866063
1866,287.6413971770941,239.27289717713253,100.85403611183294,340.1717670160973
1867,287.81201664464373,239.88996101710936,99.93891869847698,340.16338269787894
1868,287.79301931870384,239.48418381686045,100.86412126192113,340.1820858679203
1869,287.7969797495742,239.6347998521272,101.68149089062261,340.2161273838073
1870,287.7398338620768,239.45226794053258,101.08215276412942,340.21832009559927
1871,287.7129167962575,238.93315544267148,101.51106668298947,340.2391243390278
1872,287.6727362912365,238.88135089333684,100.84135353554022,340.22862019280404
1873,287.76661824154775,239.3204994227468,101.48812957192122,340.21030447424204
1874,287.70714039121737,239.3763653208198,101.21266092765296,340.1941518688395
1875,287.57906727904873,239.27940196297303,101.25666894088722,340.16406907513306
1876,287.48161314024543,238.8774138739294,100.88709262302551,340.1502171286391
1877,287.6760856089175,238.80165859125847,99.85004355024591,340.14143184712185
1878,287.9836728861706,239.55936410765244,100.24508793596851,340.130177294721
1879,287.7752596403349,239.61643950120936,102.39877958782965,340.1326821947806
1880,287.48399410023876,239.0297072757636,101.79837338961094,340.15959841155313
1881,287.55555881658375,238.7561510728473,100.53306222084768,340.1969697443346
1882,287.6876718191181,239.24089360599945,100.0828888270539,340.1888479477978
1883,287.80517177042617,239.48745361630787,102.47723325409713,340.18321784331135
1884,287.46043606368835,237.9852376787635,103.4794735583555,340.22760049186644
1885,287.62239431641206,238.62131546512708,101.60326361041346,340.2002896602881
1886,287.54815859080225,239.00445176735312,101.34765325804409,340.1681362424375
1887,287.5014765264843,239.00861461353824,100.79164231186299,340.14867770744655
1888,287.5410968542338,238.81956926817972,100.31083940523376,340.14104640908886
1889,287.65244295006426,239.47015774503964,100.72225298195872,340.1384617879365
1890,287.682600025781,238.85745382517064,102.24210219203519,340.1451923424792
1891,287.67720201190224,238.71262356144118,101.19656337031468,340.194348045637
1892,287.8718954320314,239.59279185379296,101.83533434966112,340.2343904978216
1893,287.60687431594306,238.96427182658712,102.12081447996955,340.26594913930944
