year,tas,rlut,rsut,rsdt
1850,287.5485729240624,239.21377353308776,101.23955394167659,340.23077023086535
1851,287.69154703416245,239.0055627474754,100.829714132481,340.22002111607736
1852,287.686331976556,239.53344509204294,100.32422054011953,340.2185507269217
1853,287.7124460768944,239.21847854577757,100.44492880228925,340.19930978173255
1854,287.81475518006556,239.08750493417872,100.89197868567624,340.1726583532393
1855,287.77992311871725,239.57320119745734,100.5024803480352,340.1561317998865
1856,287.7848563495898,239.29889603559675,100.47792809969945,340.1514342026822
1857,287.7825871866169,239.56612591534702,101.55469436529874,340.16308925193647
1858,287.59642963362944,239.39973864150332,101.76548683836616,340.19556117615025
1859,287.47309348277264,239.02632807217483,101.44104702143237,340.22245965985616
1860,287.5035590229276,238.90611936312916,101.10800340367554,340.24320522185667
1861,287.47564668117855,238.7697951031968,101.85330276117263,340.23944463053306
1862,287.40612840241505,238.55504478419255,101.4263573572152,340.21570779293256
1863,287.57089511497105,238.96738792028654,101.05329512453045,340.20167827899104
1864,287.58457329848403,239.00591937208208,101.81448669430527,340.1882675881213
1865,287.55596591214606,238.93057287218335,101.07518436795915,340.1772770675356
1866,287.5082216631625,238.89122580608466,100.96806515224937,340.171766787599
1867,287.76576965043324,239.15483461948725,99.57441671125555,340.16338243697027
1868,287.88944556772424,239.3513761978135,100.6859540485815,340.18208618863645
1869,287.74920099492186,239.36472353140573,100.81789631560662,340.21612702715794
1870,287.70180028399386,239.12988762658543,100.25529814748269,340.21831988770197
1871,287.79320076147474,239.40815979490765,101.26759382481994,340.23912394926407
1872,287.66565986149425,239.37337499762384,100.30451721455819,340.22861985151553
1873,287.72738352685883,239.66860237661538,100.42299351179948,340.2103043022565
1874,287.767123355598,239.0104283038344,100.75676388536874,340.1941519923069
1875,287.8571267755161,239.65805210009458,100.95111500592157,340.1640695288277
1876,287.6811040969646,239.18854837179234,101.86720354035788,340.15021758929214
1877,287.7201651411535,238.9213796889751,100.71012665614217,340.1414321656445
1878,287.70075721046265,239.41189266544566,101.08766296231046,340.13017697572127
1879,287.7901381502493,239.1833701797341,100.22736236147641,340.1326814136766
1880,287.76510856968594,239.25099434546397,101.16317910051134,340.15959904515694
1881,287.5494406192394,238.98505273463084,101.59660412443587,340.19696997387524
1882,287.6223073186255,238.94141513544875,101.17677481427755,340.18884795441016
1883,287.6791710834413,238.76104023163916,102.06781711969658,340.18321765846514
1884,287.32936152301573,237.86051411683846,103.66179771927942,340.22760022553626
1885,287.47247783210656,238.57646738573726,101.3865437857214,340.20028932996786
1886,287.6451443022761,239.01545375912656,100.45902469502943,340.16813609726114
1887,287.671706776961,238.84551815504037,100.5349708296301,340.1486778158286
1888,287.73250637196617,239.10586957067213,100.5878782232125,340.1410468084226
1889,287.89764307952663,239.12955538070776,100.2755080536947,340.1384620941021
1890,287.96284056744315,239.71426683749485,102.09518988137565,340.1451930444062
1891,287.5967813145583,239.2665723479105,102.58015698648823,340.1943481996679
1892,287.45047353626387,238.5836229782614,101.69779631067514,340.2343893627197
1893,287.37176077349085,239.08037869186762,100.45664319464187,340.2659482782669
1894,287.5352735903754,238.59429733891167,100.41513801022977,340.30483570706735
1895,287.8150669185157,239.19336705661294,100.62512231367414,340.26861481783016
1896,287.9897141910779,239.56969712445235,100.45203706151274,340.21937746798096
1897,287.89961022604604,239.59024156977605,100.9159026546479,340.1867652688777
1898,288.08174166705584,239.6207268576877,100.87450909647085,340.1724188488515
1899,288.0296347342236,239.72772861665808,101.2247143183554,340.1546708847087
1900,287.8061230290443,239.52795529396863,101.08632403664916,340.1441546116543
1901,287.7904679888667,239.00949982376952,100.42863335915943,340.1266940306586
1902,287.8553468662589,239.01000057251053,101.16438528867052,340.13078657049715
1903,287.7715024942831,238.71071834923862,102.81869436279051,340.1664066242557
1904,287.34369605223407,238.51999245947033,103.69315733692582,340.23077685596866
1905,287.16670026843803,237.99940155087913,101.05183842270208,340.20146501637066
1906,287.51767451534204,238.71437693168446,100.88451012417077,340.24864925493154
1907,287.6662243987926,238.76753043429903,101.26302077297947,340.22309958946647
1908,287.7156665267641,239.21808675173452,101.10519803132519,340.23967931725986
1909,287.6353579998753,239.08828050999588,101.74717709103557,340.2065638412412
1910,287.39040938099384,238.8264773812654,101.72008864464432,340.18304269555273
1911,287.6559468394633,238.44544809701912,100.7238130979364,340.14797963714335
1912,287.6120999429996,238.57810910699575,103.49261549111988,340.13455424344846
1913,287.29720459624053,238.03894151693206,103.14956658124457,340.13765347925874
1914,287.3948964063947,238.19792012747277,100.50650522254624,340.16437626380684
1915,287.7512777128672,238.70889210268322,100.99038156402594,340.241311750854
1916,287.6877573179735,239.28821144804374,101.53265363954392,340.3030488935116
1917,287.6616030693557,238.97290379640037,100.84942570055891,340.34326040850505
1918,287.865604328804,238.81519627287798,101.73766928955608,340.3511324557555
1919,287.7556810673274,239.05471761629042,102.09322390431068,340.2877563630845
1920,287.82659709873803,238.9559990944898,100.39154507692199,340.2276655807827
1921,287.9754177459135,239.0181299161504,101.45633157646427,340.1908103834705
1922,287.7996125211661,239.15144574086912,101.53896509437091,340.156738312071
1923,287.61001399727337,238.18148661607026,102.08282655745005,340.14940968549126
1924,287.62800365151736,238.6421739325814,102.35384641756254,340.1643067614027
1925,287.4299893425296,238.38841229520241,102.58417856009129,340.20399450282326
1926,287.4907121449739,238.51656184135746,101.3226022356019,340.2592017662858
1927,287.5808700911875,238.19047236537713,101.19570991308943,340.3056402996945
1928,287.65118569127986,238.73332774838653,101.94409862534614,340.27535999182857
1929,287.6246567568126,238.4268834337669,101.50627564037484,340.2588844786513
1930,287.7150774289316,238.62722511358712,100.89166029005939,340.26116751488786
1931,287.9827963636181,238.87640796273513,101.33341038530004,340.21775698083957
1932,288.01835937227906,239.3538852327662,101.61182598661509,340.1861186258833
1933,287.74339205366357,238.96411489037652,101.32945601764591,340.1724126691019
1934,287.8316113219495,238.77664848572127,101.02053572187873,340.18755337325814
1935,287.896234901837,239.14580180042216,101.56586878100022,340.2385300036627
1936,287.7567295165405,238.6840060574194,102.41822586168492,340.3498710525515
1937,287.653420397641,238.831350669165,102.63024510187539,340.35674845181717
1938,287.54872377678777,238.4050487703598,101.93234150548862,340.3354492902832
1939,287.4724173539111,238.11855637811527,102.01134989304859,340.3313450339383
1940,287.49195553633876,238.09235190979044,102.1002080937855,340.29354612959077
1941,287.64427126377603,238.27279273485078,101.21856894802191,340.26335368279376
1942,287.70371375163194,238.37979414700794,101.69487004289833,340.2270354260329
1943,287.79481636269236,238.71251497497488,102.0635301230543,340.1908353181078
1944,287.6364245706846,238.45374489736028,102.3936504139128,340.201521520983
1945,287.5597717494569,238.3898438472189,102.29649467515945,340.2698938009243
1946,287.6169011342318,238.39348707060796,101.37503478481933,340.30147333055567
1947,287.5952886847496,238.43914675951524,102.0942907837889,340.38904814092797
1948,287.7760973642209,238.3961238416579,101.11739237726219,340.42058921571794
