,tas,rsdt,rsut,rlut
2015,1.277838461689214,0.11679148051109678,0.5354899055836739,-0.7622154016547995
2016,1.0207032840722832,0.05021115809654475,-0.06210154933263823,-0.8346496861566663
2017,0.9589564676033433,0.024039004110591122,-0.4050109459912079,-1.314654581427419
2018,1.2959699829698934,0.013241408668079657,-0.05735368025248988,-1.043288077456566
2019,1.504584697721782,0.010837958914578394,0.389080996759418,-0.7842469904570066
2020,1.3427799190023393,0.031837632821350326,0.16268793409157922,-0.91147451098945
2021,1.2832499232754913,0.09008909607996429,0.2915748414702932,-1.138103820590544
2022,1.2789188148130393,0.16968435676204763,0.11273153764835797,-0.9803203383007997
2023,1.2175396929181943,0.21974078702959332,0.20410276513149483,-0.549628858067706
2024,1.1276661792068126,0.24149837954558961,-0.4031699977555405,-0.9802614688010465
2025,1.3036500631713466,0.1903987733629151,0.0520565371251962,-0.8574883219845333
2026,1.335548825636124,0.1409633177137266,-0.008039539369917748,-1.1528844633842823
2027,1.5258424883791122,0.09366346204177489,0.21301309348454822,-0.9479563753224056
2028,1.6679396864981868,0.08264729917874547,0.40249454301513765,-1.000199672826426
2029,1.61624053579078,0.03785251206397788,-0.05435141306783464,-0.8681727553866097
2030,1.4772690640164114,0.01859797212387093,0.04285829541855435,-0.737784978405756
2031,1.455729873987309,0.004772033994186131,-0.1437358589149369,-1.0370113758970092
2032,1.5685274205545738,0.013751161086872798,0.38221870752568066,-1.042396344027452
2033,1.6453539627914893,0.04825288690653906,0.43976429539813466,-0.9144172210092165
2034,1.4638256486159662,0.1264046122852278,0.2858346459497909,-0.8851834922566297
2035,1.2084347806924143,0.13275959940830262,0.08807675081510524,-1.3359844576552007
2036,1.194426906655508,0.17946974620980427,0.09393868718204601,-1.4687743694948097
2037,1.4430560982904126,0.12993744333874702,0.13779889991872096,-1.3305662770688116
2038,1.4830788624244065,0.12975816781147387,0.3597634704390771,-1.1061259060392103
2039,1.457557828692643,0.08971045812324974,0.39592298317560903,-1.2110330439073778
