,co2
2101,566.7566203764887
2102,566.6006954773699
2103,566.049509576135
2104,565.849397994315
2105,565.6320366389423
2106,565.0584795455026
2107,564.8415611476038
2108,564.7477598313171
2109,564.871701691255
2110,564.5005268202168
2111,564.1861120198812
2112,564.0316161893162
2113,563.9835644078198
2114,564.0720899543519
2115,564.1975390962083
2116,564.0072339984827
2117,563.7866160801416
2118,563.4606801398787
2119,563.2547835994889
2120,562.8137475889897
2121,562.704495217839
2122,562.5880588217958
2123,562.5799754847321
2124,562.4762297495639
2125,562.4157708188454
2126,562.8611856455938
2127,562.6783098740244
2128,562.3749469334291
2129,562.7658873311725
2130,562.5991234183326
2131,562.3837739107083
2132,562.9498834690902
2133,563.0341473778996
2134,562.8481831690741
2135,563.3547010310514
2136,563.1357702193243
2137,562.991726581257
2138,563.1909540407147
2139,563.5966100612642
2140,563.7392058557962
2141,563.8895049591265
2142,563.8643567679238
2143,563.6627952669427
2144,563.598132721685
2145,563.9096284369833
2146,563.9536229355789
2147,563.7507102020215
2148,563.9388453270301
2149,564.3303636922892
2150,564.2355037123567
2151,564.2615497061844
2152,564.7927917655646
2153,564.6408415960367
2154,564.5992577484363
2155,564.738707837302
2156,564.9581217981718
2157,564.9283214685039
2158,564.7904609318268
2159,564.9644199081159
2160,565.1929642650588
2161,565.2278863907648
2162,564.9370925925723
2163,565.0893979771994
2164,564.8901188157831
2165,564.853126536105
2166,565.0269162545222
2167,565.4073673815386
2168,565.3439495515008
2169,565.1923328973446
2170,565.5175676533803
2171,565.5834019839048
2172,565.5360397819993
2173,565.7389195885794
2174,565.6310796809742
2175,565.4816666812854
2176,565.6251015004857
2177,565.3082371783391
2178,565.1770826121303
2179,565.552480155729
2180,565.7874066854722
2181,565.7920984495258
2182,566.0207372474551
2183,565.9418329825633
2184,565.5363266901312
2185,565.795600785491
2186,565.5632409560855
2187,565.1244917194435
2188,564.9594568031259
2189,565.553762798298
2190,565.4996744357431
2191,565.4118719618589
2192,565.7254182070283
2193,565.8319880201676
2194,565.3000979880646
2195,565.2459477341141
2196,565.782046381128
2197,565.5064005963925
2198,564.9196059146066
2199,565.1772016775899
2200,565.4199092577625
2201,565.2910430693037
2202,564.9103987203687
2203,564.8414333079069
2204,564.7230503519897
2205,564.2648293840793
2206,563.9194804905047
2207,564.1943043273138
2208,563.693338104666
2209,563.2652301311879
2210,563.5301936119714
2211,563.4959560654843
2212,562.6536083198148
2213,562.1749975334832
2214,562.6360054067886
2215,562.5426043089483
2216,562.1445484763198
2217,561.9464765745071
2218,561.9025662331142
2219,561.2718520583117
2220,560.7305516093087
2221,561.09148317131
2222,561.018479911355
2223,560.3947652194173
2224,559.8431173970338
2225,559.8164766419884
2226,559.7476371822908
2227,559.1120017924059
2228,559.1574518709614
2229,559.1622963822252
2230,558.4947511661519
2231,557.7840571747629
2232,557.6776202016922
2233,557.6926533952885
2234,557.3494570203022
2235,557.0845888296247
2236,557.2677749072927
2237,556.484184173305
2238,555.6507948297841
2239,555.365939397798
2240,555.3202522261366
2241,554.9818569629599
2242,554.7083998315758
2243,554.6754977617757
2244,554.2875891933046
2245,553.9496243394988
2246,553.8366932041665
2247,553.372533209623
2248,552.3929763908247
2249,551.9337291201658
2250,551.3782955445109
2251,551.2581996310007
2252,551.2025247353498
2253,550.4711050515017
2254,549.5422599290174
2255,549.3293636227228
2256,549.203849381685
2257,548.7252969015767
2258,548.3482770675056
2259,548.3048572342936
2260,547.7476907939043
2261,547.1800657454462
2262,547.1435904853546
2263,547.1062294046612
2264,546.6457056239649
2265,546.416725385546
2266,546.2392389770856
2267,545.6614956288884
2268,545.381819544391
2269,545.2584621618871
2270,545.0170368468969
2271,544.1722864696966
2272,543.9012809357495
2273,543.9803368156914
2274,543.353755778488
2275,542.7023181755455
2276,542.5457637956456
2277,542.5862487879314
2278,542.3379760768596
2279,541.7623991162071
2280,541.5598950922936
2281,541.0894520832685
2282,540.5815732710112
2283,540.0871505539179
2284,540.2638333176999
2285,539.762445648612
2286,539.2145880137917
2287,539.2574745054487
2288,538.775489505889
2289,538.6024705995195
2290,538.5831996379005
2291,537.9469821292479
2292,537.3370981829811
2293,537.7916381223906
2294,537.5836286890011
2295,536.7699249605812
2296,536.4317839615989
2297,536.6334988702165
2298,536.5893861552812
2299,535.9602430407255
