,nonCO2_erf
1850,-0.7811977025173198
1851,-0.25327299060277203
1852,-0.17381329158926645
1853,0.10379605147004195
1854,-0.12237360679827704
1855,0.051100260026799516
1856,-0.1291128341285409
1857,0.14956213642730357
1858,-0.2315799704638688
1859,-0.41503247550471
1860,0.2898541055611183
1861,-0.777557130531019
1862,-0.14990697719707768
1863,-0.00900591492479676
1864,0.03271846619742385
1865,-0.1584347361826718
1866,-0.7132417712688152
1867,-1.0600238090031004
1868,-0.1173927542155098
1869,0.42793827455811223
1870,0.2428458361445091
1871,-0.6115638396828764
1872,-0.5845645451702732
1873,-0.21118203258042134
1874,0.011125139038851636
1875,-0.6002225358991872
1876,-1.0394432528743942
1877,-0.23707691260471375
1878,-0.44091907192801943
1879,-0.6181675444242539
1880,-0.42601921266296255
1881,-0.02762050631857614
1882,0.19867459302291535
1883,-1.2355517155693685
1884,-2.058933558889339
1885,-0.845484109427221
1886,0.23251983053134762
1887,0.20426918692029955
1888,-0.011914621262056474
1889,0.22812927942282143
1890,-0.4484796158367983
1891,-0.4553690111882733
1892,-0.19524863840925566
1893,0.0799440428072257
1894,0.20968269665237094
1895,0.5269270133373811
1896,0.06976683522074162
1897,-0.17378057093956562
1898,0.6373562207440284
1899,-0.27573544795622096
1900,-0.394390976639084
1901,0.8024758791569253
1902,-0.4121111282680551
1903,-0.9170001656503246
1904,-0.3683606037908871
1905,-0.41007348175925984
1906,0.3660744688171079
1907,0.15187444330745098
1908,-0.5363048896306397
1909,0.07718501775458597
1910,0.051113911255337985
1911,-0.15582971543941307
1912,-0.4443931085779677
1913,-0.3791825318482658
1914,-0.7513814276881865
1915,-0.3133223461211201
1916,0.3161762843044369
1917,-0.3036985595098026
1918,0.2022593666771117
1919,0.1152676636884819
1920,0.021145342696489378
1921,0.24392855492324966
1922,-0.3670047532687963
1923,-0.06126917930768744
1924,0.04202191664124261
1925,0.2183085884435984
1926,0.26370124146779184
1927,-0.12669899803960993
1928,-0.2745765754651913
1929,-1.1652960253967222
1930,0.33121962073671746
1931,0.15209149152786555
1932,0.22435054313164554
1933,0.43879248722578057
1934,-0.3064771350269328
1935,-0.673015324657936
1936,0.06667068089266293
1937,-0.06204397013794005
1938,0.12179570228058212
1939,0.15645577987079418
1940,-0.19536679985268102
1941,-0.285298121305348
1942,0.3420882979428065
1943,0.48565427996334865
1944,-0.13736433003138798
1945,-0.11480363410796646
1946,-0.7026143169090302
1947,-0.22638422881042541
1948,0.24665652002148342
1949,0.21146066413620312
1950,0.09634204481481856
1951,-0.4118434422183537
1952,-0.5449694729025659
1953,-0.12985583907376397
1954,-0.22088406107815056
1955,0.12653166326303644
1956,0.19595872841410278
1957,-0.08416361612380507
1958,-0.2967122705684474
1959,-0.2950848606196782
1960,0.2202072155316258
1961,-0.3363919973388604
1962,-0.22278204728941453
1963,-1.104056427925827
1964,-0.7641531524604083
1965,-0.7338380172710374
1966,-0.6432201572071976
1967,-0.22997418082692356
1968,0.11569138704310178
1969,0.1942542509930878
1970,-0.14449794189419507
1971,-0.4340714857646881
1972,-0.6156913915723066
1973,-0.417171867950881
1974,-0.4708848364872169
1975,-0.18758990455453084
1976,0.06952914565996027
1977,0.07612861437976726
1978,0.09622787824608392
1979,-0.4327793648737216
1980,0.2615591605363128
1981,-0.06862542830381124
1982,-0.2524731053080542
1983,-0.5863262694396596
1984,-1.2067556000818125
1985,-0.5997195432634929
1986,-0.07234052092205978
1987,-0.13987477100182888
1988,0.03205859719984683
1989,-0.03740005720410822
1990,-0.8550692159589777
1991,-1.4171627475365207
1992,-1.3292470239881942
1993,-0.7752476197340661
1994,0.3188369923237926
1995,0.24292597046644016
1996,0.005521747908529662
1997,-0.062323297183587645
1998,0.888932158857666
1999,0.966361059004927
2000,0.6638785051746783
2001,0.5339500329832749
2002,0.1997778802196577
2003,-0.2359316065778012
2004,0.03318940272824378
2005,0.9599076552761501
2006,0.6772351431222958
2007,0.1736936605099011
2008,1.0812102163517054
2009,0.642904593507013
2010,0.6817725672576005
2011,0.17752597545111914
2012,0.3633800323676586
2013,0.598123110570123
2014,0.43941486254951156
2015,0.6743812925529653
2016,0.28339568817768956
2017,0.2319786682848406
2018,-0.0004799675851883123
2019,0.6782206113220228
2020,0.8547044946847651
2021,0.4501179379450253
2022,1.0865839836247249
2023,0.07583818665996889
2024,0.3326305026418681
2025,0.49288147620328315
2026,0.9523465371897752
2027,0.8432855084229858
2028,0.6706318890582788
2029,0.9047938251968612
2030,0.8200743276849565
2031,0.5919376163490684
2032,0.7293736912998812
2033,0.46299739128437123
2034,0.5263533771810991
2035,0.9038417869677584
2036,0.8212323039144591
2037,0.7839035505484491
2038,0.49641432868710655
2039,0.8301439775030008
2040,-0.3126952000264964
2041,0.4541241614614595
2042,0.3481954552193489
2043,0.7144487051557933
2044,1.2411457336513747
2045,0.8246432325758608
2046,1.0587636402315432
2047,1.141320159940527
2048,0.8106687089896134
2049,0.8863750956703127
2050,0.6975771268834121
2051,1.4988936840363207
2052,1.1589848763419628
2053,0.7996483306970097
2054,0.7853909901825693
2055,0.4499312522445429
2056,0.7356082376953488
2057,0.4467587763996823
2058,0.6621950705762618
2059,0.8894313361128567
2060,0.11710002626018401
2061,-0.07030069550266127
2062,0.8726387592678782
2063,0.5142239724756914
2064,-0.02488284994721557
2065,0.7650299060081069
2066,0.1540511375212752
2067,-0.0793785484834606
2068,1.1294238048528653
2069,0.6538000293577824
2070,-0.0017904358393909803
2071,-0.5359306571739486
2072,0.2314177150931851
2073,0.8841374137814064
2074,0.41874222961445806
2075,0.15162015050237532
2076,0.7435045086699059
2077,0.32060375849598355
2078,-0.14493664807435014
2079,0.36733568616226453
2080,0.09687068394407827
2081,0.008707906732292159
2082,0.5496915686788642
2083,0.7634156035516249
2084,0.6122653575735324
2085,0.11534997227284904
2086,0.45954364279775195
2087,0.9047810792481057
2088,0.8417538358501155
2089,0.24555054120124353
2090,0.35076909541419843
2091,-0.01780353587395167
2092,-0.2806366259957098
2093,-0.45332983463723986
2094,0.5363479630075645
2095,0.1165418180500315
2096,0.5068203132244982
2097,0.30442133055079035
2098,0.6275588071611127
2099,0.6705512937275979
2100,-0.1157806970421631
2101,-0.6212210404998109
2102,0.28324523566837634
2103,0.6981928298905791
2104,0.7173627515943193
2105,0.5999176580603542
2106,0.18026539275730302
2107,0.4953508483192435
2108,1.0713577669278975
2109,0.8251179925770842
2110,0.34519898770268354
2111,0.9235379815190159
2112,0.4777783324766882
2113,0.543646074848164
2114,0.522650800423289
2115,0.9797870968215023
2116,0.8667874953021517
2117,0.9447036953432102
2118,0.567543096580696
2119,0.633516185174023
2120,-0.0791119710509176
2121,0.9083809463838874
2122,1.367177097523634
2123,0.6918417780564385
2124,1.63881988979238
2125,0.4638720893249708
2126,0.1319612144560609
2127,0.9821523706677842
2128,0.15145635520784007
2129,0.208888027327081
2130,0.5894349329760509
2131,1.2665284614628947
2132,1.349304078123005
2133,0.5066877660600646
2134,0.7107258287495597
2135,0.8443519254963983
2136,0.008356079040343634
2137,0.3022001672920953
2138,0.8437897963294549
2139,0.7253886192431951
2140,0.3288009819939006
2141,0.0964837056489114
2142,-0.006650328389879334
2143,0.6734541818583464
2144,0.9833432624488196
2145,1.0145547701090674
2146,0.7100116722881018
2147,0.18659373456179695
2148,1.0310615452801695
2149,0.6572188612668644
2150,0.20388887783902376
2151,0.39942416509302614
2152,1.2152424128036103
2153,1.5987381825131735
2154,1.2807980193313313
2155,0.3099467247880021
2156,0.5998852053805908
2157,0.791099670918106
2158,0.9804197727190245
2159,0.6654685308533905
2160,0.06603706835897039
2161,1.1040998647782327
2162,1.0860361198308035
2163,0.9380772651482472
2164,0.25704773214423415
2165,0.4130449744960374
2166,1.0913514246769032
2167,0.9513783822194559
2168,1.559574733836086
2169,1.1412505111016484
2170,0.9131407688595312
2171,0.7679161985844818
2172,0.5223271864124714
2173,0.7690412911537792
2174,0.815557259256277
2175,1.4827511764571668
2176,1.100409950267165
2177,1.2881185423517258
2178,1.0039467126589054
2179,0.5389090495746132
2180,0.7306091387051854
2181,0.8790810133881672
2182,0.7971633674140604
2183,0.8249511774611897
2184,1.110556807584922
2185,0.879099558063801
2186,0.5674034793604619
2187,0.737037087481426
2188,1.3635976411747543
2189,1.252434617649305
2190,0.9656088075569629
2191,0.7503030957609202
2192,0.05481030877923687
2193,0.8970596927060883
2194,0.7584077509559883
2195,0.8773147594264588
2196,1.4852049273091392
2197,1.2688734862597244
2198,0.9309190369159805
2199,1.5198539512243532
2200,1.6135813399568288
2201,1.7781342794785797
2202,1.5126959265637243
2203,1.2820522862191737
2204,0.9611786219669161
2205,0.30464710105306625
2206,0.9767886957991578
2207,1.2667136084231658
2208,1.3693340055524368
2209,1.3965628969716466
2210,0.582331482809626
2211,1.1152056053367496
2212,1.308139008920289
2213,1.1855550506464554
2214,1.4287670262981045
2215,0.8958282709398073
2216,0.1701976366197926
2217,0.6603298307869887
2218,1.4256012186328626
2219,0.5283308029504135
2220,1.31443836534931
2221,1.1777334533600854
2222,1.1771096584762772
2223,0.47277452922662233
2224,1.3661232369444967
2225,1.5778157893887992
2226,2.1523202420820056
2227,1.0086376385992957
2228,1.4036194983320824
2229,1.7485455693852425
2230,1.0961792246318474
2231,1.1303880441245389
2232,1.3859715017360965
2233,1.4030299420602648
2234,1.9806963091392515
2235,1.0930323687090653
2236,1.6834536189984532
2237,1.6067373206396367
2238,0.7121947894801031
2239,0.86736432773561
2240,1.0603411690209257
2241,1.578210404006847
2242,1.9165252897339105
2243,1.7670871491328282
2244,1.434129283335215
2245,1.002901571685601
2246,1.0952819840006496
2247,1.2531151060587649
2248,1.6365490359496944
2249,1.4600276040482407
2250,1.7112844027658682
2251,1.589439778990476
2252,1.1076202393098398
2253,1.6783912506573395
2254,1.4250712818717808
2255,1.1539510766843628
2256,1.4276819960328904
2257,1.1292607672129524
2258,1.2368180195629097
2259,1.5754367182992315
2260,1.3538265520850687
2261,1.4349765526114746
2262,1.5132291661773711
2263,1.9538227770219947
2264,1.8600467868254318
2265,0.6797559786745544
2266,1.3585359729543638
2267,2.4293370928565716
2268,2.3525177451089156
2269,1.617154042429688
2270,1.050053218312347
2271,0.9415428103765859
2272,1.6617878808728805
2273,1.395043065457373
2274,1.6048670524244217
2275,1.7119870700911746
2276,1.8698902462639246
2277,2.4517119208921807
2278,1.7841843591151847
2279,1.6287679417594692
2280,1.4803426578011212
2281,1.1484279413661533
2282,1.8854356706946431
2283,1.94598618718346
2284,1.3487987404218718
2285,0.8337974951923588
2286,1.3600436481600535
2287,1.9464556625148306
2288,2.028857586396037
2289,2.0560558291376347
2290,2.247808999703575
2291,1.6588197870907968
2292,1.3840918311391721
2293,1.9454461348846603
2294,2.0801291677535003
2295,1.8650564559356384
2296,1.3222479470122273
2297,1.6630840270048062
2298,1.6363182777089702
2299,1.8185464155345017
