,tas,rsdt,rsut,rlut
2101,289.4309511485395,340.31036319309163,100.99280821217951,238.4565249677071
2102,289.448486127382,340.3073678328973,99.71616280835855,237.9223676249753
2103,289.65592143501374,340.3047856481216,100.64997381244295,238.67342600455297
2104,289.67926391000674,340.2841034383651,100.15216481082287,238.87719198220665
2105,289.80713746706493,340.2428383438637,100.87384607861873,238.90720276502032
2106,289.6038654635028,340.2192280079932,100.71130533602881,238.6720086687866
2107,289.6089664216294,340.1997054106222,100.29679929920775,238.26850673178674
2108,289.6469963665249,340.1980588773579,100.49798644559185,238.54113931225945
2109,289.6372730560631,340.21023139083076,100.67584681590215,238.84854725489996
2110,289.6209994020125,340.25030861586356,100.58768697368522,238.5398779945697
2111,289.58816104676663,340.33424542139545,101.16335857286323,238.59324072486655
2112,289.53920572042324,340.3367102597365,99.89173775326141,238.475614349148
2113,289.65200997417764,340.34211806863476,99.59850472222354,238.49998911164525
2114,289.7476181726333,340.29494907337073,101.1004550697021,239.0698201062327
2115,289.48687919336936,340.2805891093903,101.13512998896853,238.61325108097788
2116,289.3706153895698,340.2392829398459,100.17392273635234,238.35049595023668
2117,289.6900055024947,340.21807752976537,100.26001982342126,238.64896768350636
2118,289.74892286187895,340.20422024162,100.06104473443138,238.99635949846265
2119,289.62272267936123,340.20445438461104,100.50047457412161,238.90784022964462
2120,289.5003280755514,340.24246797077416,100.1767178201326,238.2935910364199
2121,289.8024025281238,340.30160022833473,99.44274080318375,238.7485834484407
2122,289.90704633027457,340.36437937688436,100.24694658339006,239.37247815567636
2123,289.800216558601,340.32713055608906,100.20106021756852,239.01930044476094
2124,289.80234409757196,340.33825920954445,100.63123180171385,239.23599805674414
2125,289.62083844757177,340.28595639660506,100.81631058974075,238.5076617670852
2126,289.83028490074054,340.2384016832143,99.91900138543514,238.77743793642037
2127,289.8725864815496,340.21760500031974,100.7606537356012,239.38086327382712
2128,289.4670740624689,340.19871019591216,101.05068442641834,238.2661561679873
2129,289.57182167674824,340.2035985420334,99.70433514549786,238.62605201216672
2130,289.7413475113892,340.2416150478449,99.89939568941044,238.82304820158276
2131,289.68672157966995,340.34137466963364,99.54453008636789,238.85015914764423
2132,289.9244610013836,340.35629361470984,99.4170739589639,238.73056649006244
2133,289.95632848699347,340.3763145125807,100.61239845583827,239.73059908350467
2134,289.55513439661615,340.343580024008,100.95893496822532,238.6421115615685
2135,289.65300707302305,340.29372719997826,100.05302966147842,238.52468526935388
2136,289.83006569299374,340.23466545608926,100.2690027991667,239.34357929221719
2137,289.61023603167126,340.21705573726257,100.85575262885715,238.89672322232323
2138,289.73450770012727,340.19895544052787,99.91495539888051,238.38888765431298
2139,289.920910255408,340.1905756896768,99.66603513786146,239.65267439527807
2140,289.62871173279814,340.1969236112494,100.42530571122548,238.67660307202877
2141,289.6580876645719,340.2365383066912,100.42491086890989,238.8289307287072
2142,289.92990570572175,340.2776794830689,99.3953944014399,238.8424766525487
2143,289.9648306880859,340.28329678382994,101.00895612681792,239.57225281728677
2144,289.64995562297776,340.2927033733148,100.14420898225148,238.9272671606601
2145,289.7776670401295,340.28573258579655,99.76968459546515,238.72667097468835
2146,289.80652268727954,340.2504063415425,100.6565218642666,239.33075404611813
2147,289.54465399684096,340.2457059119846,100.54478349368183,238.50986604318493
2148,289.54592323518756,340.22215107803703,99.51981247081768,238.55514762968485
2149,289.8574860152976,340.20923739885194,100.18757158920376,238.81472670463924
2150,289.8231939837965,340.20307803766997,101.04087136190758,239.01427058385283
2151,289.5848582616023,340.2041092554391,100.95710342576224,238.5894339677825
2152,289.49887065187005,340.23910034878253,100.5581692767826,238.54369558607803
2153,289.51369885540464,340.3068140954215,99.92661150701605,238.55808460110413
2154,289.5246098863817,340.35859136059395,100.6528072980244,238.70343947782592
2155,289.67902114354564,340.3557016071477,100.03998577613571,238.93142985647492
2156,289.7028948098221,340.34560282520636,100.32447565818687,239.01527699792072
2157,289.6576628495191,340.3146997181722,100.21497061466165,238.69704126371116
2158,289.8640954871546,340.2680867342896,99.52406104741846,238.93382895337206
2159,289.89295086716777,340.2306103950386,100.70214941260696,239.38746792916652
2160,289.72092832038214,340.21008660843023,100.40873512979778,238.7327380540208
2161,289.690256052057,340.21274316811196,99.96423863664243,239.19006670445523
