,tas,rsdt,rsut,rlut
2015,288.39888200982256,340.31692451616567,103.02650488189603,237.22264200395622
2016,288.2589702979538,340.24534297736005,102.44508605084167,237.47887255782385
2017,288.311255150989,340.22651325878337,102.53270743418413,237.07311195083204
2018,288.335867174244,340.21889471118726,102.56320507630424,237.47503409811205
2019,288.3314148047162,340.2176801808354,102.4025156568526,237.39293228200597
2020,288.2992237231075,340.22761662209774,102.10661046598761,236.99059842074155
2021,288.2832648504216,340.2978371958993,102.25640792502755,237.20294385121744
2022,288.5412204584661,340.3740677845155,100.73260837342859,237.43156490665035
2023,288.72318162326184,340.41746076448175,101.66828832251066,238.29703349340397
2024,288.6192236457917,340.4363972177611,101.42042381525725,237.9746944534668
2025,288.7991752118258,340.3933749264099,100.38977685183545,237.86753208206517
2026,289.0311208128463,340.34502632954576,100.90007654979836,238.6228580054611
2027,288.8000170965079,340.2954869254557,101.62462914727104,238.25158439354846
2028,288.86881123766335,340.2760770742223,100.34338139443507,238.41916318077634
2029,289.15113056479953,340.2436029099285,100.31606877019313,238.28525008795862
2030,289.11476356299625,340.2257363388881,101.5711764533357,238.95817346088862
2031,288.862070316867,340.208550351734,101.97865716764183,238.23778573052425
2032,288.8581426799811,340.21230979979896,100.79619017761587,237.90309305504044
2033,288.82964207500436,340.25427015932615,101.18596282165724,238.07517295340764
2034,288.8945562812069,340.3281596015054,100.35256131692812,238.27984201418215
2035,288.83165985793545,340.33582066739604,100.91020294001089,238.5074578666873
2036,288.94124027322187,340.370311235482,101.20367101874571,238.47531637154825
2037,288.77157853056053,340.33515973409277,101.73918037774855,238.63807067519596
2038,288.82177896687296,340.3364134616701,100.34602547867802,238.21548029820693
2039,288.944542284138,340.2882697149924,100.18538760828936,238.57271400267743
2040,288.9423619769403,340.2442453939385,100.99815581803034,238.87540660016535
2041,288.91747009428883,340.2046114744199,100.51668369611023,238.41320132922692
2042,288.98962096456495,340.1937400525876,100.1891579507215,238.6933178741067
2043,289.1624731410942,340.1990597771235,100.41127997999091,238.96656947860106
2044,289.1116837300627,340.2230131085719,100.99427152952406,239.12027870074544
2045,288.95828227852775,340.2926568407675,100.70952828049896,238.5929915257682
2046,289.03546186662095,340.34005047670104,100.80755200066254,238.99200743690054
2047,288.94694461413735,340.3921169212401,101.60406563267834,238.79959229191374
2048,288.8039885004195,340.3987939868521,100.44863288282687,238.82248050657924
2049,288.85131133093864,340.35471650492224,100.16763436257487,238.44318337070254
2050,288.962977744537,340.2885999197205,100.75345090848437,238.96419932275145
2051,288.82464798945216,340.25586333099164,101.60980403148831,238.54927877969453
2052,288.61612742180733,340.22540709961817,101.6139758259251,238.23469108669687
2053,288.51387099328684,340.20386652888686,100.58396415698788,238.14872130499123
2054,288.58611356652415,340.21214183283763,100.57081581325023,237.96582072584465
2055,288.8904158178591,340.2520757259852,100.15210564910923,238.2724517011239
2056,288.96274127269726,340.3026796382214,101.33621234226864,239.52284710499123
2057,288.67386870386275,340.30381433541675,101.57611499068588,238.3552248517909
2058,288.75211950767823,340.31250750264854,100.43818800360263,238.68790770819524
2059,288.77439951545074,340.31834243038094,101.35642575783307,238.28207626762298
2060,288.9084386353832,340.2765097240938,100.16301542233576,238.7770748121818
2061,288.90697034237974,340.241705496645,100.86105654118558,238.96956646747924
2062,288.61214901825184,340.21243222467564,101.17025333246038,238.6387620853178
