Year,ERF
1850,-0.9442944073875161
1851,-0.6652790876430499
1852,0.17535901709853405
1853,-0.15694871802204485
1854,0.2615748417575154
1855,-0.16283318706330704
1856,0.3577455110787485
1857,-0.043828315165640175
1858,0.5442249035155468
1859,-0.1479995325201912
1860,-0.5859039767592646
1861,-1.3417973031779222
1862,-1.3976860831561626
1863,0.22464676198756034
1864,-0.06759281425380081
1865,-0.46125921418278004
1866,-1.186536476198166
1867,-0.035170826219927065
1868,0.15144814328348638
1869,-0.015662593497713748
1870,-0.19330086917602368
1871,-0.6105160333305627
1872,0.342219957898086
1873,-0.15610796758266526
1874,-0.10321421505049484
1875,0.261392412499037
1876,0.26379909430358617
1877,0.022076982186514195
1878,0.43650282056050144
1879,0.2214521347801912
1880,0.19758124498735152
1881,0.10694415151554644
1882,0.45584882410282646
1883,-0.7029294305673035
1884,-2.3501398909024864
1885,-0.8220774839228907
1886,-0.092166944813729
1887,-0.002481095468800404
1888,0.06242724512461642
1889,0.24121375399984732
1890,0.5424303058421439
1891,-0.09623954575628202
1892,-0.2297925561612634
1893,-0.4561059007431094
1894,-0.11256190535739549
1895,0.3442583982905487
1896,0.24871916312615533
1897,-0.03103169025561629
1898,0.2958073806106972
1899,-0.36279397649133205
1900,0.05644783992594108
1901,0.3433145436563715
1902,0.20895675896344357
1903,-0.8558283951161803
1904,0.21798768310809247
1905,0.22620602575284526
1906,-0.04520760567854068
1907,0.7190071794128405
1908,0.86841292909201
1909,0.09181691313410675
1910,0.3826130429963911
1911,0.51640823758506
1912,-0.6914919508402382
1913,-0.35723661521210237
1914,-0.12811248223412214
1915,0.03703696366702851
1916,0.14603279975576347
1917,0.4461359878303628
1918,0.18685398717626486
1919,0.22621817662598953
1920,-0.20728935450631503
1921,0.9159973126001397
1922,-0.18101675909303772
1923,-0.6194090275551305
1924,0.34913324714897237
1925,0.12634615811936448
1926,-0.12894685745661294
1927,0.6855564861989598
1928,0.5655470239450473
1929,0.9699887916527263
1930,0.4661658873080896
1931,-0.05795492231218716
1932,0.5740443418518022
1933,1.0544521080968168
1934,0.6943783210753538
1935,0.45757562149388725
1936,0.554330864736326
1937,0.15412964937437168
1938,0.6415528331641662
1939,1.0542661072892694
1940,0.7944043438878018
1941,1.172513853885086
1942,0.6796443153403592
1943,0.06125999182025749
1944,0.1590751901314434
1945,0.8234272019970221
1946,1.6072972764224263
1947,1.2636844621395704
1948,0.9624192306919586
1949,0.8883424056926856
1950,1.448008151001532
1951,1.2641169311403195
1952,0.38607500515413085
1953,0.31663262045030016
1954,1.0442292373319229
1955,0.6515013350176078
1956,0.3752951535730428
1957,0.008919490398432706
1958,1.2209814063911852
1959,1.2224776884704127
1960,1.5603345908899287
1961,0.8100950376991705
1962,0.4876872485310586
1963,-0.5872229148852752
1964,0.24704378227014173
1965,0.554722445965368
1966,0.7331198040305749
1967,0.4532859624409621
1968,0.9308521918116205
1969,1.698563598573108
1970,0.7752515021170409
1971,0.029095234245092638
1972,0.9777762692694579
1973,1.3774780351321527
1974,1.6028936364792714
1975,1.1644055915774436
1976,0.9494544364519151
1977,1.1238316775017259
1978,0.6284499681993472
1979,1.0935450189771865
1980,1.5537704392497138
1981,1.721760139574701
1982,1.7851642495596667
1983,0.5089086470585948
1984,0.7690340095243254
1985,1.2091582222212687
1986,1.6170103802293516
1987,1.217610925556827
1988,1.221408756717359
1989,1.592790082306758
1990,1.717171634268248
1991,1.7006160199832436
1992,0.6463927116704831
1993,0.9505728666826625
1994,1.362066216404572
1995,1.4019426504861106
1996,2.474049550714784
1997,2.4747727339711254
1998,2.9124268984216357
1999,2.6102347709596203
2000,2.696096778549713
2001,2.7357577711880365
2002,2.87389198210698
2003,3.147809460533935
2004,2.641505106165689
2005,2.5572923554854157
2006,2.721608247619054
2007,2.45932045987235
2008,2.58397744119617
2009,2.690904573575876
2010,2.757385534192569
2011,3.1876636124111757
2012,2.7052644168481037
2013,3.088268560260895
2014,3.4178949743768263
