year,tas,rlut,rsut,rsdt
2015,287.86389605129403,237.65181539282,101.72549738517095,340.29969584646136
2016,287.84538388325905,237.9199697814422,101.62974510232698,340.25658474454093
2017,287.6069747874424,237.4471927811395,101.35496337965655,340.2076017628631
2018,287.70408295025567,237.42468218801582,101.44525205568199,340.1966805473166
2019,287.7374311590151,237.24550734333624,101.49617953761206,340.19386452564373
2020,287.9460530847719,237.86752787892829,101.79419115685518,340.2382636157195
2021,287.65284685741307,237.8297639346197,100.96493759076272,340.27380925050915
2022,287.61962894753367,237.35317506891454,101.28388530861567,340.35336931893795
2023,287.7797879023985,237.51070230193693,101.3277123432145,340.40301910954554
2024,287.9331418758173,237.75063756830306,101.18345035129865,340.4476987770652
2025,288.0978045548901,237.95046131806615,101.65020779107489,340.373815429233
2026,287.9241105735657,237.607820759291,101.4434189278359,340.32440396629045
2027,287.757134810964,237.56475459942544,100.8532050245537,340.2766301963336
2028,287.9495599047602,237.63142091151886,100.66185492785435,340.28903891614044
2029,288.07096549548197,237.64045826825563,101.45612283142385,340.22132432900474
2030,288.09261162204467,237.30017083472012,101.02155300884034,340.2018430464679
2031,288.3364758958691,237.9251176859027,101.3871988188027,340.1877574125809
2032,288.04274506115854,237.64976709170153,101.22853552309327,340.22009580419945
2033,287.93924368884626,237.53378226228565,101.16318981317886,340.2316713995886
2034,287.9265286037567,237.41526756621815,100.73271973130643,340.30979652563224
2035,288.14292283061013,237.4202548360457,100.49219479908193,340.3160880092556
2036,288.35047644153525,237.4976886075599,101.3119867062437,340.3856447504907
2037,288.44639426750933,237.88109186661768,100.99750286666331,340.31426453233615
2038,288.4121551320974,237.62630673943804,101.24819681584286,340.3127648550267
2039,288.4123773338595,237.66053027862543,100.99775272071817,340.27256792553607
2040,288.38188699621287,237.59325508188275,101.18672603149804,340.2539175867214
2041,288.3297062049543,237.45579885086258,100.9024539820676,340.183505092796
2042,288.4318497456924,237.55286583273175,100.53545460183408,340.1724954410092
2043,288.6568886112555,237.56014684998112,101.22851280055407,340.1743965212098
2044,288.55826216680236,237.7779868037272,101.07440598945128,340.233327811716
2045,288.611941332505,237.36171651303866,100.70258737401547,340.269305216811
2046,288.66823794826513,237.33016693028165,101.00494891611429,340.31843673521684
2047,288.8635016298467,237.4435909907365,101.26378706001714,340.3771658184217
2048,288.82006461798557,237.92563853731443,101.35666468098195,340.41007607077296
2049,288.5872313661053,237.81097098324514,100.60774285911187,340.3331197075001
2050,288.50514414363494,237.4409018187707,100.61502352804307,340.26980547475193
2051,288.65777026963036,237.38444064041835,100.82525918714538,340.2361364778158
2052,288.82351683798026,237.54753066026237,100.72712054770956,340.2382252587285
2053,288.70899628455146,237.26853569385673,100.84769973342226,340.1812742019993
2054,288.90703604523577,237.55741749161066,100.64447492059618,340.1885602504586
2055,288.85767773964943,237.21733642317812,101.21459676389583,340.23214421241863
2056,288.8241402036344,237.24044635833351,101.01920027802758,340.30997698028176
2057,288.79882395480945,237.14767292642986,100.89345108347646,340.28290754105757
2058,289.0502352199689,237.2538798292954,100.75382490396014,340.2930937485583
2059,289.0420078268312,237.31804107988418,100.8157364239009,340.29805056425346
2060,289.0575669490847,237.06038072651597,100.81744277239467,340.2893182276947
2061,289.31237676043094,237.5907801695181,101.35130335042355,340.2185426927073
2062,289.0664730546337,237.3171930545134,101.28922377899956,340.19017882062434
2063,288.89153439759144,237.0950550966223,100.28894442262684,340.18388643248636
2064,289.07032599950975,236.9513448941251,100.3499437645994,340.20977538236133
2065,289.2248864601932,237.11738961375997,100.34684168220893,340.1890338822781
2066,289.4310777693751,237.24010507106166,100.9478032121026,340.2449693850183
2067,289.36887871897426,237.3410846514162,100.6471942675214,340.29196921000397
2068,289.5385663207521,237.22874650164795,100.55907239800793,340.35412821871705
2069,289.63916317683663,237.30262370902415,100.99401985817217,340.31046086158284
2070,289.6165097696029,237.64901362798423,100.8973446188931,340.28000610669415
2071,289.3457515864332,237.12154121825472,100.3386789709416,340.23988400933393
2072,289.5084961319994,236.9325043194123,100.11376178296335,340.24732106690254
2073,289.69653245609567,237.27878289096316,100.20655248917477,340.1991604572816
2074,289.75261382761863,237.26309006412885,100.40053727471978,340.1779437611138
2075,289.9369137131373,237.26671924234287,100.42574767901142,340.1673514474985
2076,289.93066975686094,237.25117611040014,100.40368178136815,340.19129252274746
2077,289.9549411580793,237.2714698150763,100.60804795500673,340.16860443304506
2078,289.9511448407356,237.18254821788878,100.17521735792623,340.2021358510143
2079,289.97492827458535,237.14716886803697,100.46903356776595,340.24444665490336
2080,290.08805164956203,237.05992915664862,100.50951590181,340.2995085705581
2081,290.21582933766194,237.50484330394065,100.38908635656429,340.2714117936543
2082,290.02537461537673,237.3898543517172,100.2193925713263,340.2725387495869
2083,290.0068239784773,237.1061547648841,99.46855233157449,340.24426902730994
2084,290.1776293407061,237.22840435936783,100.24546761801224,340.26164607785967
2085,290.20885508999714,237.03472086662882,100.21010042265613,340.18591975994394
2086,290.3040683196314,237.0110802512061,99.6287353791975,340.16381472183167
2087,290.6492483582287,237.5306677801769,100.1567198796544,340.1649396183768
2088,290.6589901043363,237.53637095046068,100.42926021337438,340.1977966896456
2089,290.46641745134326,237.62709012692383,100.13667445104038,340.19769639733806
2090,290.3820701796688,237.1563982143051,99.34993388765986,340.25208743978277
2091,290.45595084332155,237.29899725471012,99.60150528123523,340.28868907718567
2092,290.6838585991263,237.39868339554994,99.92145555302822,340.37442895051885
2093,291.0548263576925,237.6882948747767,100.13670143067424,340.3202965979072
2094,291.01929235811684,237.6205579084482,100.32256698642533,340.2792135389066
2095,290.7335083816977,237.4812554389496,99.78444193801585,340.24554536830357
2096,290.76440628267403,237.43933253345924,99.59026070299198,340.23548681035544
2097,290.74348147864185,237.40711980003712,99.83405412216673,340.18978570547677
2098,290.8192672626017,237.4041793292367,99.6323974560233,340.1797076963551
2099,290.996420325158,237.3621592438877,99.44822403524101,340.1976639964261
