year,tas,rlut,rsut,rsdt
2015,287.8027899455253,238.03653595165125,101.18526941840169,340.29969584646136
2016,287.61793801936295,237.70657118703585,101.05017290673521,340.25658474454093
2017,287.6414209804811,237.5320626925247,101.12158150817771,340.2076017628631
2018,287.74464998007363,237.53723464592227,101.20110847922409,340.1966805473166
2019,287.88889390661683,237.74176103132768,101.18338644910104,340.19386452564373
2020,287.9507524589059,237.91220152037477,101.49014413516038,340.2382636157195
2021,287.79177712016207,237.85522112535537,101.02097703346074,340.27380925050915
2022,287.7851462170917,237.55018138532037,101.12893704792333,340.35336931893795
2023,287.95733427947704,237.42871505862283,101.62450531258897,340.40301910954554
2024,288.0629158241837,238.06569268408472,101.69058498230073,340.4476987770652
2025,287.7580797846836,237.66293846060748,101.29328115990518,340.373815429233
2026,287.780780603217,237.35357050174414,100.96173703919267,340.32440396629045
2027,287.8701789821675,237.3599242617514,100.99874709506578,340.2766301963336
2028,288.069430895713,237.54879394954574,101.31170711072583,340.28903891614044
2029,288.17266537888196,237.78689676428544,101.65184457668234,340.22132432900474
2030,288.0150619859616,237.72332123445412,101.07626342692883,340.2018430464679
2031,288.0076810747794,237.5167526494222,101.25126748131197,340.1877574125809
2032,288.01416765539574,237.45983689020886,101.04760746802988,340.22009580419945
2033,288.24200843921443,237.55007506881574,101.00274261223235,340.2316713995886
2034,288.2252964087829,237.7655119213256,101.0230869652586,340.30979652563224
2035,288.0652369746471,237.41426900718614,101.32418362734855,340.3160880092556
2036,288.18071118953225,237.54973925613945,101.02691342499232,340.3856447504907
2037,288.3389529442241,237.6478313073621,100.98393436379537,340.31426453233615
2038,288.2808811658313,237.59656727438497,101.2512229364434,340.3127648550267
2039,288.46942402534313,237.200812120466,101.4523352682436,340.27256792553607
2040,288.58411089699126,237.59415625859552,101.51989530587907,340.2539175867214
2041,288.33862772613776,237.4057651215187,101.38378153763402,340.183505092796
2042,288.36722392791916,237.3845787152686,100.77581430952864,340.1724954410092
2043,288.43702891412755,237.69773131319917,100.72813843489733,340.1743965212098
2044,288.3090237573165,237.43820248190934,101.0197510725964,340.233327811716
2045,288.31054960266175,237.55169695711137,100.52028810711681,340.269305216811
2046,288.53476276414744,237.3109325291907,101.238679938251,340.31843673521684
2047,288.58342026767804,237.41973355679974,101.08576177719117,340.3771658184217
2048,288.56311383735516,237.53553648950887,100.95477232202416,340.41007607077296
2049,288.6266148996438,237.62683474904608,100.40303819535677,340.3331197075001
2050,288.74531045427494,237.62186082505514,100.76747473920129,340.26980547475193
2051,288.7721008334179,237.40993546281084,101.09022959268573,340.2361364778158
2052,288.87940152576675,237.40310440665746,101.31457278089901,340.2382252587285
2053,288.7905576870855,237.16201345802696,100.80341096205247,340.1812742019993
2054,288.89678052570923,237.69876990697125,100.74872629908661,340.1885602504586
2055,288.9162404209407,237.37181336772514,100.48300421614532,340.23214421241863
2056,288.9243677324431,237.5976182254174,100.36145812969507,340.30997698028176
2057,288.8586498984798,237.10658987223624,100.71777894062193,340.28290754105757
2058,289.04236593782724,237.087679798457,100.61244656991248,340.2930937485583
2059,289.2536560364405,237.70253531512807,100.82130715776007,340.29805056425346
2060,289.1119155121626,237.54199460297096,100.19423602869063,340.2893182276947
2061,289.23392058400185,237.3599633040332,100.52361169593028,340.2185426927073
2062,289.4091228295813,237.62536509658392,100.4272837113831,340.19017882062434
2063,289.2937502430941,237.24457261766813,100.86407016224199,340.18388643248636
2064,289.3190534395951,237.1916548966486,100.84395270307603,340.20977538236133
2065,289.4169882652431,237.4630458501466,100.32836908192593,340.1890338822781
2066,289.53437182132274,237.4166763804851,100.37663123750515,340.2449693850183
2067,289.60823044848746,237.52682068246565,100.5635431424737,340.29196921000397
2068,289.5163308435618,237.58194594155552,100.12140953362955,340.35412821871705
2069,289.57349298113223,237.40283412583574,100.0061191315552,340.31046086158284
2070,289.74149190982615,237.50795970617216,99.96108362991801,340.28000610669415
2071,289.7933032892899,237.5217174161227,100.51874420787088,340.23988400933393
2072,289.8694797371681,237.25311424156857,100.76565324161247,340.24732106690254
2073,289.80519413209134,237.56118827502294,100.53564848992546,340.1991604572816
2074,289.8351794729131,237.16122843715456,99.9653414686202,340.1779437611138
2075,290.0413240113365,237.4576797223473,100.14709834163756,340.1673514474985
2076,289.90649573493755,237.55710922250705,100.29313510946552,340.19129252274746
2077,289.91035126647245,237.12669624888267,100.2136451190704,340.16860443304506
2078,290.0915933722777,237.38295001896722,100.13572564403273,340.2021358510143
2079,290.132428739953,237.38837902935293,100.6489821707281,340.24444665490336
2080,290.0232344240045,237.3454761440744,100.40586598689129,340.2995085705581
2081,289.95592750286664,237.34123108159113,99.90507493388652,340.2714117936543
2082,290.1198326372462,237.1666975219565,100.01904733452864,340.2725387495869
2083,290.210234177647,237.22777334550713,100.13220781947507,340.24426902730994
2084,290.5023791417521,237.24642184912543,100.45156655702937,340.26164607785967
2085,290.6484869762258,237.57393758098297,100.72524194770425,340.18591975994394
2086,290.2987247020239,237.48983450010667,99.8444074519383,340.16381472183167
2087,290.34477422564134,237.1555064450741,99.83998500343006,340.1649396183768
2088,290.4712849477127,237.452962882624,99.98373575569379,340.1977966896456
2089,290.4949206034267,237.3861514373473,99.76118264866382,340.19769639733806
2090,290.58749980022264,237.3412982324713,99.89596051679723,340.25208743978277
2091,290.8007846258162,237.52397653664312,100.27728504820645,340.28868907718567
2092,290.65279079671126,237.6608726147135,99.68761673592168,340.37442895051885
2093,290.829846922482,237.54169101319061,99.59521586901673,340.3202965979072
2094,290.8217322567052,237.59806543123742,100.04206363500082,340.2792135389066
2095,290.7200720657692,237.45624992803505,99.10948743013431,340.24554536830357
2096,290.8699137123369,237.60185760844277,99.63315895340129,340.23548681035544
2097,291.0489057583216,237.55666050374634,100.22927336961514,340.18978570547677
2098,290.94039042200643,237.45593580613425,99.77497781568165,340.1797076963551
2099,291.06683218249435,237.55639865481984,100.040986409102,340.1976639964261
