year,tas,rlut,rsut,rsdt
2015,287.71719208563894,237.8652440760844,101.68991209348569,340.29969584646136
2016,287.64018032645953,237.48506626822186,101.17328875097057,340.25658474454093
2017,287.66901281105567,237.57782019085926,101.35721292238433,340.2076017628631
2018,287.788401369979,237.7934042905832,100.8357985293673,340.1966805473166
2019,287.6595816516877,237.4002307196255,101.53352531371398,340.19386452564373
2020,287.75272674525576,237.4842642073182,101.32800775690379,340.2382636157195
2021,287.8003419218351,237.51913705866275,101.25810155138227,340.27380925050915
2022,287.7885483765793,237.57580551850592,101.18728634674402,340.35336931893795
2023,287.8998627061433,237.62883135566904,101.1868506663695,340.40301910954554
2024,288.1924661994064,237.73220555869204,101.68451706116564,340.4476987770652
2025,288.1294011657117,237.80151385381293,101.40250135201177,340.373815429233
2026,288.1108773385326,237.73464443314688,101.29827045235629,340.32440396629045
2027,288.11280558683404,237.83147222541947,101.78433282818777,340.2766301963336
2028,287.8855636523758,237.5925063598808,101.42589658201005,340.28903891614044
2029,287.8770265828414,237.44860660333043,100.89045510043958,340.22132432900474
2030,287.99075347269303,237.31569825095323,100.88730776771757,340.2018430464679
2031,288.09834623796047,237.5310713757231,101.312309972586,340.1877574125809
2032,288.07805827119023,237.68593478072862,101.15229244619043,340.22009580419945
2033,288.0708413558479,237.6829909977998,100.95900896127684,340.2316713995886
2034,288.1936166730488,237.50247552663237,101.45191827398378,340.30979652563224
2035,288.20334357708447,237.61482952112922,101.03110731811226,340.3160880092556
2036,288.1599285024694,237.56414970868218,100.93276613552928,340.3856447504907
2037,288.2871213415909,237.62570885946946,100.9366250946427,340.31426453233615
2038,288.4176631443831,237.6455864178458,100.94110969595447,340.3127648550267
2039,288.35921348338906,237.49349552455521,101.52490341083818,340.27256792553607
2040,288.25080468111383,237.32730629434977,101.22790942966748,340.2539175867214
2041,288.41460593553643,237.22889810566332,101.22939098413862,340.183505092796
2042,288.5834089107664,237.66299881184952,101.25883448259555,340.1724954410092
2043,288.5246193011556,237.74768571155576,100.82838689890366,340.1743965212098
2044,288.4110706154773,237.67733146824244,100.72579373096058,340.233327811716
2045,288.3020858235504,237.3753051291466,100.81216650198951,340.269305216811
2046,288.4369339191825,237.3375544227645,101.03495592785748,340.31843673521684
2047,288.5299519862808,237.72626291728443,100.85628336247117,340.3771658184217
2048,288.7280088686454,237.45667065405073,100.74715464931876,340.41007607077296
2049,288.92320328747263,237.74972670731256,100.8529248994749,340.3331197075001
2050,288.71739792613465,237.59420135182464,100.9523303828774,340.26980547475193
2051,288.61023468748175,237.30957298509546,100.67712152234846,340.2361364778158
2052,288.8067647624775,237.42940177480318,100.75682107068576,340.2382252587285
2053,288.9645741058746,237.56321103559057,100.66510753241613,340.1812742019993
2054,289.06206337623314,237.65420559765053,101.43701636369076,340.1885602504586
2055,288.7532491739972,237.35425031682405,100.93730200198966,340.23214421241863
2056,288.7531844336975,237.21976313377172,100.58708141422865,340.30997698028176
2057,288.94809535254444,237.20729550166178,100.71463929547116,340.28290754105757
2058,289.0278928012396,237.63119473710807,100.65998466254047,340.2930937485583
2059,288.97500023710364,237.4845232178873,100.44758348830901,340.29805056425346
2060,289.0479518344892,237.4148734572171,100.61787756726638,340.2893182276947
2061,289.00945920261205,237.26187600804,100.42805819328332,340.2185426927073
2062,289.1625989929302,237.22674622236585,100.51560294073215,340.19017882062434
2063,289.2195470454177,237.17841276551192,100.90850056524596,340.18388643248636
2064,289.2883800402459,237.3245252372329,100.77076132789027,340.20977538236133
2065,289.3687571247986,237.35449456185097,100.81307153908669,340.1890338822781
2066,289.2888916852498,237.43465802046202,100.51866509843008,340.2449693850183
2067,289.4298321106699,237.47696859798214,100.32534026977476,340.29196921000397
2068,289.50127954720966,237.20111165485082,100.57997359024033,340.35412821871705
2069,289.5866992866714,237.64717286040175,100.6268601390077,340.31046086158284
2070,289.44011225150945,237.30155007488418,100.2127319285206,340.28000610669415
2071,289.4706914435604,237.3099210628734,99.96837237971596,340.23988400933393
2072,289.6558818660444,237.40078244920355,100.2760990756068,340.24732106690254
2073,289.8915677707228,237.51392998582295,100.37142164792503,340.1991604572816
2074,289.8665949392479,237.36161671879776,100.40548701691819,340.1779437611138
2075,289.84862128567613,237.2941891724927,100.33947442910926,340.1673514474985
2076,289.85104462006797,237.40193777958987,100.290157922748,340.19129252274746
2077,289.8410290438446,237.17458825087863,100.05334755219245,340.16860443304506
2078,290.12256301222635,237.53813014711804,100.50792520641039,340.2021358510143
2079,290.27284572633687,237.42058399148144,100.44640250517669,340.24444665490336
2080,290.16281967243464,237.48633749537666,100.19538136329307,340.2995085705581
2081,289.99698834421537,237.42638314990654,99.98224194870154,340.2714117936543
2082,290.11303360665653,237.31709311051907,99.65306938710994,340.2725387495869
2083,290.22915335752145,237.41487565363192,99.88249303001226,340.24426902730994
2084,290.2713093921252,237.45092054156248,100.37638923104232,340.26164607785967
2085,290.3007269195337,237.27643297223554,99.97699064019325,340.18591975994394
2086,290.3325038892137,237.51602396634112,100.33823424583456,340.16381472183167
2087,290.433350737922,237.34633947061116,99.8074464443291,340.1649396183768
2088,290.3131121399398,237.40633414159575,99.93671769299995,340.1977966896456
2089,290.4069024737918,237.14071191461667,100.12794449432177,340.19769639733806
2090,290.5785205428935,237.15081638388813,100.13323709985447,340.25208743978277
2091,290.8385386708575,237.88117309810664,99.71497752781737,340.28868907718567
2092,290.8337984156214,237.5975050838654,100.46906872047582,340.37442895051885
2093,290.5777297389396,237.5921311127295,99.47297752881302,340.3202965979072
2094,290.719765100856,237.3880785753635,99.43832816740411,340.2792135389066
2095,290.92813454377136,237.47797795655387,99.90862427143033,340.24554536830357
2096,290.8492811516804,237.6426460969428,100.31672730618983,340.23548681035544
2097,290.77200152739107,237.4241242298718,99.22410035463243,340.18978570547677
2098,290.93908654841,237.22055029040985,99.91882926100236,340.1797076963551
2099,291.16880797000357,237.48901955446277,100.04308575024898,340.1976639964261
