year,tas,rlut,rsut,rsdt
2015,287.71128941799964,237.57522940589647,101.33624581554017,340.29969584646136
2016,287.91183526197966,237.87551903901303,101.20223749324133,340.25658474454093
2017,287.7762817718618,237.90917873796127,101.16944076079368,340.2076017628631
2018,287.61119561461976,237.37889657581172,101.12398348221546,340.1966805473166
2019,287.7821121376782,237.6356146407119,101.00439088652097,340.19386452564373
2020,287.9831373627443,237.84840379622804,100.89718016138069,340.2382636157195
2021,288.0733787600855,237.75594114652878,101.4903621743602,340.27380925050915
2022,287.95296321624846,237.68337456660902,101.33255500026445,340.35336931893795
2023,288.05110351597557,237.611565613392,101.33613070969163,340.40301910954554
2024,287.9018372338084,237.91994109848642,101.44883661388921,340.4476987770652
2025,287.83625761844104,237.63874967371848,101.01672900709993,340.373815429233
2026,287.9767933058591,237.75026091888103,101.01200464977349,340.32440396629045
2027,287.92756165645056,237.55829997810648,101.2206287604124,340.2766301963336
2028,288.0586924546582,237.43820577451984,101.29955822279906,340.28903891614044
2029,288.09942795692297,237.47156196650073,101.43296107678509,340.22132432900474
2030,288.3474493954954,237.54325297556252,100.98084638506418,340.2018430464679
2031,288.40664680339756,237.8111472639921,101.54976473873342,340.1877574125809
2032,288.17267333232707,237.9852170564784,101.03427444307215,340.22009580419945
2033,288.07739736067145,237.65543772331532,100.6573984904651,340.2316713995886
2034,288.1783289586469,237.6898764384024,101.00069527304284,340.30979652563224
2035,288.17251335833106,237.63281702937692,100.85241575342008,340.3160880092556
2036,288.1382364983623,237.4087777390598,101.07167707390563,340.3856447504907
2037,288.39108540671356,237.3917847570042,101.47513068137481,340.31426453233615
2038,288.37246433166587,237.84799102903887,101.5163618495331,340.3127648550267
2039,288.1364915825484,237.2445202212493,100.96319390073417,340.27256792553607
2040,288.32605465339446,237.078213041675,101.31347261031856,340.2539175867214
2041,288.5128230653716,237.15690827817514,101.47915588077774,340.183505092796
2042,288.5944551851559,237.57508680442461,101.48039233467291,340.1724954410092
2043,288.4598204811189,237.56836488270383,100.91864504271233,340.1743965212098
2044,288.4020211234534,237.51398019802537,100.91433078761202,340.233327811716
2045,288.6536049532233,237.60930767733257,100.61262358398533,340.269305216811
2046,288.55483549730644,237.3475211277679,100.9715801772553,340.31843673521684
2047,288.6945054369068,237.4821590363227,100.89200683404681,340.3771658184217
2048,288.78439942245177,237.53275010339587,101.1300477607387,340.41007607077296
2049,288.7181934985406,237.78585459972211,100.57638759158743,340.3331197075001
2050,288.73258168606486,237.32595399263798,100.69681301066102,340.26980547475193
2051,288.903655357067,237.8574688024644,101.39444376063425,340.2361364778158
2052,288.67709965064495,237.27146344842018,101.24183431223078,340.2382252587285
2053,288.6846841959688,237.41322052070507,100.23079150233019,340.1812742019993
2054,288.82553141069997,237.33257716707132,100.84206794794294,340.1885602504586
2055,288.9467677818213,237.3532983365391,100.58116317741792,340.23214421241863
2056,289.1330211194332,237.36807249914122,101.05165096325761,340.30997698028176
2057,289.04284855928574,237.54692765120865,100.64037751919984,340.28290754105757
2058,289.12585730492543,237.61716699509574,100.68914125801821,340.2930937485583
2059,289.1505645853322,237.63195633658952,100.85606753091288,340.29805056425346
2060,289.06498361815824,237.37193378673575,100.51266478423001,340.2893182276947
2061,289.15676318266253,237.10136913899797,100.82514223811641,340.2185426927073
2062,289.3336079170878,237.46456442655997,101.08324143072889,340.19017882062434
2063,289.3642951631177,237.2379072363017,100.9243158495825,340.18388643248636
2064,289.42883878130675,237.28263914104426,100.78559727080972,340.20977538236133
2065,289.2961682575172,237.44864549305058,100.55987091821224,340.1890338822781
2066,289.2089721157897,237.3605055265142,99.77497841842688,340.2449693850183
2067,289.48788766313646,237.3281635774416,100.65490530688278,340.29196921000397
2068,289.64305843900667,237.4824682913298,100.6678279635792,340.35412821871705
2069,289.5856616002865,237.45929659835053,100.51594685190746,340.31046086158284
2070,289.48735903656603,237.2183599812191,100.29491564881748,340.28000610669415
2071,289.7193407900146,237.1823383481225,100.64654499603596,340.23988400933393
2072,289.812803844404,237.19564773634838,101.05223260613913,340.24732106690254
2073,289.77356317086566,237.45744679902364,100.59525686986335,340.1991604572816
2074,289.79833294537065,237.37746307844063,100.22786189698388,340.1779437611138
2075,289.8289616497857,237.19914271394282,100.10748511486509,340.1673514474985
2076,290.0474500784759,236.98802902166105,100.7923892943001,340.19129252274746
2077,290.0890647375642,237.27331072062407,100.78950946116659,340.16860443304506
2078,289.91592473070176,237.38801467786547,100.36991730514534,340.2021358510143
2079,289.92408616539194,237.33635944879984,99.80165585159887,340.24444665490336
2080,290.01894007278685,237.42123920601554,100.10862420772104,340.2995085705581
2081,290.0121820001986,237.41282990767138,99.95653830781542,340.2714117936543
2082,290.0022890810347,237.03540143216173,99.73729858697338,340.2725387495869
2083,290.0764493700812,237.3399309131647,99.78757599368811,340.24426902730994
2084,290.37530297409353,237.28064545453083,99.93028071079391,340.26164607785967
2085,290.46311673498116,237.47020633497766,100.3974355999482,340.18591975994394
2086,290.48608064206724,237.25834690069237,100.06098364164892,340.16381472183167
2087,290.58333351131824,237.35329575502485,100.08568762646172,340.1649396183768
2088,290.49630598527125,237.30424925372583,100.42506701916177,340.1977966896456
2089,290.41951114081076,237.54348828227728,99.8333029699656,340.19769639733806
2090,290.4878860931039,237.2646181233722,99.70802520371751,340.25208743978277
2091,290.68751860047854,237.64335223510912,99.8737715284765,340.28868907718567
