Year,ERF
1850,0.1510509049167632
1851,0.037360824279410294
1852,-0.026420261922875485
1853,0.0956416754427942
1854,0.29386607018584116
1855,-0.23582639179406284
1856,0.1765689929547818
1857,0.19736969044870517
1858,0.2751527237532896
1859,0.5412029826962974
1860,0.5034558097299938
1861,0.2616686069609326
1862,-0.3917701875388097
1863,-0.14046035374130728
1864,1.139515184286949
1865,0.553051238596594
1866,0.738816460185355
1867,0.04642824245356311
1868,1.146336247790203
1869,1.2108151852244213
1870,0.7339018426795292
1871,1.3524481512096043
1872,0.689691440141871
1873,0.624742348668199
1874,1.0009878938153245
1875,0.6170392446768913
1876,0.056556961938393824
1877,0.8899447571492
1878,0.6320174166811896
1879,0.3679121135639458
1880,0.7337934938783424
1881,0.20832316786434518
1882,0.26905128411641055
1883,0.04471759542496537
1884,-2.216711801668807
1885,-0.4003430125727179
1886,0.5369673635735205
1887,0.4680652714114755
1888,0.8415225265604488
1889,0.3364233037945264
1890,0.22712132720109723
1891,0.06750831064981169
1892,-0.5783132761756075
1893,1.2401055316148506
1894,0.9405792621502376
1895,0.6618172866765651
1896,0.459373801076369
1897,0.8236203176401498
1898,1.0650636172893244
1899,0.5017466198337904
1900,0.6244588127536064
1901,0.004533416859566597
1902,-0.25751811510850253
1903,-1.2037715632976869
1904,-0.001698793386915691
1905,0.745195753024495
1906,0.6322754077608994
1907,0.4592757013271401
1908,0.6916496938378826
1909,1.0323102299315083
1910,0.4220635873773123
1911,0.8086136059482162
1912,-0.6029067590707545
1913,0.0869555177791391
1914,1.4311005105596626
1915,0.6613378723379141
1916,0.5681264341454187
1917,0.49550625773608925
1918,0.39356933592507615
1919,0.3928608499293518
1920,0.753607406758543
1921,1.3501853123667364
1922,1.2907644653644263
1923,0.04638167079213257
1924,1.4247263703620985
1925,0.8347914676145568
1926,0.270719565528299
1927,1.0553157018042134
1928,0.6509834561716425
1929,0.7614248813167532
1930,1.047334068416689
1931,0.7585361828302417
1932,0.5777711352215683
1933,0.9406652949322976
1934,0.9689116308811789
1935,-0.15093931971223917
1936,1.6903575441684953
1937,1.6111214998543195
1938,0.7534106485848793
1939,1.3063188911082548
1940,0.7961290150764149
1941,1.5872648062749437
1942,0.9318585151717615
1943,0.6899159381846657
1944,0.6553362978279442
1945,1.267850598604261
1946,1.5024275569956835
1947,0.8210741443823815
1948,1.6668023214859768
1949,1.6559788971443306
1950,1.2259643469165071
1951,1.1804265997886878
1952,0.9730696224694391
1953,1.2870464033354625
1954,1.3996411781156304
1955,1.2944807679373964
1956,1.1094126752556712
1957,1.3521696229512752
1958,1.836546279356356
1959,1.0594960749446642
1960,1.587369306892827
1961,1.6511216331132297
1962,0.5439873639742853
1963,-0.18280030244606782
1964,-0.17794597384791017
1965,0.6700774277369509
1966,1.2482834136788084
1967,0.6052316808997974
1968,1.542743736219211
1969,1.355606817952169
1970,0.9963500273497518
1971,1.5899986112147273
1972,0.927150690940288
1973,1.8810357659139338
1974,1.5090466126051056
1975,1.1603001899434142
1976,1.639450750782989
1977,1.8081237495380902
1978,2.145952394164323
1979,0.9027859347247431
1980,2.3719867734213778
1981,1.8347673487915412
1982,1.210631011118571
1983,1.00179197727034
1984,1.2877631078033214
1985,1.9918105270596151
1986,1.181715655444262
1987,1.9491823537034945
1988,2.406465289039008
1989,2.4838680855272512
1990,1.774335298409023
1991,0.8618891746797914
1992,-0.0866471545518056
1993,1.1841395811546676
1994,2.544861792257211
1995,2.1947614687851136
1996,2.347140192212777
1997,2.098830178584948
1998,2.554449524357459
1999,2.6881174374747143
2000,2.8386725716935373
2001,2.8110289051036266
2002,2.6537533358256242
2003,3.0322370401559495
2004,3.046978667142299
2005,1.9456442831872074
2006,2.404505986454587
2007,2.6484892482791964
2008,3.340273269367921
2009,3.6321081111458478
2010,1.6663541117271075
2011,3.3118512325784857
2012,3.5439848354021137
2013,3.7437796634793084
2014,3.336482052489176
