Year,ERF
1850,-1.5607072496740426
1851,-0.14935279609122484
1852,0.2565313533020609
1853,0.3053309573347615
1854,-0.28153347955212427
1855,-0.27713717727422194
1856,0.4953506526949031
1857,-0.002051268417855967
1858,-1.0489042978405918
1859,0.541430433070576
1860,0.33974246716775636
1861,-1.5880931589774747
1862,-0.6829359414153371
1863,-0.21042902196806687
1864,-0.6353842434666014
1865,0.27649611117880507
1866,0.4967261388167783
1867,0.5287116014657309
1868,0.021874152771169678
1869,0.14151121910032488
1870,1.6742196704932628
1871,-0.8000296162275253
1872,-0.788804901634929
1873,1.0740344160770734
1874,1.52005015243811
1875,1.0632936813865541
1876,1.0306117996339472
1877,-0.40460412551050823
1878,0.09865825524136565
1879,2.659922104758113
1880,0.4864030364533494
1881,1.2605378853337528
1882,1.2456232950690036
1883,-2.2990874801950283
1884,-3.685523065349443
1885,0.7224893850777555
1886,-0.08039708483688818
1887,-0.3984908916487271
1888,0.6633548359734399
1889,-1.571217279530264
1890,-1.4067383619537126
1891,-0.2785813447113224
1892,1.2761664426493438
1893,0.802030440723652
1894,0.7467386463053163
1895,1.5312912451421905
1896,0.5713271565781892
1897,-0.7277064973745153
1898,0.5910958958260571
1899,-0.14890793629941773
1900,0.7440059702675139
1901,-0.7197068244771796
1902,-0.9561684752990292
1903,-0.4730721773110083
1904,-0.6092034432069353
1905,-0.7864765114353975
1906,0.5472760620933903
1907,-0.4155413837402817
1908,-0.824543611969218
1909,-0.20484101494391044
1910,-0.42658701346346545
1911,0.11838049515808538
1912,-0.45442038265123674
1913,-0.7073117736594301
1914,-0.48081510377689896
1915,0.3031737676009493
1916,0.014423255856629874
1917,0.02501749211594903
1918,0.589942200969416
1919,0.8457306963150497
1920,0.3864827069426938
1921,-0.13136126577476237
1922,-1.2472634158584042
1923,-0.7472581961302889
1924,1.9017189840852546
1925,0.520529420398937
1926,-1.2259704914905056
1927,0.29921336358998407
1928,2.500009797124958
1929,0.7395434709878396
1930,0.6542215880947255
1931,0.9210823844766931
1932,0.1542338040009652
1933,0.08160010101058268
1934,0.7825734369085835
1935,0.17789352523724744
1936,-0.5357088221644479
1937,0.2168363255850092
1938,0.5301538840599904
1939,0.41330503000504953
1940,0.850579204678205
1941,0.9740732210707284
1942,1.1622029091972743
1943,0.4354279422873839
1944,0.4182373825836573
1945,1.4488467275951877
1946,0.844943107265683
1947,1.3269771664635415
1948,1.443633207078264
1949,-0.014687940504148567
1950,0.362633228077135
1951,0.7507415451605163
1952,0.02942351434560847
1953,-0.827573977224748
1954,0.14481907671285102
1955,1.360462022976379
1956,0.16738306372263584
1957,-0.09642200080251528
1958,1.0625183002232863
1959,1.0286239255767722
1960,-1.38513064237848
1961,0.2924239148281914
1962,0.435429900658234
1963,-1.3827730568873176
1964,1.714875537041872
1965,1.7641925352341579
1966,0.3801455515418116
1967,0.07874409546313721
1968,1.8847233118663338
1969,0.3793286596953699
1970,-2.0524451307139304
1971,-0.07129295492834678
1972,-0.6826345606109683
1973,-0.3459177475972695
1974,-1.1128123028117165
1975,0.6404124039998411
1976,0.977616467894042
1977,0.607317760271861
1978,-0.7176563246263977
1979,0.825075571599916
1980,-1.3156682303356813
1981,-0.3575110728637899
1982,2.2493290612094015
1983,1.300200916057483
1984,-0.27166206270816695
1985,0.6794227177285144
1986,0.5447330634533663
1987,0.3984562389590773
1988,-0.6992548776785202
1989,1.0615920867408017
1990,1.7928848063435274
1991,0.1047129935225517
1992,-1.661172713102823
1993,-0.8681695591920932
1994,0.6753016392963037
1995,2.904760751144692
1996,1.0414079216546344
1997,1.0796415030158015
1998,2.0873378573556165
1999,1.8513921829859643
2000,0.25961447630980494
2001,1.0405162239384174
2002,2.0130290500193047
2003,1.3163937860601336
2004,0.3301656234515987
2005,0.3388227777367935
2006,-0.1887362099851871
2007,0.31011014473786847
2008,2.6578349753516286
2009,3.7815642937956273
2010,3.26798912217645
2011,1.5512197097560083
2012,1.530191712029667
2013,2.752350214915136
2014,3.174868002279247
