year,tas,rlut,rsut,rsdt
1850,286.65219778795307,238.8070112363088,100.79689568477374,340.25231386053224
1851,286.7908873533573,238.9279732633518,101.13095818228437,340.2428112838316
1852,286.76300757202233,238.53981462387526,101.712974304099,340.27591279317534
1853,286.6801741874353,238.87138748668954,100.78033978997261,340.2196765809169
1854,286.70599063531444,238.7913822501893,100.77776401416442,340.19265969096756
1855,286.52835106677037,238.83569931454142,100.8800019091991,340.17854700106744
1856,286.60422974178334,238.83288513486124,100.68134882772057,340.2049444985394
1857,286.54665573468816,238.63001334642595,100.83963984102837,340.1888193055777
1858,286.6039110675909,238.73787124082182,100.88092815410347,340.2171137840015
1859,286.61848386815694,238.71535294038975,100.83007552737821,340.24510227187915
1860,286.65049222534816,238.71450312514534,100.77541710742786,340.30189576634206
1861,286.7724038315791,238.67465972293073,101.9352209329869,340.2626622640209
1862,286.64569847218957,238.40459779946127,101.7860710101268,340.2398268299076
1863,286.67845687068603,238.6887838202621,101.6552129646288,340.22767499795003
1864,286.692685813935,238.78170053605592,101.31616846289928,340.24144690844787
1865,286.639456458624,238.59049385598715,101.8677591752043,340.2003485152609
1866,286.49021488035237,238.75167125061338,101.34861363014676,340.1914405774218
1867,286.4146811335428,238.40998959116158,100.76350584864701,340.183098257058
1868,286.5873009929997,238.40354025821136,100.97044833498806,340.2402002055499
1869,286.738606065598,239.02126904806732,100.92376264227845,340.2394239044785
1870,286.6375038371651,238.66136960680683,100.96485643034431,340.24137011211263
1871,286.547633373729,238.77969399928705,100.76953880877151,340.2650340613989
1872,286.7563874203169,238.59339865167303,100.95586612920806,340.2824226712211
1873,286.75454853012616,238.6369691768355,101.34553183093675,340.2357995633963
1874,286.80295550277464,238.7855482390737,100.89357377882891,340.2177720676589
1875,286.85440638376593,238.85490912689843,101.28014998382571,340.18476779739507
1876,286.69938530832366,238.68738992183012,100.78755912870947,340.2073889553935
1877,286.7835860657571,238.84612721759166,100.92757065432846,340.1610386226345
1878,286.69629775911125,238.95618353482146,100.48478509623527,340.15018208851154
1879,286.700065103406,238.83300577395985,100.79762390685971,340.15618370794067
1880,286.594909873394,238.50105069469248,101.13136506120291,340.21403148137557
1881,286.66169808072294,238.71821733621974,101.25639964710838,340.2226444667873
1882,286.5966173102117,238.88080771176521,101.62659480361441,340.20943581591706
1883,286.53867296834693,238.1133496030961,101.88565811305274,340.20506725680485
1884,286.27234207152395,237.10974271916825,104.3428207440423,340.28668997341657
1885,286.3983119200845,237.71675198936634,102.36157204970776,340.22242663030204
1886,286.46157698645294,238.35652184995877,101.39718697139405,340.19231545844985
1887,286.41403354608366,238.2582376370591,101.37168207183804,340.1739216566505
1888,286.50779032830934,238.28385285671735,101.23270196010441,340.1934151577479
1889,286.4191087798711,238.33447454212865,101.12495181301489,340.15996996242114
1890,286.528979845003,238.30060439043504,100.77487510374256,340.16402465553864
1891,286.52385960456564,238.51008905068286,101.47243794908347,340.21495408234614
1892,286.56550480699804,238.44272132124374,100.96329006544244,340.2920783142383
1893,286.63940404164003,238.6649350451078,101.38642456878607,340.29193054300714
1894,286.5790926523097,238.59248475663273,100.96417452620553,340.32724133822853
