year,tas,rlut,rsut,rsdt
1850,286.71429878899204,238.7219404373774,100.71906914589998,340.25231386053224
1851,286.8586285199659,239.14970749607676,101.38652586895351,340.2428112838316
1852,286.7639679419581,238.95895082069342,101.20798771821852,340.27591279317534
1853,286.562666492177,238.84505253462586,100.70826369754946,340.2196765809169
1854,286.7445807886623,238.97806095762743,100.64513006458361,340.19265969096756
1855,286.8473114935994,238.88657773942523,100.67649977114695,340.17854700106744
1856,286.83537515153586,239.08445053767295,100.57628149190424,340.2049444985394
1857,286.7537832941603,239.18526770302023,100.58032898642621,340.1888193055777
1858,286.74864041745997,238.7231128143334,100.88895747484649,340.2171137840015
1859,286.9098821487794,238.91154579167835,100.84427521121843,340.24510227187915
1860,286.7713884997743,239.1511140310155,101.22438937857278,340.30189576634206
1861,286.7554962506005,238.61299167050365,101.91800231953636,340.2626622640209
1862,286.56477914137884,238.42933362015367,102.13327042585446,340.2398268299076
1863,286.5705552013862,238.2006135862049,101.14184028993685,340.22767499795003
1864,286.6184746751336,238.60365284192824,101.41326892037404,340.24144690844787
1865,286.6003567418203,238.44824024494844,101.01479498300671,340.2003485152609
1866,286.7014548888196,238.63615136262138,100.69112411819772,340.1914405774218
1867,286.67843185430536,238.66086234060285,101.18914397079068,340.183098257058
1868,286.6145929313656,238.55950365897647,100.89125402191866,340.2402002055499
1869,286.69173258632185,238.56982049597454,100.99159107441284,340.2394239044785
1870,286.8057271460229,238.7073410494563,100.88497821470423,340.24137011211263
1871,286.74875894170356,238.95173958710896,101.31617912052165,340.2650340613989
1872,286.71864667190374,238.8334897291186,101.21103857271567,340.2824226712211
1873,286.65479225166285,238.70462152786567,101.77684083607305,340.2357995633963
1874,286.4503593115326,238.50654272068525,100.82098214306797,340.2177720676589
1875,286.62856780728293,238.77072412288283,100.84854958290134,340.18476779739507
1876,286.7663757463834,238.7043428018595,101.56948444414155,340.2073889553935
1877,286.60583635834837,238.84472205209303,100.94412902635685,340.1610386226345
1878,286.63179470412007,238.83502427698184,100.73795385562657,340.15018208851154
1879,286.73240910314206,238.70449422779595,101.06781586211098,340.15618370794067
1880,286.7269828696628,238.63289124443418,101.2932531702552,340.21403148137557
1881,286.73605710060673,239.01504681892789,101.09244471515787,340.2226444667873
1882,286.6682642174629,238.821710185591,100.94900691552606,340.20943581591706
1883,286.70897661568137,238.26813053905983,102.41283360079733,340.20506725680485
1884,286.2901907810387,237.33785358362357,103.89890407750369,340.28668997341657
1885,286.41059171484056,237.9967794900808,101.75262826378905,340.22242663030204
1886,286.5072570355688,238.4995610319604,100.72056118549399,340.19231545844985
1887,286.6317645922091,238.41166751213177,101.10536153752598,340.1739216566505
1888,286.66227308758334,238.5166413937461,101.06447585162995,340.1934151577479
1889,286.6461059899005,238.722687944192,101.01941125710384,340.15996996242114
1890,286.62827122322403,238.4833880103137,101.23339319462826,340.16402465553864
1891,286.5596181528844,238.34355241382409,101.44037228201346,340.21495408234614
1892,286.6677359212469,238.50357720848558,101.60439252922981,340.2920783142383
1893,286.6139643881301,238.64891539808335,101.31334836995897,340.29193054300714
1894,286.54205492465695,238.51043290242797,100.84755188350357,340.32724133822853
1895,286.6706133860581,238.69456737800553,100.86144971968339,340.295298453672
1896,286.70822837386686,238.5376395094671,101.05036035198403,340.2731326200211
1897,286.809061886037,238.49401624334635,101.61680348915233,340.21310193235706
1898,286.78447268375254,238.64257968109555,101.26092254982046,340.1943565669502
1899,286.81146781261964,238.51180858235128,101.16154926533004,340.1757350884805
1900,286.80924143256107,238.76433547928585,101.00514499918602,340.1674246704205
