Year,ERF
1850,0.15453372278361804
1851,-0.18767812793284105
1852,0.15430195298428398
1853,0.46312448784698523
1854,0.5098577607459173
1855,0.3359326854700483
1856,-0.14077457528749301
1857,-0.24150160194396303
1858,0.5059064580766001
1859,0.09244295844965021
1860,0.0776057283518449
1861,-0.18066626490857712
1862,-0.4909094310402321
1863,-0.006395150082846648
1864,0.2656257326864616
1865,0.0644433287297739
1866,0.012511051260398906
1867,0.4042693110128976
1868,0.9607628422405939
1869,0.23912498665478565
1870,0.5774061224841873
1871,0.2840389888282898
1872,-0.13733263376156718
1873,0.05203303003073363
1874,0.24929788456989604
1875,0.21520847129583032
1876,0.5382800725649335
1877,0.018463672289999192
1878,0.28715737970307686
1879,0.27063172524317125
1880,0.05122420804602784
1881,0.005274054683003099
1882,0.3233971019200894
1883,-0.8046245910365849
1884,-1.6040774600257952
1885,-0.622562217021037
1886,0.19108561066340832
1887,-0.14572219567040534
1888,-0.17715967467298144
1889,0.29482511185504373
1890,0.2459243448570999
1891,-0.49428136804575873
1892,0.003073418611185992
1893,0.3500702381254259
1894,0.188358226450897
1895,0.7600102699214031
1896,0.9236633833346779
1897,0.6034641694125327
1898,-0.10849665597535046
1899,0.07712005951289375
1900,-0.1496462413728956
1901,0.024028711510701573
1902,-0.12735230181524643
1903,-0.8741329038141754
1904,-0.12746161241090814
1905,-0.3944139945694821
1906,0.374718081735967
1907,-0.4765270750153129
1908,0.18304741802613683
1909,-0.12916033103905067
1910,-0.5415545050233995
1911,0.19126422944044663
1912,0.03829524950918599
1913,-0.609843096325109
1914,-0.2678648827242842
1915,-0.6192363285598895
1916,0.311411758968901
1917,0.008193386635587212
1918,0.3295188808281566
1919,0.09468102778167752
1920,-0.48022892911459003
1921,-0.362518543509656
1922,0.504687050344182
1923,-0.42372722041127164
1924,0.7188084692170253
1925,-0.0244536402064289
1926,0.051566574498058744
1927,-0.29463785061521036
1928,-0.08042027208896455
1929,0.08910736230658951
1930,-0.0675131606169542
1931,-0.32794555624794264
1932,0.21921551655986626
1933,0.345367251367045
1934,-0.10693149387025447
1935,0.1325939659081031
1936,0.6254395204109835
1937,-0.6109591546825556
1938,0.15448647398505594
1939,0.27470473203777207
1940,-0.21380572865280403
1941,0.27887058012982097
1942,-0.19650201757240474
1943,0.09285261528461011
1944,0.4031970602605691
1945,-0.22349558469337008
1946,0.07150206582818547
1947,0.5044779144463587
1948,-0.0306259988915637
1949,0.2760021766846972
1950,0.25242297131893754
1951,0.37956402514108956
1952,0.16681010962648146
1953,-0.014710319886153178
1954,-0.20091585308253976
1955,0.1732026262653714
1956,0.39939666117062317
1957,0.6495399072111785
1958,0.205377313482042
1959,-0.07181045946828811
1960,0.20167541115313364
1961,0.21922566067332794
1962,-0.6753096903392968
1963,-1.0818575315271006
1964,-0.43979141907423114
1965,-0.42087139487451863
1966,0.0018882748807312055
1967,0.31564595826765696
1968,-0.1339854362812551
1969,0.33631435695746176
1970,0.09736513860741575
1971,-0.03734106995476614
1972,0.18796955057168346
1973,0.4786964987509019
1974,0.2955528149042235
1975,0.2244978434060414
1976,-0.47237041763424226
1977,0.6347671679856738
1978,0.8182402035574021
1979,0.315731620045437
1980,0.6049092624956313
1981,0.047078305332006104
1982,-0.10260761847202866
1983,0.5110528083877628
1984,0.34216106879816954
1985,0.3738141349125452
1986,0.5385747581506765
1987,0.2541522249171748
1988,0.6192148839322276
1989,1.3479548349074246
1990,0.8446385697148846
1991,0.3099356348174321
1992,-1.0263374217420969
1993,0.2766002361096002
1994,0.5713208656484521
1995,0.6563381061946822
1996,0.4705733089351597
1997,1.4020083787724114
1998,1.6640169821970228
1999,1.1165534152039203
2000,1.8494175936184396
2001,1.3279636860532724
2002,0.9866797129690251
2003,1.280112718099541
2004,1.362668822065828
2005,1.1103664864951943
2006,1.3018429666877598
2007,1.8660781119306677
2008,1.8390781654961987
2009,1.3262274858573484
2010,1.3717217927742769
2011,2.567078142030961
2012,1.9207640013917628
2013,1.942691066535708
2014,2.2575745472418802
