year,tas,rlut,rsut,rsdt
1850,0.17826463749656796,0.26456789122971713,0.36811564001332897,0.029982744129483763
1851,0.04041084360557079,0.09246394787217582,-0.038840691728111665,0.01923288735196138
1852,0.2367214953933967,-0.06750450625301596,-0.192077340846879,0.017762823053203647
1853,0.3053865323474838,0.9620187905681803,-0.1308466239098891,-0.0014776457837797352
1854,-0.07549037035738593,-0.08535879290374737,1.14269380711157,-0.028129852204017425
1855,-0.16164092995427382,-0.25636928836703987,-0.27532835304677405,-0.04465670805808486
1856,-0.09867794118235906,0.22843155163269557,-1.571249888662308,-0.049354765525492894
1857,0.0930891754388199,0.13389039785522527,-0.6412437674404003,-0.03769893510559541
1858,0.14719924189421363,0.1887915133343654,0.11763603747486684,-0.00522674671049117
1859,0.10238462277249027,-0.11034484154350821,0.13535591729583984,0.021672038759106727
1860,0.14549016930072867,0.31396307918794264,-0.6494631794525958,0.04241759684538238
1861,0.2368624207736616,-0.12050323843487831,-0.03358920904655349,0.03865695332137875
1862,0.2387545975102512,0.3593601258075694,1.3986051881764183,0.014921010850628136
1863,-0.14451002215048447,-0.4969518187070321,1.4974229749813048,0.0008901439070427841
1864,-0.18033943517161788,-0.4256621610683453,-0.21795012540664516,-0.012520947205075572
1865,-0.07843970605745199,-0.07916340664502286,-0.28674065897834566,-0.023510806264710027
1866,-0.023948778247927294,0.08416825714752463,-0.8887046145226947,-0.02902129773138995
1867,0.008934080648145937,-0.10076169806754365,-0.6042255179771985,-0.037405762251239594
1868,0.16452507211062084,0.1536851217548474,-0.2749489838034407,-0.018701886120140898
1869,0.048025655345384166,0.09916142112280113,0.48484920515183205,0.015339133494308044
1870,0.03989698798829977,-0.006356346625949527,-0.4970086911065579,0.017531586190330017
1871,0.14261104836072036,0.16802557120527695,0.21808811119228722,0.03833609069840804
1872,-0.030478478756947425,0.09268949568519247,0.5531571971664988,0.02783195779613834
1873,-0.05287162176801985,-0.44297034576342753,0.06527695089110352,0.009516090469617211
1874,0.014745085367678712,-0.1139380306776161,-0.6547047733345863,-0.006636531516562627
1875,0.14104930316739228,0.3893184539056733,-0.5728311003477415,-0.036718801806784995
1876,0.205032891388214,0.07457315857601543,0.47147970880752155,-0.0505703694004751
1877,0.05842621651873969,-0.16350238421600238,0.2712896169149701,-0.05935606872469634
1878,0.09125174122237922,0.16354489265893335,0.03108246587804331,-0.07061117700396835
1879,0.057274510535648915,-0.0014785437563773485,0.6659676997072523,-0.06810667332052844
1880,-0.049671374136949,-0.6113072501413797,0.05589373307269341,-0.041189506057492054
1881,0.06431597393799393,-0.3339237831184789,-0.1781257326262704,-0.003818259829870385
1882,0.10024379217878732,-0.05029735254362322,0.4734934231054524,-0.011939943836864586
1883,0.012348712461346167,-0.3498597724722856,1.2655993105012158,-0.017570704684999328
1884,-0.27413994680279075,-1.5251133149014606,2.097005046309974,0.026812179528349134
1885,-0.23210591352875554,-0.7524536538971631,0.9976395354541552,-0.0004985461822570869
1886,-0.1681490044048246,-0.5518769420973797,0.09085851515916943,-0.0326520697531123
1887,-0.09697101335933667,-0.5847613174228172,-0.20450878707355002,-0.05211061250838611
1888,0.0762658142855912,-0.16025911969649087,-0.04402618994160434,-0.059741415942653475
1889,0.2022075369507661,0.1973522334652955,0.17257900261303405,-0.06232566847762655
1890,-0.04987378682233157,-0.2890096651836416,0.8156171993583143,-0.05559600584126656
1891,-0.01680040047995135,-0.4802086063787385,0.04409479916962766,-0.0064400222285030395
1892,-0.010442559692251052,0.2579916255263299,-0.30235773297530955,0.03360163875862554
1893,-0.06140579051458417,-0.4200828189099468,0.4562307093100202,0.06516095107645015
1894,-0.086015430022087,-0.4199686578907631,0.1206716729337387,0.10404770095715321
1895,0.07875555549935598,-0.17145236396979158,-1.28561010568707,0.06782600892967139
1896,0.21372167440159728,0.3217600423611202,0.2020538772057705,0.018589524692345094
1897,0.006500565316230222,-0.2738250424751243,1.061099244456571,-0.01402315295962353
1898,0.04877852395839,-0.33050405338428845,-0.6722499634815051,-0.02837004418734068
1899,0.13600750097856462,0.1353979210371108,0.14894497408424456,-0.04611748150676931
1900,-0.02742828408298692,-0.2628339785879632,0.603043915771309,-0.05663368567047655
1901,-0.09376120709322322,-0.1909583757640121,-0.39869365188994266,-0.07409407577910088
1902,0.010798337071037167,-0.6051824919871649,-0.25166361847917074,-0.07000145837747596
1903,0.017925946604464116,-0.5465685945909513,0.7687589668303332,-0.03438206945889988
1904,0.16165488058254596,-0.06574013689072444,0.04353913069861903,0.029989358392242593
1905,0.17794246771018152,0.02505220978261491,0.6270220635388313,0.0006778652954153586
1906,0.14907194164396742,-0.3882514379604629,0.7155496367191745,0.0478616817261468
1907,-0.1032423287142592,-0.2792080236548884,0.7770350227403213,0.022311430293882495
1908,-0.06858264633797262,-0.6140959033047011,-0.40749396956552175,0.03889057428244769
1909,0.05996558389989559,-0.30405326025177715,0.2812338874758069,0.005775500036804715
1910,-0.11423063934654465,-0.312654268542218,0.7316884628912703,-0.0177451629093639
1911,-0.16437205031752455,-0.7946909601485004,1.1077641536835756,-0.052808185002504615
1912,-0.29048411616872727,-1.0898613641325312,1.2403553714014492,-0.06623476724666943
1913,-0.1785377892225597,-1.19950851519377,0.6057413341756757,-0.06313428122433606
1914,0.059744091672484956,-0.5242318211684278,-0.012044968382056709,-0.03641147373195963
1915,0.16689815056616908,-0.08722307658663908,0.7376438523500894,0.04052421979247356
1916,-0.010784618338789187,-0.27907222829179545,0.9745328656056955,0.10226086204954754
1917,0.03888060112910807,-0.32111194684486577,0.44405786702358796,0.1424720698312285
1918,-0.00511246241472918,-0.1425186180780713,0.26644298846375136,0.15034366603941862
1919,0.21705391052955747,-0.6717338133849466,-1.028147999857154,0.08696761587492574
1920,0.42107326279517565,0.11240291365328403,0.439729236471635,0.026878118825322872
1921,0.1761387314451781,0.11731720573146731,-0.025546603966603243,-0.009978068415136931
1922,0.26157983036716814,-0.4736379524721599,0.08948402323554205,-0.04404993787176181
1923,0.18627900855324242,0.04993057841517157,1.6554335009392105,-0.05137795884013485
1924,-0.07895579674647024,-0.6009619451462527,1.2905681174662362,-0.03648155828426525
1925,-0.18892315357805956,-0.8763726984506661,0.6343268636532429,0.003206052086568434
1926,-0.07754730490847805,-0.6153153349353602,0.19131947956256568,0.058414107136115945
1927,-0.11028197788681382,-0.4852802343984024,0.22464920231568897,0.10485194734758352
1928,-0.022909095094235,-0.6355954898526761,0.10987730584601252,0.07457168873196451
1929,0.09238350639213877,-0.7196540283973718,0.617673423177493,0.058096536077243854
1930,0.14160512294000682,-0.4362961639860714,-0.03742945624071581,0.06037960038912615
1931,0.23195859148449927,-0.14786053638573549,0.5415258354546779,0.01696862667830601
1932,0.22753096210652757,-0.37398066650314377,0.46022774902110086,-0.014670332555454024
1933,0.20329136905002088,-0.21521563544135347,0.2921638767073915,-0.028375097260095572
1934,0.032357551493134906,-0.24749861879698187,0.3456286375432569,-0.013234663130617719
1935,0.026572612864640632,-0.33396409788983306,-0.24212526150066083,0.037741064582974104
1936,0.22147756008786246,-0.6790562021500648,-0.3028887287785125,0.14908286527065684
1937,0.3024443718051657,0.20068404224321057,0.692328028419837,0.15596089348247233
1938,0.1491022735457932,-0.3290700472986714,0.6798760095850298,0.13466145514968275
1939,0.2671683268690117,-0.4777827980722975,-0.735332548099521,0.13055732731345415
1940,0.5418060430969831,0.43221087439619055,0.01851050790300235,0.09275903596522994
1941,0.28499877224123793,-0.3883196630769419,0.5311320500425296,0.06256623730723732
1942,0.23350091657846406,-0.1626484634294343,0.5761717402451865,0.026247450312325782
1943,0.18765212387359043,-0.4890142180705084,0.4992098495303452,-0.009952730114321184
1944,0.12002573292414809,-0.4286875845363056,0.13389598547070136,0.0007337585856816986
1945,0.34466512688987905,-0.3395088856412656,0.2388141913488937,0.06910647875679388
1946,0.3239026466707742,-0.2789572504738942,1.5768972339024145,0.10068660846741295
1947,0.20768502636303765,-0.1798521011961327,0.6446389168518181,0.1882600461445918
1948,0.2728786119639608,-0.4433188172312441,0.22838671246616116,0.21980134590751277
1949,0.22608730432551738,-0.5006296395637548,0.7761811121994953,0.18950631775743432
1950,0.1259041197871511,-0.7483972440050479,0.8675545456239604,0.12558864350722843
1951,0.25111123706068383,-0.47334776333119066,-0.17341256073204647,0.03984394751574882
1952,0.29136041150349,-0.542032830219739,-0.3418450879442645,0.0359302807096924
1953,0.3457605316842205,-0.40594764311259723,1.3366523666802266,0.010913869358660122
1954,0.1697361402531783,-0.46675175838035443,0.3960202603558116,0.011194499651026035
1955,0.1295264870548749,-0.704594068699862,0.7675743372768551,0.06389210137371037
1956,0.08512028342943267,-0.6340548269334079,0.7380897452966906,0.1787463006325538
1957,0.007241643657152963,-1.0792514046776773,1.2504936989795254,0.2880257025696551
1958,-0.062268919468806416,-1.2076193286559658,0.3938391396983576,0.3007036052194394
1959,0.19139881406994164,-0.847005314765795,0.8189392675248541,0.2395138869190987
1960,0.14488112292707456,-0.9770709678750222,1.7858904846657424,0.198594729167894
