year,tas,rlut,rsut,rsdt
1850,0.11519188308415096,0.12639427836313644,0.6283553966994759,0.02512787660231197
1851,0.015796807413835268,0.2785269398183914,0.11838917623580869,0.015625360430988167
1852,-0.02343651653376355,-0.1524716476611161,-0.11193633487204124,0.048726930304098914
1853,-0.04703051136442582,0.1519236388900822,-0.12784069020676725,-0.007509221425038959
1854,0.00010872090746261165,-0.10828284586767722,-0.21112260515636194,-0.03452605084493143
1855,0.0395953358515726,0.16370789521974416,-0.1067624928526385,-0.0486386802157881
1856,0.030944249654908162,-0.04992501313469688,-0.28949015706642456,-0.022241122214438747
1857,-0.023167816620571102,0.03198826730655924,-0.016674121926314456,-0.03836625464685994
1858,0.004325772971242259,-0.14084698384596095,-0.28790993767324835,-0.010071715693641181
1859,0.20701617230838565,0.2317504296265156,-0.025540039200095066,0.01791683271335387
1860,0.23553283919721935,0.3600550292323419,0.19019737289725924,0.07471038770557925
1861,0.18474001989147837,-0.11939666093522305,1.1219145921510858,0.035476945913785585
1862,-0.034174441854474935,-0.06684903411698428,0.9253308000915581,0.012641572329812334
1863,-0.1773420443898317,-0.35063373097443673,-0.16934974940652125,0.0004898009016187643
1864,-0.005090073446694987,-0.19311272225277776,0.06644034847077762,0.01426177192877276
1865,0.12977319952705102,-0.0895743933570543,0.2783464436074041,-0.026836560728838776
1866,0.08021961743747852,0.0852133434533755,0.6314906940253593,-0.0357444380385914
1867,-0.10549521447399002,-0.22852611933845424,-0.07013981414200998,-0.04408669787301278
1868,-0.030568580879787532,-0.10739014725336915,-0.19168626580821524,0.013015311148194542
1869,-0.09217781758621868,-0.266598429408333,0.17479386505723937,0.012239070606142377
1870,0.0875229914005331,-0.2106527431560039,0.28377763459806715,0.014185338769664213
1871,-0.07481153762529402,-0.11804359856327551,0.5288807113560807,0.03784934858526867
1872,-0.046613232067556964,-0.17474467415055983,-0.19646128235483218,0.055238018936847766
1873,0.04482649229845492,-0.1635176168509247,0.2249882133954486,0.008614971641350166
1874,-0.08170820202286677,-0.17028865519534975,0.16206577288291157,-0.0094124635666617
1875,-0.0029882593582897243,-0.36633654709515895,0.044816249171390155,-0.042416673301204355
1876,0.040500913058451715,-0.1942571860125213,-0.05377417866675671,-0.019795454773372967
1877,-0.041228382099745886,-0.04317574289629533,-0.030181115365451205,-0.06614572700306098
1878,-0.0354726074709788,-0.3775705177759505,-0.03799922718745563,-0.07700220059666663
1879,0.07101078740208777,-0.19639519243403925,0.005611643873621119,-0.07100052063822204
