Year,ERF
1850,0.1389029561509563
1851,0.23826883302654453
1852,-0.08103814215262521
1853,0.10444449649125992
1854,0.003307481719765734
1855,0.020768372577914623
1856,-0.19120501338363974
1857,0.31488326230664876
1858,0.4242512662373847
1859,-0.10627938339272608
1860,0.328392461137899
1861,-0.36146265988824117
1862,0.036511099158617624
1863,-0.37788860963325244
1864,0.33638620390320934
1865,0.023577665367651317
1866,-0.18336909702368107
1867,-0.3007722609633451
1868,0.2566617768240502
1869,0.47707836750160265
1870,-0.2358455937528639
1871,0.213489019653542
1872,0.1004030176913645
1873,0.1112259478068705
1874,-0.2638316212312711
1875,0.3738544448521567
1876,-0.12714848236630588
1877,0.11617628719510414
1878,-0.19144287008260077
1879,0.2445884916053007
1880,-0.23390368845643397
1881,-0.1658965884157565
1882,0.1533037682244384
1883,-0.6179056055681909
1884,-1.105096099627773
1885,0.007568640041808128
1886,0.24620721527487124
1887,-0.10011986121933503
1888,0.08530109784488035
1889,-0.39736214495777056
1890,0.10537886562799806
1891,0.15795859223563904
1892,-0.3449033713151896
1893,0.5586201786795872
1894,0.2672661943149895
1895,-0.1593741701561331
1896,0.3863235344632871
1897,0.5187673680173326
1898,-0.3121868608517757
1899,0.11636629095460645
1900,-0.10753365711603668
1901,-0.020596323202758355
1902,-0.28001557141011146
1903,-0.052208704929816246
1904,0.044928777426831386
1905,-0.010829141324823668
1906,0.28862897580344316
1907,-0.06548084403170841
1908,0.034810031374658726
1909,0.11162356849968902
1910,0.2594292698260241
1911,0.07794109036452301
1912,-0.3107159980731035
1913,-0.16391724938777205
1914,0.3158933484980008
1915,0.08485623944475486
1916,-0.1054922253318171
1917,0.08129495962637637
1918,-0.1575667584632925
1919,0.32136316339409843
1920,-0.2993652792994116
1921,0.10219116763400704
1922,-0.3351443668399226
1923,-0.17940799264675908
1924,0.09436154903727313
1925,-0.11933626332728178
1926,-0.27077624402179395
1927,0.15458093047463317
1928,-0.7281492034549268
1929,0.21472137312937073
1930,-0.20332700927931674
1931,-0.5363307435268762
1932,0.026288638211082266
1933,-0.037774417783218585
1934,-0.18026991399265388
1935,-0.008748413497682204
1936,0.32897856061847264
1937,-0.258487678513921
1938,-0.46818404686812465
1939,0.43574739055180406
1940,-0.0732112353698624
1941,-0.07663957181707026
1942,-0.40353126219670865
1943,0.09419004286400108
1944,-0.2463904731509362
1945,-0.39989036104982884
1946,0.07197493225037342
1947,-0.11160236493089926
1948,-0.3838998321172327
1949,0.32344709247154574
1950,-0.4036576739211146
1951,0.05383289638484632
1952,-0.2650638183496879
1953,-0.5356068471080221
1954,-0.11886409711656853
1955,-0.14089208679669962
1956,-0.2451071692714369
1957,-0.026170050191257968
1958,0.1650232706241211
1959,0.03376876344987942
1960,0.27106562009456825
1961,0.14536966218233283
1962,-0.1735775906842378
1963,-0.7405921346604651
1964,-0.7786774458236826
1965,-0.3853278588693461
1966,0.12684637842703045
1967,-0.5541747301583446
1968,-0.05664490287919986
1969,-0.2892274967900227
1970,-0.5762669367672936
1971,-0.1766771731541319
1972,-0.42686009341914366
1973,-0.10857212098931263
1974,-0.20915870015058133
1975,-0.4848528406981164
1976,-0.2083373205353259
1977,0.21172242953070497
1978,-0.6406867693733966
1979,0.3105538016816958
1980,0.012801471397466652
1981,-0.0303967867074377
1982,-0.3239020377721011
1983,-0.40161627470575245
1984,0.04934141145045519
1985,-0.1697642195044035
1986,-0.06457442113469493
1987,-0.11293186328176003
1988,0.19809165900304776
1989,0.2994797790174339
1990,-0.2289626742556524
1991,-0.18111837497332212
1992,-0.2022949653840423
1993,-0.5705960936953907
1994,0.3175204342091428
1995,0.25296626101227215
1996,0.21883043335946312
1997,0.19130626965708544
1998,0.04790623418701752
1999,0.6617677966880672
2000,-0.11129881523516097
2001,0.48563109526016335
2002,1.0200926538124127
2003,-0.18536146290228223
2004,0.4522505770848207
2005,0.6013300642731061
2006,-0.19886243219766425
2007,0.44645263640441046
2008,0.8265637174654805
2009,-0.010173834741765433
2010,0.5079501254309199
2011,0.9622454167717713
2012,0.5273349806877844
2013,0.3927320321751159
2014,0.721064132100897
