,co2
2101,445.8410674132367
2102,443.68158085362785
2103,441.68811645357613
2104,439.45467250644333
2105,436.7301760928866
2106,434.10528831434027
2107,431.78358667078595
2108,429.4977674130384
2109,427.50347068692975
2110,425.9725071014128
2111,423.89567942557574
2112,421.69728516080625
2113,419.88707627754934
2114,417.7971801768914
2115,415.74423739074933
2116,413.9249415108738
2117,411.81523148368456
2118,410.0267604436391
2119,408.18972041381767
2120,405.95893223025047
2121,403.8878417735836
2122,402.1880679909548
2123,400.3909628181621
2124,398.7366975146588
2125,397.5246367991358
2126,395.72312648738114
2127,393.7478904242312
2128,392.2311910128487
2129,390.4589377828094
2130,388.6532965034283
2131,387.32610439458466
2132,385.99409494630964
2133,384.4035321166566
2134,383.0800672661675
2135,381.3576641589271
2136,379.65059398455764
2137,377.79874936304844
2138,375.735498451728
2139,374.4990375251632
2140,373.45881298653245
2141,371.8247515442229
2142,370.4286345919726
2143,369.57988693633456
2144,368.32209272495
2145,367.4293981214229
2146,366.9275661740078
2147,366.1120486314366
2148,364.7617638616331
2149,363.8235390792533
2150,363.6458024635039
2151,363.0435232337969
2152,362.6578504919971
2153,362.26023412601694
2154,361.586371553285
2155,361.22659328460924
2156,360.77607043643184
2157,360.5887741473982
2158,360.53055594937655
2159,360.42497309643676
2160,360.21263466182353
2161,360.34554700027974
2162,360.28251193455986
2163,360.0704213485696
2164,360.1333288576325
2165,360.94398858606377
2166,361.30655489229406
2167,361.07029599930286
2168,361.3529381534643
2169,362.11734821556735
2170,362.3405197200631
2171,362.81645313744855
2172,363.3446319501258
2173,363.44463174630494
2174,363.49027457504565
2175,363.57291609903587
2176,364.06637374434985
2177,364.77318442804204
2178,365.10902940719666
2179,364.96515795174713
2180,365.09546500209
2181,365.1388834201025
2182,365.47706366728704
2183,366.1283869221019
2184,366.24028156524867
2185,366.5184982959207
2186,367.21685778500046
2187,367.3254815244898
2188,367.06980316826844
2189,366.7794807258887
2190,366.92428196747414
2191,367.19337669892417
2192,367.55693251271344
2193,367.4741253160237
2194,367.4933313671543
2195,367.78662572868984
2196,368.0730216526117
2197,367.98385936060725
2198,368.03248854353956
2199,368.18151255203213
2200,368.1346385939878
2201,368.25504792703583
2202,368.4347660109156
2203,368.73101021449315
2204,368.5602601561191
2205,368.3109690674166
2206,368.8302035355947
2207,368.7699226369857
2208,368.43855619847886
2209,368.5025554868583
2210,369.02214337754924
2211,368.9421498807001
2212,368.68180532836436
2213,368.5656795214596
2214,368.69176125753614
2215,368.66182808779945
2216,368.57989642792757
2217,368.68321467847073
2218,368.82333302458653
2219,369.07742673464463
2220,369.28187628061886
2221,369.0911383205094
2222,368.85635472592577
2223,369.1862645466598
2224,369.2163156496963
2225,369.2125084797378
2226,369.1894495005283
2227,369.22665330537296
2228,369.3893625770179
2229,369.17424459604763
2230,369.114143333441
2231,369.16538299355165
2232,368.8628522846667
2233,368.7851131064305
2234,369.26669996317
2235,369.23845871172597
2236,369.25588227178974
2237,369.0890156154591
2238,368.77647652067054
2239,369.0276123692223
2240,368.76564580945404
2241,368.3925732501015
2242,368.34039295399134
2243,368.2834057909267
2244,369.0224949131294
2245,369.0425853696623
2246,368.77858252636565
2247,368.3360486686122
2248,368.36882686127393
2249,368.65047677182395
2250,368.528490623384
2251,368.28029678610324
2252,368.2828588634554
2253,368.445746355903
2254,368.5971307286318
2255,368.72334087048523
2256,368.73164979036477
2257,368.483959198061
2258,368.4332863725626
2259,368.2262791835283
2260,368.19229259910304
2261,368.48938497897296
2262,368.23291514878986
2263,367.9121656320137
2264,367.9520667129454
2265,368.07576553593896
2266,367.97734689509724
2267,368.1927131964236
2268,368.4463222477927
2269,368.24258275463023
2270,368.14333641071704
2271,367.962438427759
2272,368.03738805889435
2273,368.4317335212171
2274,368.24170948213157
2275,367.9852573891167
2276,367.9985268666273
2277,368.3334988563231
2278,368.1974247732718
2279,367.98757558040484
2280,367.7010938953873
2281,367.7096453804781
2282,367.8833671693146
2283,367.83837438892266
2284,367.20147881096926
2285,367.17006911631864
2286,367.6019467097927
2287,367.38526700889275
2288,366.9036837373256
2289,367.32489100887085
2290,367.719856989044
2291,367.42564737075503
2292,367.0435717832935
2293,367.19120342407484
2294,367.3670624473443
2295,367.07610561815807
2296,366.72607477258
2297,367.1820007584758
2298,367.1316558818976
2299,366.8667459900053
